Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-122/used,emr-worker-123/used,emr-worker-124/used,emr-worker-125/used,emr-worker-126/used,emr-worker-127/used,emr-worker-128/used,emr-worker-129/used,emr-worker-130/used,emr-worker-131/used,emr-worker-132/used,emr-worker-133/used,emr-worker-134/used,emr-worker-135/used,emr-worker-136/used,emr-worker-137/used,emr-worker-138/used,emr-worker-139/used,emr-worker-140/used,emr-worker-141/used,emr-worker-142/used,emr-worker-143/used,emr-worker-144/used,emr-worker-145/used,emr-worker-146/used,emr-worker-147/used,emr-worker-148/used,emr-worker-149/used,emr-worker-150/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,
22:02:30,2856382464.00 ,2800463872.00 ,29758312448.00 ,2852618240.00 ,28857282560.00 ,40167383040.00 ,2854469632.00 ,41403936768.00 ,2712662016.00 ,2819125248.00 ,2847739904.00 ,2813820928.00 ,2786357248.00 ,2843803648.00 ,2770591744.00 ,2822397952.00 ,2757861376.00 ,2799984640.00 ,2797645824.00 ,2789306368.00 ,2759823360.00 ,2848727040.00 ,2847363072.00 ,2829348864.00 ,2785116160.00 ,2765533184.00 ,2784239616.00 ,2826797056.00 ,2654064640.00 ,2771828736.00 ,41986146304.00 ,2819964928.00 ,2804756480.00 ,2861625344.00 ,2879025152.00 ,41389543424.00 ,2811097088.00 ,2788048896.00 ,2750517248.00 ,2808717312.00 ,2831392768.00 ,2868862976.00 ,2803982336.00 ,2810937344.00 ,2837741568.00 ,2815926272.00 ,2844774400.00 ,2839130112.00 ,2796949504.00 ,2789416960.00 ,2785357824.00 ,28262105088.00 ,28211621888.00 ,39648870400.00 ,41848721408.00 ,28564041728.00 ,28767297536.00 ,18081718272.00 ,33341980672.00 ,44377501696.00 ,30517923840.00 ,5088800768.00 ,42427752448.00 ,17349431296.00 ,30386274304.00 ,28260343808.00 ,41708752896.00 ,41173946368.00 ,2782027776.00 ,41488441344.00 ,28718600192.00 ,40640184320.00 ,2716413952.00 ,27775549440.00 ,2784956416.00 ,,1024832159744.00 
22:02:45,2857762816.00 ,2800635904.00 ,2835111936.00 ,2851598336.00 ,2809446400.00 ,2875977728.00 ,2855198720.00 ,2883215360.00 ,2711945216.00 ,2820141056.00 ,2845016064.00 ,2824433664.00 ,2787274752.00 ,2842030080.00 ,2773311488.00 ,2825695232.00 ,2757947392.00 ,2801025024.00 ,2796466176.00 ,2787454976.00 ,2765639680.00 ,2849669120.00 ,2847940608.00 ,2833907712.00 ,2787713024.00 ,2767073280.00 ,2794110976.00 ,2829053952.00 ,2655051776.00 ,2774929408.00 ,2808717312.00 ,2827898880.00 ,2801127424.00 ,2863742976.00 ,2864173056.00 ,2851504128.00 ,2811838464.00 ,2786349056.00 ,2748289024.00 ,2791288832.00 ,2830483456.00 ,2867163136.00 ,2804035584.00 ,2809761792.00 ,2833924096.00 ,2817728512.00 ,2844856320.00 ,2840104960.00 ,2801913856.00 ,2787549184.00 ,2783563776.00 ,2759766016.00 ,2747965440.00 ,2766548992.00 ,2793701376.00 ,2726481920.00 ,2626232320.00 ,2742222848.00 ,2804363264.00 ,2765803520.00 ,2778353664.00 ,2736472064.00 ,2815086592.00 ,2787377152.00 ,2776326144.00 ,2749050880.00 ,2609352704.00 ,2778025984.00 ,2775293952.00 ,2811494400.00 ,2715373568.00 ,2806394880.00 ,2717200384.00 ,2767114240.00 ,2788315136.00 ,,209567109120.00 
22:03:00,2857132032.00 ,2803933184.00 ,2832420864.00 ,2858557440.00 ,2811187200.00 ,2877145088.00 ,2851319808.00 ,2884730880.00 ,2721906688.00 ,2821275648.00 ,2845298688.00 ,2813394944.00 ,2789412864.00 ,2838446080.00 ,2773086208.00 ,2824884224.00 ,2754334720.00 ,2801012736.00 ,2790924288.00 ,2781028352.00 ,2759041024.00 ,2847780864.00 ,2848354304.00 ,2835243008.00 ,2784534528.00 ,2765570048.00 ,2795929600.00 ,2828804096.00 ,2654040064.00 ,2775678976.00 ,2808025088.00 ,2830917632.00 ,2812039168.00 ,2848927744.00 ,2860433408.00 ,2850136064.00 ,2813018112.00 ,2788798464.00 ,2748444672.00 ,2786729984.00 ,2827550720.00 ,2862596096.00 ,2801123328.00 ,2822459392.00 ,2833342464.00 ,2815459328.00 ,2845573120.00 ,2851426304.00 ,2790871040.00 ,2784976896.00 ,2783223808.00 ,2774646784.00 ,2748293120.00 ,2766929920.00 ,2805526528.00 ,2736951296.00 ,2625728512.00 ,2743197696.00 ,2804191232.00 ,2765094912.00 ,2791596032.00 ,2735284224.00 ,2814631936.00 ,2792054784.00 ,2776563712.00 ,2750365696.00 ,2609020928.00 ,2781081600.00 ,2774757376.00 ,2815094784.00 ,2715648000.00 ,2805194752.00 ,2719354880.00 ,2773258240.00 ,2787381248.00 ,,209604329472.00 
22:03:15,2855297024.00 ,2803933184.00 ,2827501568.00 ,2862538752.00 ,2813214720.00 ,2876841984.00 ,2851442688.00 ,2885730304.00 ,2711326720.00 ,2825322496.00 ,2844098560.00 ,2818457600.00 ,2789699584.00 ,2837979136.00 ,2773188608.00 ,2825797632.00 ,2755096576.00 ,2801152000.00 ,2795503616.00 ,2782425088.00 ,2770427904.00 ,2848620544.00 ,2847850496.00 ,2834444288.00 ,2783563776.00 ,2765418496.00 ,2799091712.00 ,2830172160.00 ,2653134848.00 ,2771447808.00 ,2806620160.00 ,2830057472.00 ,2801352704.00 ,2855673856.00 ,2863448064.00 ,2846797824.00 ,2812522496.00 ,2787500032.00 ,2745298944.00 ,2789548032.00 ,2826510336.00 ,2866143232.00 ,2802139136.00 ,2811523072.00 ,2832846848.00 ,2818756608.00 ,2842689536.00 ,2841870336.00 ,2792984576.00 ,2787045376.00 ,2783432704.00 ,2763661312.00 ,2749575168.00 ,2766516224.00 ,2792558592.00 ,2734481408.00 ,2624892928.00 ,2742206464.00 ,2803429376.00 ,2763726848.00 ,2776883200.00 ,2734977024.00 ,2814914560.00 ,2793398272.00 ,2775793664.00 ,2749149184.00 ,2608050176.00 ,2781048832.00 ,2774106112.00 ,2814537728.00 ,2713047040.00 ,2804666368.00 ,2718625792.00 ,2772516864.00 ,2788356096.00 ,,209546600448.00 
22:03:30,3991814144.00 ,3585519616.00 ,2843938816.00 ,4019146752.00 ,2869592064.00 ,3634356224.00 ,3975651328.00 ,2960699392.00 ,3468976128.00 ,3596046336.00 ,3617751040.00 ,3593977856.00 ,3562979328.00 ,3584253952.00 ,3520897024.00 ,3587665920.00 ,3538808832.00 ,3586662400.00 ,3577843712.00 ,3559268352.00 ,3884793856.00 ,3619729408.00 ,3626512384.00 ,3576815616.00 ,3566747648.00 ,3532771328.00 ,3595157504.00 ,3986923520.00 ,3408310272.00 ,3902525440.00 ,7267184640.00 ,3590561792.00 ,3581923328.00 ,3623952384.00 ,3626790912.00 ,3626373120.00 ,3558666240.00 ,3537825792.00 ,3501404160.00 ,3562504192.00 ,3617095680.00 ,3643301888.00 ,3934433280.00 ,3574923264.00 ,3607375872.00 ,3572105216.00 ,3618824192.00 ,3608031232.00 ,3563601920.00 ,3564515328.00 ,3548733440.00 ,3536875520.00 ,3505614848.00 ,3475181568.00 ,3483996160.00 ,3882532864.00 ,3636723712.00 ,3509903360.00 ,3572744192.00 ,3515109376.00 ,3541876736.00 ,3499790336.00 ,3547856896.00 ,3528781824.00 ,3490848768.00 ,3537727488.00 ,3362865152.00 ,3474075648.00 ,3531579392.00 ,3500437504.00 ,3753533440.00 ,3497025536.00 ,3472809984.00 ,3913904128.00 ,3535826944.00 ,,272013885440.00 
22:03:45,4765057024.00 ,4565045248.00 ,3591929856.00 ,5211791360.00 ,3981856768.00 ,4725215232.00 ,4927250432.00 ,3642580992.00 ,4270292992.00 ,4358561792.00 ,4305625088.00 ,4394012672.00 ,4078886912.00 ,4230328320.00 ,4134440960.00 ,4370698240.00 ,4532994048.00 ,4557168640.00 ,4355768320.00 ,4352561152.00 ,4940251136.00 ,4499992576.00 ,4313542656.00 ,4377817088.00 ,4345929728.00 ,4525248512.00 ,4321271808.00 ,5312917504.00 ,3813408768.00 ,4839665664.00 ,7267184640.00 ,4120272896.00 ,4316397568.00 ,4021407744.00 ,4245078016.00 ,3626373120.00 ,4181262336.00 ,4312473600.00 ,4475617280.00 ,4250337280.00 ,4116783104.00 ,4240998400.00 ,5099970560.00 ,4465004544.00 ,4500721664.00 ,4193189888.00 ,4395905024.00 ,4441882624.00 ,4549156864.00 ,4119289856.00 ,4132851712.00 ,3542695936.00 ,3512164352.00 ,3553800192.00 ,3545628672.00 ,4152950784.00 ,3795935232.00 ,3845054464.00 ,3782352896.00 ,3521261568.00 ,3750789120.00 ,3848146944.00 ,3589963776.00 ,3763785728.00 ,3563970560.00 ,3521421312.00 ,3391778816.00 ,3549761536.00 ,3880611840.00 ,3553361920.00 ,3881852928.00 ,3556175872.00 ,3721252864.00 ,3923181568.00 ,3886329856.00 ,,314348498944.00 
22:04:00,14599155712.00 ,11377393664.00 ,4825546752.00 ,15755751424.00 ,6015848448.00 ,4725215232.00 ,15650996224.00 ,4983115776.00 ,11296673792.00 ,11394887680.00 ,11454722048.00 ,11469512704.00 ,11266199552.00 ,11374850048.00 ,10928975872.00 ,11367047168.00 ,11362217984.00 ,11404001280.00 ,11390509056.00 ,11434999808.00 ,15551012864.00 ,11478626304.00 ,11379785728.00 ,11405148160.00 ,11422097408.00 ,11370999808.00 ,11358830592.00 ,15722291200.00 ,10218545152.00 ,15498121216.00 ,7838306304.00 ,10735972352.00 ,11431104512.00 ,10520326144.00 ,11354632192.00 ,4810895360.00 ,11175550976.00 ,11401539584.00 ,11292262400.00 ,11364323328.00 ,10742272000.00 ,11124097024.00 ,15644405760.00 ,11397799936.00 ,11450818560.00 ,11131645952.00 ,11383529472.00 ,11431251968.00 ,11450417152.00 ,10714279936.00 ,11066589184.00 ,9912107008.00 ,9985654784.00 ,9125048320.00 ,8969928704.00 ,13887963136.00 ,11566723072.00 ,10217566208.00 ,10178560000.00 ,9835589632.00 ,10174963712.00 ,10055073792.00 ,9613066240.00 ,10155036672.00 ,9322115072.00 ,9558171648.00 ,9345249280.00 ,8664924160.00 ,10260987904.00 ,8679800832.00 ,11602898944.00 ,9258254336.00 ,10169987072.00 ,13460131840.00 ,10338340864.00 ,,813283241984.00 
22:04:15,18175578112.00 ,13206134784.00 ,11465691136.00 ,18182660096.00 ,15764430848.00 ,11473215488.00 ,18123980800.00 ,11508609024.00 ,12913979392.00 ,13026238464.00 ,13031346176.00 ,13052022784.00 ,13038526464.00 ,13056233472.00 ,12988809216.00 ,13021458432.00 ,13086998528.00 ,13113094144.00 ,13069107200.00 ,12999380992.00 ,18055299072.00 ,13012103168.00 ,13044486144.00 ,13009649664.00 ,12992884736.00 ,12997115904.00 ,13014159360.00 ,18143805440.00 ,12827590656.00 ,18121666560.00 ,11640594432.00 ,13036703744.00 ,13004742656.00 ,12730687488.00 ,13083717632.00 ,11441651712.00 ,13020758016.00 ,13052891136.00 ,13055700992.00 ,13018939392.00 ,13073076224.00 ,13073264640.00 ,18186096640.00 ,12999036928.00 ,13060538368.00 ,13001482240.00 ,13046038528.00 ,13013032960.00 ,11450417152.00 ,12982939648.00 ,13003653120.00 ,12631052288.00 ,12564086784.00 ,12626272256.00 ,12150882304.00 ,17550311424.00 ,16931237888.00 ,12953665536.00 ,12660813824.00 ,12603428864.00 ,12626386944.00 ,12944879616.00 ,12655054848.00 ,12630904832.00 ,12644515840.00 ,12595695616.00 ,12450476032.00 ,12156530688.00 ,12813639680.00 ,12133683200.00 ,17022119936.00 ,12641112064.00 ,12768374784.00 ,17584394240.00 ,12849987584.00 ,,1014681726976.00 
22:04:30,18723119104.00 ,13505892352.00 ,13123346432.00 ,18696888320.00 ,18278100992.00 ,13508759552.00 ,18634559488.00 ,13192822784.00 ,13197598720.00 ,13321031680.00 ,13371863040.00 ,13317001216.00 ,13325045760.00 ,13283983360.00 ,13264556032.00 ,13361799168.00 ,13259689984.00 ,13361860608.00 ,13336248320.00 ,13259051008.00 ,18480566272.00 ,13343424512.00 ,13352906752.00 ,13308006400.00 ,13293596672.00 ,13256552448.00 ,13380427776.00 ,18695479296.00 ,13105868800.00 ,18575847424.00 ,13312045056.00 ,13414158336.00 ,13440843776.00 ,13335228416.00 ,13378527232.00 ,13175595008.00 ,13312069632.00 ,13418491904.00 ,13259374592.00 ,13273174016.00 ,13442371584.00 ,13343883264.00 ,18644049920.00 ,13304819712.00 ,13310484480.00 ,13318729728.00 ,13483360256.00 ,13380071424.00 ,13280763904.00 ,13323374592.00 ,13295714304.00 ,13288456192.00 ,13206614016.00 ,13261971456.00 ,13239537664.00 ,18623995904.00 ,18341318656.00 ,13195608064.00 ,13294321664.00 ,13201113088.00 ,13233389568.00 ,13229035520.00 ,13238525952.00 ,13212319744.00 ,13171855360.00 ,13203165184.00 ,13045862400.00 ,13240082432.00 ,13220286464.00 ,13275664384.00 ,18454011904.00 ,13146468352.00 ,13174980608.00 ,18534359040.00 ,13216378880.00 ,,1059812347904.00 
22:04:45,19801718784.00 ,13505892352.00 ,13358956544.00 ,20370653184.00 ,18766561280.00 ,14741409792.00 ,20019269632.00 ,13387902976.00 ,14274969600.00 ,14273228800.00 ,14422073344.00 ,14302822400.00 ,14261276672.00 ,14359298048.00 ,14346084352.00 ,14637662208.00 ,14189412352.00 ,14232788992.00 ,14297890816.00 ,14296281088.00 ,19812085760.00 ,14027505664.00 ,14248693760.00 ,14306922496.00 ,14230519808.00 ,13975715840.00 ,14253277184.00 ,19965325312.00 ,13851893760.00 ,20272148480.00 ,14800465920.00 ,14428000256.00 ,14163046400.00 ,13776404480.00 ,14465417216.00 ,13457002496.00 ,14276407296.00 ,14448488448.00 ,14347116544.00 ,14361526272.00 ,14246727680.00 ,14216138752.00 ,20115693568.00 ,13987291136.00 ,14226075648.00 ,14173118464.00 ,14270914560.00 ,14511677440.00 ,13933146112.00 ,13913747456.00 ,14407372800.00 ,13829439488.00 ,13737508864.00 ,13861355520.00 ,13692444672.00 ,19433902080.00 ,19196325888.00 ,14044049408.00 ,13873516544.00 ,13682122752.00 ,14054723584.00 ,14024155136.00 ,13831946240.00 ,13829148672.00 ,13547577344.00 ,13678923776.00 ,13480239104.00 ,13521793024.00 ,13950246912.00 ,13669376000.00 ,19141259264.00 ,13430153216.00 ,13789970432.00 ,19365048320.00 ,13834584064.00 ,,1121815830528.00 
22:05:00,23001075712.00 ,17213792256.00 ,14857891840.00 ,24338354176.00 ,20533182464.00 ,17222365184.00 ,23514431488.00 ,14424616960.00 ,16711380992.00 ,16841920512.00 ,16936091648.00 ,16744644608.00 ,16570814464.00 ,16939909120.00 ,16769949696.00 ,17221488640.00 ,16803885056.00 ,16582422528.00 ,16800321536.00 ,16631934976.00 ,23380668416.00 ,16328974336.00 ,16616501248.00 ,16544358400.00 ,16755138560.00 ,16450093056.00 ,16642682880.00 ,23741976576.00 ,16257220608.00 ,24088793088.00 ,14800465920.00 ,16897888256.00 ,16448421888.00 ,15908945920.00 ,16925523968.00 ,16466124800.00 ,16532377600.00 ,17364852736.00 ,17112395776.00 ,16914132992.00 ,16864358400.00 ,16517869568.00 ,24162508800.00 ,16326713344.00 ,16745316352.00 ,16372801536.00 ,16906317824.00 ,17118789632.00 ,16360607744.00 ,16228720640.00 ,16803233792.00 ,16264232960.00 ,16064061440.00 ,15761047552.00 ,15383371776.00 ,22658596864.00 ,22356897792.00 ,16518189056.00 ,16153784320.00 ,15850725376.00 ,16455610368.00 ,16217305088.00 ,15796465664.00 ,16081039360.00 ,15636336640.00 ,15694315520.00 ,15567196160.00 ,15558987776.00 ,16296570880.00 ,15659081728.00 ,21835001856.00 ,15524626432.00 ,15902535680.00 ,22982295552.00 ,16203845632.00 ,,1307667369984.00 
22:05:15,28607209472.00 ,20467077120.00 ,17487122432.00 ,29039738880.00 ,24409255936.00 ,17222365184.00 ,28317507584.00 ,16802893824.00 ,19755106304.00 ,19768164352.00 ,20093882368.00 ,20014276608.00 ,19894915072.00 ,20277133312.00 ,19851800576.00 ,20960993280.00 ,19906813952.00 ,19655176192.00 ,20329537536.00 ,19662090240.00 ,27881947136.00 ,19234959360.00 ,19892379648.00 ,19577303040.00 ,19669590016.00 ,19765608448.00 ,20122071040.00 ,27871354880.00 ,19843239936.00 ,28968792064.00 ,17260191744.00 ,19989032960.00 ,19381407744.00 ,18909040640.00 ,20206026752.00 ,16466124800.00 ,19714056192.00 ,20320976896.00 ,20220989440.00 ,20001390592.00 ,20471345152.00 ,19436822528.00 ,29507481600.00 ,18917699584.00 ,20471033856.00 ,19569565696.00 ,20546940928.00 ,20344578048.00 ,19663839232.00 ,19564208128.00 ,20463493120.00 ,19532128256.00 ,19220901888.00 ,19275108352.00 ,18563592192.00 ,27352879104.00 ,27589783552.00 ,19206406144.00 ,18768723968.00 ,18666020864.00 ,19533545472.00 ,19613929472.00 ,19199070208.00 ,18844000256.00 ,18635022336.00 ,18603274240.00 ,18637045760.00 ,18383409152.00 ,19250696192.00 ,18257051648.00 ,26566529024.00 ,18761711616.00 ,18881601536.00 ,27727880192.00 ,18793058304.00 ,,1554639921152.00 
22:05:30,33969754112.00 ,24891453440.00 ,20807290880.00 ,34905493504.00 ,29414756352.00 ,20195545088.00 ,34066374656.00 ,20057739264.00 ,23572471808.00 ,23842017280.00 ,24268468224.00 ,23936282624.00 ,23399186432.00 ,23936274432.00 ,23669776384.00 ,24916348928.00 ,23806926848.00 ,23873245184.00 ,24262049792.00 ,23739990016.00 ,33786441728.00 ,23232159744.00 ,23334973440.00 ,23402868736.00 ,23851155456.00 ,23454228480.00 ,23646986240.00 ,33892794368.00 ,22999519232.00 ,34911195136.00 ,20434399232.00 ,23801397248.00 ,23183749120.00 ,22081597440.00 ,23923380224.00 ,20182560768.00 ,23401373696.00 ,24822386688.00 ,24774680576.00 ,24167227392.00 ,24375222272.00 ,23131693056.00 ,35368128512.00 ,22539247616.00 ,23967870976.00 ,22996086784.00 ,24367276032.00 ,24883888128.00 ,23303757824.00 ,23246671872.00 ,24168796160.00 ,22920409088.00 ,22620647424.00 ,22889775104.00 ,21446365184.00 ,33202860032.00 ,32958197760.00 ,23761117184.00 ,22559621120.00 ,22075682816.00 ,23286472704.00 ,23480328192.00 ,22624751616.00 ,23172321280.00 ,21948272640.00 ,22045429760.00 ,22537297920.00 ,22195351552.00 ,23011557376.00 ,22264123392.00 ,32000929792.00 ,22315036672.00 ,22624260096.00 ,33424203776.00 ,23166611456.00 ,,1859696783360.00 
22:05:45,41070166016.00 ,29381529600.00 ,24359219200.00 ,40767623168.00 ,35114123264.00 ,24745369600.00 ,40517337088.00 ,23784603648.00 ,27485753344.00 ,28344557568.00 ,28954259456.00 ,28174524416.00 ,27820957696.00 ,27963555840.00 ,28057509888.00 ,29175173120.00 ,27512930304.00 ,27904512000.00 ,28870361088.00 ,28109381632.00 ,40178843648.00 ,27719262208.00 ,27241603072.00 ,27133566976.00 ,28292874240.00 ,27829977088.00 ,27548958720.00 ,40103444480.00 ,28224020480.00 ,42163232768.00 ,24266805248.00 ,27827699712.00 ,26996314112.00 ,26468048896.00 ,28103462912.00 ,23461904384.00 ,27347218432.00 ,29350731776.00 ,28691832832.00 ,28736978944.00 ,28456448000.00 ,27013091328.00 ,41588559872.00 ,26783170560.00 ,28077334528.00 ,27009359872.00 ,28487462912.00 ,28884975616.00 ,27693424640.00 ,27435933696.00 ,28905218048.00 ,26881142784.00 ,26513154048.00 ,27257589760.00 ,26211799040.00 ,38827786240.00 ,39984029696.00 ,28170821632.00 ,26444570624.00 ,25828298752.00 ,27489705984.00 ,27729244160.00 ,26846744576.00 ,26518634496.00 ,26057039872.00 ,25771081728.00 ,26558480384.00 ,26553917440.00 ,27174313984.00 ,26373951488.00 ,38784331776.00 ,26413240320.00 ,27129380864.00 ,39475331072.00 ,27460620288.00 ,,2198590418944.00 
22:06:00,30448795648.00 ,29381529600.00 ,29296193536.00 ,30604673024.00 ,41555173376.00 ,30734204928.00 ,44533686272.00 ,28233777152.00 ,30236635136.00 ,31043309568.00 ,32044040192.00 ,30933049344.00 ,30928216064.00 ,31317368832.00 ,31212318720.00 ,31860252672.00 ,30784839680.00 ,30558330880.00 ,31644807168.00 ,30798671872.00 ,44210610176.00 ,30268526592.00 ,29804773376.00 ,29849894912.00 ,30904573952.00 ,30436233216.00 ,30362152960.00 ,44041019392.00 ,31462133760.00 ,47571603456.00 ,28185059328.00 ,31152939008.00 ,29666627584.00 ,30003302400.00 ,30758825984.00 ,27867394048.00 ,31132758016.00 ,17257275392.00 ,31856066560.00 ,31426895872.00 ,27411718144.00 ,29719998464.00 ,31111299072.00 ,29388238848.00 ,30986661888.00 ,30135963648.00 ,16914550784.00 ,17815986176.00 ,30402535424.00 ,30303010816.00 ,32049422336.00 ,31384633344.00 ,30674239488.00 ,32503193600.00 ,29667713024.00 ,44548227072.00 ,47362633728.00 ,32034467840.00 ,30653554688.00 ,29803556864.00 ,32019046400.00 ,31162806272.00 ,30789324800.00 ,31302795264.00 ,29899816960.00 ,30342238208.00 ,31358361600.00 ,30364131328.00 ,30612750336.00 ,30465810432.00 ,45290176512.00 ,30704087040.00 ,30890307584.00 ,46003220480.00 ,30951505920.00 ,,2383396524032.00 
22:06:15,30443429888.00 ,2805891072.00 ,31860404224.00 ,30610370560.00 ,44481212416.00 ,30738284544.00 ,44542267392.00 ,29918244864.00 ,30236864512.00 ,31041490944.00 ,32039157760.00 ,30931877888.00 ,30926741504.00 ,31315341312.00 ,31211073536.00 ,31857377280.00 ,30784610304.00 ,30569099264.00 ,31647158272.00 ,30791077888.00 ,44207296512.00 ,30266507264.00 ,29803106304.00 ,29845970944.00 ,30908710912.00 ,30434164736.00 ,30360190976.00 ,44038705152.00 ,31458111488.00 ,32642166784.00 ,30772580352.00 ,31162208256.00 ,29665329152.00 ,30001639424.00 ,30769963008.00 ,30390386688.00 ,31130558464.00 ,17239859200.00 ,31855919104.00 ,31428665344.00 ,17770381312.00 ,29715865600.00 ,31121727488.00 ,29387001856.00 ,30987599872.00 ,30136360960.00 ,16919924736.00 ,17814421504.00 ,30402109440.00 ,30303297536.00 ,32049737728.00 ,31913787392.00 ,30675296256.00 ,32675926016.00 ,29643575296.00 ,44541235200.00 ,32421228544.00 ,32031055872.00 ,30652653568.00 ,29811662848.00 ,32017231872.00 ,31170564096.00 ,30790148096.00 ,31301963776.00 ,29898874880.00 ,30339526656.00 ,31365263360.00 ,30359937024.00 ,30614085632.00 ,30460858368.00 ,45283897344.00 ,30853394432.00 ,30895464448.00 ,46004170752.00 ,30951882752.00 ,,2330416128000.00 
22:06:30,30439579648.00 ,2800992256.00 ,31844716544.00 ,30604853248.00 ,44483092480.00 ,30735540224.00 ,44542918656.00 ,29917478912.00 ,30232813568.00 ,31036887040.00 ,32034435072.00 ,30928285696.00 ,30924652544.00 ,31313702912.00 ,31206969344.00 ,31854604288.00 ,30785544192.00 ,30552313856.00 ,31647780864.00 ,30798118912.00 ,44206850048.00 ,30263656448.00 ,29800202240.00 ,29846925312.00 ,30915022848.00 ,30433210368.00 ,30359691264.00 ,44038402048.00 ,31457361920.00 ,32638525440.00 ,30772580352.00 ,31158185984.00 ,29663121408.00 ,30001655808.00 ,30767665152.00 ,30390386688.00 ,31127293952.00 ,17236287488.00 ,31854673920.00 ,31427670016.00 ,17768431616.00 ,29715087360.00 ,31128616960.00 ,29382791168.00 ,30987333632.00 ,30142918656.00 ,16915697664.00 ,17810964480.00 ,30402764800.00 ,30302269440.00 ,32063086592.00 ,31911239680.00 ,30681042944.00 ,32677699584.00 ,29640953856.00 ,44541603840.00 ,32421285888.00 ,32030187520.00 ,30652547072.00 ,29811662848.00 ,32014974976.00 ,31170781184.00 ,30789758976.00 ,31301713920.00 ,29901541376.00 ,30347722752.00 ,31360671744.00 ,30358802432.00 ,30620114944.00 ,30461898752.00 ,45291098112.00 ,30852837376.00 ,30907482112.00 ,46001549312.00 ,30952521728.00 ,,2330366304256.00 
22:06:45,30440603648.00 ,2803417088.00 ,31845957632.00 ,30608220160.00 ,44483379200.00 ,30735540224.00 ,44542492672.00 ,29915348992.00 ,30234648576.00 ,31039877120.00 ,32035979264.00 ,30928965632.00 ,30925422592.00 ,31313678336.00 ,31207137280.00 ,31853645824.00 ,30793580544.00 ,30562160640.00 ,31645274112.00 ,30796513280.00 ,44206403584.00 ,30265057280.00 ,29801148416.00 ,29846134784.00 ,30913953792.00 ,30431858688.00 ,30375948288.00 ,44042719232.00 ,31458467840.00 ,32639905792.00 ,30771417088.00 ,31160446976.00 ,29662068736.00 ,30001991680.00 ,30767308800.00 ,30389571584.00 ,31129464832.00 ,17239965696.00 ,31854952448.00 ,31430631424.00 ,17767583744.00 ,29716860928.00 ,31130243072.00 ,29385097216.00 ,30986821632.00 ,30132162560.00 ,16918974464.00 ,17815408640.00 ,30404890624.00 ,30309494784.00 ,32051265536.00 ,31911108608.00 ,30681034752.00 ,32674979840.00 ,29642448896.00 ,44541227008.00 ,32418717696.00 ,32030334976.00 ,30651531264.00 ,29820342272.00 ,32019693568.00 ,31167442944.00 ,30789779456.00 ,31300415488.00 ,29895471104.00 ,30347644928.00 ,31358488576.00 ,30357377024.00 ,30622236672.00 ,30461255680.00 ,45290721280.00 ,30859517952.00 ,30900985856.00 ,46002995200.00 ,30958186496.00 ,,2330424000512.00 
22:07:00,30440681472.00 ,2801561600.00 ,31846952960.00 ,30621270016.00 ,44483330048.00 ,30737240064.00 ,44540051456.00 ,29915185152.00 ,30236811264.00 ,31041085440.00 ,32036036608.00 ,30929055744.00 ,30926299136.00 ,31319494656.00 ,31209754624.00 ,31857717248.00 ,30803451904.00 ,30565707776.00 ,31643385856.00 ,30795079680.00 ,44213133312.00 ,30267858944.00 ,29803319296.00 ,29845319680.00 ,30915096576.00 ,30434070528.00 ,30386044928.00 ,44044939264.00 ,31458336768.00 ,32652283904.00 ,30776582144.00 ,31161806848.00 ,29664366592.00 ,29998325760.00 ,30766985216.00 ,30389878784.00 ,31142412288.00 ,17240068096.00 ,31857410048.00 ,31428603904.00 ,17774317568.00 ,29727936512.00 ,31142846464.00 ,29385441280.00 ,30985805824.00 ,30132629504.00 ,16919134208.00 ,17817350144.00 ,30407061504.00 ,30306594816.00 ,32050196480.00 ,31912120320.00 ,30685474816.00 ,32675385344.00 ,29644709888.00 ,44541952000.00 ,32419233792.00 ,32031473664.00 ,30654115840.00 ,29809602560.00 ,32021032960.00 ,31179214848.00 ,30789107712.00 ,31300902912.00 ,29898989568.00 ,30348685312.00 ,31360204800.00 ,30371557376.00 ,30622056448.00 ,30463762432.00 ,45290020864.00 ,30875140096.00 ,30900776960.00 ,46004342784.00 ,30961266688.00 ,,2330607439872.00 
