Time,emr-header-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-3/used,emr-worker-4/used,emr-worker-5/used,emr-worker-6/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,
22:09:15,8836988928.00 ,2584125440.00 ,2534187008.00 ,4092440576.00 ,2507837440.00 ,2462318592.00 ,2561404928.00 ,2491142144.00 ,2575110144.00 ,2502144000.00 ,,33147699200.00 
22:09:30,8824799232.00 ,2580340736.00 ,2532282368.00 ,4092313600.00 ,2508517376.00 ,2453446656.00 ,2559709184.00 ,2490355712.00 ,2570887168.00 ,2497589248.00 ,,33110241280.00 
22:09:45,8813285376.00 ,2577240064.00 ,2531139584.00 ,4094750720.00 ,2508275712.00 ,2450550784.00 ,2562056192.00 ,2490372096.00 ,2575433728.00 ,2502373376.00 ,,33105477632.00 
22:10:00,8818290688.00 ,2578989056.00 ,2533134336.00 ,4090732544.00 ,2516787200.00 ,2453725184.00 ,2574905344.00 ,2492387328.00 ,2573627392.00 ,2500481024.00 ,,33133060096.00 
22:10:15,8814436352.00 ,2577752064.00 ,2534125568.00 ,4092071936.00 ,2509668352.00 ,2453999616.00 ,2563952640.00 ,2488492032.00 ,2576424960.00 ,2502262784.00 ,,33113186304.00 
22:10:30,8818462720.00 ,2579255296.00 ,2541002752.00 ,4090621952.00 ,2509221888.00 ,2452680704.00 ,2562723840.00 ,2491555840.00 ,2571075584.00 ,2506534912.00 ,,33123135488.00 
22:10:45,8814718976.00 ,2579873792.00 ,2532700160.00 ,4092092416.00 ,2508636160.00 ,2453483520.00 ,2563260416.00 ,2496929792.00 ,2579025920.00 ,2502434816.00 ,,33123155968.00 
22:11:00,8821837824.00 ,2580230144.00 ,2534461440.00 ,4092825600.00 ,2508800000.00 ,2452008960.00 ,2571100160.00 ,2490494976.00 ,2578472960.00 ,2502037504.00 ,,33132269568.00 
22:11:15,8812531712.00 ,2581114880.00 ,2534940672.00 ,4090830848.00 ,2508509184.00 ,2455883776.00 ,2563805184.00 ,2492641280.00 ,2576773120.00 ,2502508544.00 ,,33119539200.00 
22:11:30,8812433408.00 ,2584432640.00 ,2534825984.00 ,4091883520.00 ,2508701696.00 ,2455076864.00 ,2562973696.00 ,2490966016.00 ,2576683008.00 ,2498777088.00 ,,33116753920.00 
22:11:45,8810504192.00 ,2580639744.00 ,2533531648.00 ,4094480384.00 ,2512392192.00 ,2454761472.00 ,2563665920.00 ,2493423616.00 ,2593370112.00 ,2504146944.00 ,,33140916224.00 
22:12:00,8818851840.00 ,2592645120.00 ,2533974016.00 ,4095799296.00 ,2505961472.00 ,2453127168.00 ,2574680064.00 ,2488606720.00 ,2579595264.00 ,2503053312.00 ,,33146294272.00 
22:12:15,8811716608.00 ,2583642112.00 ,2537480192.00 ,4100231168.00 ,2519298048.00 ,2456276992.00 ,2564923392.00 ,2491879424.00 ,2577465344.00 ,2505547776.00 ,,33148461056.00 
22:12:30,8824651776.00 ,2583203840.00 ,2534113280.00 ,4100005888.00 ,2506338304.00 ,2453299200.00 ,2564726784.00 ,2493353984.00 ,2575400960.00 ,2500280320.00 ,,33135374336.00 
22:12:45,8819036160.00 ,2583646208.00 ,2544705536.00 ,4099670016.00 ,2502209536.00 ,2449252352.00 ,2560184320.00 ,2492841984.00 ,2577248256.00 ,2501394432.00 ,,33130188800.00 
22:13:00,8822341632.00 ,2584866816.00 ,2535350272.00 ,4098498560.00 ,2502615040.00 ,2449907712.00 ,2570248192.00 ,2496978944.00 ,2578571264.00 ,2500231168.00 ,,33139609600.00 
22:13:15,8820609024.00 ,2576809984.00 ,2530623488.00 ,4097572864.00 ,2505060352.00 ,2450329600.00 ,2560004096.00 ,2488999936.00 ,2579451904.00 ,2498785280.00 ,,33108246528.00 
22:13:30,8822538240.00 ,2575388672.00 ,2534653952.00 ,4104192000.00 ,2506735616.00 ,2453704704.00 ,2558181376.00 ,2486493184.00 ,2580094976.00 ,2494214144.00 ,,33116196864.00 
22:13:45,8818814976.00 ,2574893056.00 ,2528563200.00 ,4095565824.00 ,2505265152.00 ,2455867392.00 ,2559148032.00 ,2487205888.00 ,2583511040.00 ,2499141632.00 ,,33107976192.00 
22:14:00,8830701568.00 ,2578640896.00 ,2530205696.00 ,4095512576.00 ,2507165696.00 ,2455687168.00 ,2566213632.00 ,2487410688.00 ,2577121280.00 ,2498498560.00 ,,33127157760.00 
22:14:15,8849952768.00 ,2579881984.00 ,2532093952.00 ,4097269760.00 ,2507976704.00 ,2454069248.00 ,2560786432.00 ,2488025088.00 ,2575142912.00 ,2501066752.00 ,,33146265600.00 
22:14:30,8827883520.00 ,2578391040.00 ,2534047744.00 ,4093661184.00 ,2504757248.00 ,2453463040.00 ,2558803968.00 ,2484977664.00 ,2587525120.00 ,2492731392.00 ,,33116241920.00 
22:14:45,8823025664.00 ,2588798976.00 ,2530357248.00 ,4094201856.00 ,2503917568.00 ,2458652672.00 ,2558722048.00 ,2485481472.00 ,2576424960.00 ,2497097728.00 ,,33116680192.00 
22:15:00,8827412480.00 ,2579324928.00 ,2533740544.00 ,4095004672.00 ,2510024704.00 ,2453823488.00 ,2568216576.00 ,2484232192.00 ,2574282752.00 ,2498138112.00 ,,33124200448.00 
22:15:15,8824610816.00 ,2577842176.00 ,2533322752.00 ,4096581632.00 ,2506682368.00 ,2452942848.00 ,2572087296.00 ,2488057856.00 ,2576457728.00 ,2502193152.00 ,,33130778624.00 
22:15:30,8829304832.00 ,2580303872.00 ,2546094080.00 ,4093984768.00 ,2505523200.00 ,2452819968.00 ,2559422464.00 ,2486239232.00 ,2566680576.00 ,2493874176.00 ,,33114247168.00 
22:15:45,8838434816.00 ,2576179200.00 ,2532646912.00 ,4093149184.00 ,2505633792.00 ,2453389312.00 ,2559623168.00 ,2490646528.00 ,2576228352.00 ,2498043904.00 ,,33123975168.00 
22:16:00,8834502656.00 ,2579300352.00 ,2535243776.00 ,4093091840.00 ,2504347648.00 ,2453147648.00 ,2562228224.00 ,2487222272.00 ,2576674816.00 ,2500087808.00 ,,33125847040.00 
22:16:15,8830705664.00 ,2576437248.00 ,2537340928.00 ,4102430720.00 ,2502959104.00 ,2454007808.00 ,2555510784.00 ,2488225792.00 ,2574774272.00 ,2501382144.00 ,,33123774464.00 
22:16:30,8836747264.00 ,2579230720.00 ,2536345600.00 ,4095500288.00 ,2503114752.00 ,2451787776.00 ,2555637760.00 ,2488270848.00 ,2569342976.00 ,2496512000.00 ,,33112489984.00 
22:16:45,8831225856.00 ,2576465920.00 ,2532364288.00 ,4096548864.00 ,2502713344.00 ,2454151168.00 ,2558214144.00 ,2486124544.00 ,2574368768.00 ,2499014656.00 ,,33111191552.00 
22:17:00,8828547072.00 ,2574376960.00 ,2535419904.00 ,4094287872.00 ,2505154560.00 ,2453921792.00 ,2565570560.00 ,2484690944.00 ,2574364672.00 ,2500349952.00 ,,33116684288.00 
22:17:15,8821997568.00 ,2573688832.00 ,2537603072.00 ,4093915136.00 ,2507972608.00 ,2455572480.00 ,2558074880.00 ,2488147968.00 ,2572918784.00 ,2501275648.00 ,,33111166976.00 
22:17:30,8836046848.00 ,2593157120.00 ,2535264256.00 ,4094480384.00 ,2508951552.00 ,2470457344.00 ,2555658240.00 ,2487685120.00 ,2567794688.00 ,2497163264.00 ,,33146658816.00 
22:17:45,8822525952.00 ,2576384000.00 ,2532487168.00 ,4093231104.00 ,2521534464.00 ,2455269376.00 ,2556788736.00 ,2485776384.00 ,2571710464.00 ,2499330048.00 ,,33115037696.00 
22:18:00,8826527744.00 ,2573602816.00 ,2532900864.00 ,4095229952.00 ,2509475840.00 ,2455547904.00 ,2562949120.00 ,2488188928.00 ,2572562432.00 ,2500788224.00 ,,33117773824.00 
22:18:15,8839774208.00 ,2573324288.00 ,2530291712.00 ,4097560576.00 ,2503278592.00 ,2456088576.00 ,2552672256.00 ,2487984128.00 ,2574381056.00 ,2512076800.00 ,,33127432192.00 
22:18:30,8838590464.00 ,2577297408.00 ,2529398784.00 ,4095475712.00 ,2504732672.00 ,2456727552.00 ,2550276096.00 ,2492702720.00 ,2568433664.00 ,2491555840.00 ,,33105190912.00 
22:18:45,8839864320.00 ,2572668928.00 ,2524622848.00 ,4095864832.00 ,2503278592.00 ,2456551424.00 ,2552934400.00 ,2489536512.00 ,2570883072.00 ,2495516672.00 ,,33101721600.00 
22:19:00,8839921664.00 ,2573979648.00 ,2524950528.00 ,4095582208.00 ,2502721536.00 ,2455851008.00 ,2557374464.00 ,2489143296.00 ,2573524992.00 ,2495012864.00 ,,33108062208.00 
22:19:15,8835821568.00 ,2575511552.00 ,2526375936.00 ,4097359872.00 ,2504421376.00 ,2456592384.00 ,2556510208.00 ,2490691584.00 ,2573742080.00 ,2496651264.00 ,,33113677824.00 
22:19:30,8837521408.00 ,2582466560.00 ,2527379456.00 ,4095586304.00 ,2504372224.00 ,2455162880.00 ,2559029248.00 ,2490679296.00 ,2568851456.00 ,2492133376.00 ,,33113182208.00 
22:19:45,8840069120.00 ,2578927616.00 ,2526257152.00 ,4100337664.00 ,2503233536.00 ,2456498176.00 ,2558124032.00 ,2490650624.00 ,2573185024.00 ,2496507904.00 ,,33123790848.00 
22:20:00,8840294400.00 ,2577743872.00 ,2530787328.00 ,4099477504.00 ,2520203264.00 ,2456264704.00 ,2564034560.00 ,2491129856.00 ,2575192064.00 ,2499436544.00 ,,33154564096.00 
22:20:15,8823627776.00 ,2588639232.00 ,2531188736.00 ,4098977792.00 ,2507923456.00 ,2457677824.00 ,2558705664.00 ,2492948480.00 ,2575450112.00 ,2499190784.00 ,,33134329856.00 
22:20:30,9098956800.00 ,2930761728.00 ,2542235648.00 ,4114362368.00 ,2840428544.00 ,2456219648.00 ,2558636032.00 ,2743787520.00 ,2901729280.00 ,2489667584.00 ,,34676785152.00 
22:20:45,9372803072.00 ,2580410368.00 ,2528419840.00 ,4098260992.00 ,2510004224.00 ,2457214976.00 ,2560892928.00 ,2494132224.00 ,2572480512.00 ,2496581632.00 ,,33671200768.00 
22:21:00,8828878848.00 ,2577051648.00 ,2528821248.00 ,4097163264.00 ,2510004224.00 ,2458120192.00 ,2564071424.00 ,2494173184.00 ,2570178560.00 ,2503860224.00 ,,33132322816.00 
22:21:15,8832413696.00 ,2579685376.00 ,2529169408.00 ,4099112960.00 ,2507374592.00 ,2455646208.00 ,2554007552.00 ,2494857216.00 ,2573836288.00 ,2494308352.00 ,,33120411648.00 
22:21:30,8835104768.00 ,2581078016.00 ,2529652736.00 ,4099690496.00 ,2507247616.00 ,2452865024.00 ,2559713280.00 ,2488590336.00 ,2567094272.00 ,2486796288.00 ,,33107832832.00 
22:21:45,8837890048.00 ,2571747328.00 ,2526859264.00 ,4094504960.00 ,2506809344.00 ,2455994368.00 ,2560212992.00 ,2489077760.00 ,2573537280.00 ,2490118144.00 ,,33106751488.00 
22:22:00,8838742016.00 ,2572472320.00 ,2525241344.00 ,4095496192.00 ,2507333632.00 ,2454396928.00 ,2568376320.00 ,2488033280.00 ,2573680640.00 ,2492289024.00 ,,33116061696.00 
22:22:15,8847339520.00 ,2572701696.00 ,2522501120.00 ,4094373888.00 ,2505797632.00 ,2455130112.00 ,2568404992.00 ,2488823808.00 ,2575663104.00 ,2492383232.00 ,,33123119104.00 
22:22:30,8840941568.00 ,2575966208.00 ,2525958144.00 ,4097855488.00 ,2505265152.00 ,2453254144.00 ,2561179648.00 ,2487750656.00 ,2563362816.00 ,2486804480.00 ,,33098338304.00 
22:22:45,8822616064.00 ,2571636736.00 ,2521571328.00 ,4095205376.00 ,2509352960.00 ,2450337792.00 ,2561839104.00 ,2487681024.00 ,2570301440.00 ,2491244544.00 ,,33081786368.00 
22:23:00,8821280768.00 ,2575106048.00 ,2522935296.00 ,4095840256.00 ,2505240576.00 ,2454331392.00 ,2565627904.00 ,2490281984.00 ,2572746752.00 ,2491215872.00 ,,33094606848.00 
22:23:15,9040318464.00 ,4017352704.00 ,4005306368.00 ,5182279680.00 ,4014915584.00 ,4281315328.00 ,4078927872.00 ,3536744448.00 ,4045828096.00 ,3601784832.00 ,,45804773376.00 
22:23:30,9360302080.00 ,4162039808.00 ,4100890624.00 ,5235916800.00 ,4106031104.00 ,8902307840.00 ,4153864192.00 ,6672990208.00 ,4131749888.00 ,3667038208.00 ,,54493130752.00 
22:23:45,9361481728.00 ,6886105088.00 ,9444798464.00 ,10227052544.00 ,8258174976.00 ,12755558400.00 ,11195912192.00 ,8150474752.00 ,10951032832.00 ,8856821760.00 ,,96087412736.00 
22:24:00,9575632896.00 ,18856255488.00 ,23419072512.00 ,19352305664.00 ,23343284224.00 ,23736897536.00 ,23377956864.00 ,18009825280.00 ,23379574784.00 ,18081505280.00 ,,201132310528.00 
22:24:15,9370882048.00 ,19775307776.00 ,24346947584.00 ,20018946048.00 ,24274472960.00 ,24417226752.00 ,24381915136.00 ,18728579072.00 ,24255565824.00 ,18778726400.00 ,,208348569600.00 
22:24:30,9370730496.00 ,4687265792.00 ,2527645696.00 ,3695980544.00 ,2507653120.00 ,2452357120.00 ,2562457600.00 ,3849801728.00 ,2569764864.00 ,2485092352.00 ,,36708749312.00 
22:24:45,9375461376.00 ,2575335424.00 ,2513133568.00 ,3692527616.00 ,2503507968.00 ,2456883200.00 ,2558783488.00 ,2473701376.00 ,2574487552.00 ,2486194176.00 ,,33210015744.00 
,,,,,,,,,,,,
,9575632896.00 ,19775307776.00 ,24346947584.00 ,20018946048.00 ,24274472960.00 ,24417226752.00 ,24381915136.00 ,18728579072.00 ,24255565824.00 ,18778726400.00 ,,208553320448.00 
,,,,,,,,,,,,
22:25:00,8837799936.00 ,2575499264.00 ,2513281024.00 ,3689873408.00 ,2501865472.00 ,2456899584.00 ,2562457600.00 ,2471161856.00 ,2571960320.00 ,2493362176.00 ,,32674160640.00 
22:25:15,8828411904.00 ,2574196736.00 ,2515845120.00 ,3700068352.00 ,2502283264.00 ,2453250048.00 ,2557022208.00 ,2472624128.00 ,2572062720.00 ,2489643008.00 ,,32665407488.00 
22:25:30,8827854848.00 ,2579505152.00 ,2520653824.00 ,3691433984.00 ,2512297984.00 ,2452865024.00 ,2560143360.00 ,2470993920.00 ,2568835072.00 ,2482806784.00 ,,32667389952.00 
22:25:45,8828956672.00 ,2577702912.00 ,2514178048.00 ,3689721856.00 ,2498969600.00 ,2461151232.00 ,2558726144.00 ,2486648832.00 ,2569850880.00 ,2492174336.00 ,,32678080512.00 
22:26:00,8834514944.00 ,2575392768.00 ,2517536768.00 ,3688972288.00 ,2500419584.00 ,2454827008.00 ,2565402624.00 ,2472800256.00 ,2568773632.00 ,2504310784.00 ,,32682950656.00 
22:26:15,9381376000.00 ,5068091392.00 ,4008697856.00 ,5164818432.00 ,5834264576.00 ,5844357120.00 ,5855600640.00 ,4348428288.00 ,6958764032.00 ,7110860800.00 ,,59575259136.00 
22:26:30,9373315072.00 ,9421369344.00 ,4596224000.00 ,5718777856.00 ,11130810368.00 ,9274290176.00 ,7583064064.00 ,13916053504.00 ,9319170048.00 ,9551523840.00 ,,89884598272.00 
22:26:45,9374244864.00 ,9540112384.00 ,4762566656.00 ,5863923712.00 ,11173879808.00 ,9466007552.00 ,7763456000.00 ,14064443392.00 ,9430446080.00 ,9676906496.00 ,,91115986944.00 
22:27:00,9381765120.00 ,9664376832.00 ,5201735680.00 ,6884032512.00 ,11223326720.00 ,9720164352.00 ,8396619776.00 ,14151610368.00 ,10241130496.00 ,10421080064.00 ,,95285841920.00 
22:27:15,9562107904.00 ,23947821056.00 ,23945756672.00 ,24961126400.00 ,18510729216.00 ,24419880960.00 ,18614140928.00 ,24099364864.00 ,24327647232.00 ,24423890944.00 ,,216812466176.00 
22:27:30,9384022016.00 ,28389564416.00 ,29197910016.00 ,30544187392.00 ,22319869952.00 ,28777418752.00 ,22777266176.00 ,27919691776.00 ,29343973376.00 ,29232922624.00 ,,257886826496.00 
22:27:45,9383907328.00 ,33434435584.00 ,34031292416.00 ,35113664512.00 ,25913942016.00 ,33862844416.00 ,26305568768.00 ,33238097920.00 ,34224365568.00 ,34175606784.00 ,,299683725312.00 
22:28:00,9389240320.00 ,35820650496.00 ,36323680256.00 ,36960198656.00 ,27490291712.00 ,36129468416.00 ,27742957568.00 ,35608674304.00 ,36133498880.00 ,36040007680.00 ,,317638668288.00 
22:28:15,9385177088.00 ,36071469056.00 ,36534341632.00 ,37157335040.00 ,27686469632.00 ,36346961920.00 ,27903266816.00 ,35875360768.00 ,36365930496.00 ,36289351680.00 ,,319615664128.00 
22:28:30,9378967552.00 ,36112478208.00 ,36558979072.00 ,37171044352.00 ,27706990592.00 ,36424433664.00 ,27940847616.00 ,35926683648.00 ,36432506880.00 ,36340424704.00 ,,319993356288.00 
22:28:45,9372807168.00 ,36184244224.00 ,36655685632.00 ,37304565760.00 ,27709685760.00 ,36478775296.00 ,27944943616.00 ,35920629760.00 ,36469260288.00 ,36409774080.00 ,,320450371584.00 
22:29:00,9378070528.00 ,36187844608.00 ,36658253824.00 ,37306843136.00 ,27719520256.00 ,36483112960.00 ,27947323392.00 ,35922169856.00 ,36506574848.00 ,36411281408.00 ,,320520994816.00 
22:29:15,9378000896.00 ,36177100800.00 ,36749897728.00 ,37385658368.00 ,27696701440.00 ,36539318272.00 ,27940454400.00 ,35924992000.00 ,36531847168.00 ,36410277888.00 ,,320734248960.00 
22:29:30,9374302208.00 ,2597826560.00 ,2543636480.00 ,3274489856.00 ,2497245184.00 ,2465091584.00 ,2576658432.00 ,2494808064.00 ,2588119040.00 ,2482851840.00 ,,32895029248.00 
,,,,,,,,,,,,
,9562107904.00 ,36187844608.00 ,36749897728.00 ,37385658368.00 ,27719520256.00 ,36539318272.00 ,27947323392.00 ,35926683648.00 ,36531847168.00 ,36411281408.00 ,,320961482752.00 
,,,,,,,,,,,,
22:29:45,8828440576.00 ,2589229056.00 ,2541453312.00 ,3267190784.00 ,2495352832.00 ,2460008448.00 ,2587521024.00 ,2488176640.00 ,2589593600.00 ,2485903360.00 ,,32332869632.00 
22:30:00,8825487360.00 ,2589827072.00 ,2544021504.00 ,3264778240.00 ,2495860736.00 ,2463391744.00 ,2578071552.00 ,2489249792.00 ,2589847552.00 ,2490646528.00 ,,32331182080.00 
22:30:15,8829308928.00 ,2590633984.00 ,2546151424.00 ,3268145152.00 ,2496700416.00 ,2462760960.00 ,2567389184.00 ,2491490304.00 ,2588594176.00 ,2490028032.00 ,,32331202560.00 
22:30:30,8976564224.00 ,2594992128.00 ,2556944384.00 ,3266695168.00 ,2499244032.00 ,2457788416.00 ,2567098368.00 ,2484875264.00 ,2582646784.00 ,2489065472.00 ,,32475914240.00 
22:30:45,8830345216.00 ,2583572480.00 ,2541273088.00 ,3262996480.00 ,2492125184.00 ,2463645696.00 ,2564939776.00 ,2487357440.00 ,2587668480.00 ,2493517824.00 ,,32307441664.00 
22:31:00,8828731392.00 ,2584530944.00 ,2537115648.00 ,3262308352.00 ,2491179008.00 ,2455691264.00 ,2563182592.00 ,2487738368.00 ,2590765056.00 ,2506485760.00 ,,32307728384.00 
22:31:15,8835059712.00 ,2583478272.00 ,2539982848.00 ,3260788736.00 ,2494693376.00 ,2455863296.00 ,2564861952.00 ,2487857152.00 ,2587779072.00 ,2495860736.00 ,,32306225152.00 
22:31:30,8843481088.00 ,2590924800.00 ,2538106880.00 ,3260080128.00 ,2501611520.00 ,2453209088.00 ,2563903488.00 ,2486726656.00 ,2579591168.00 ,2490761216.00 ,,32308396032.00 
22:31:45,8831037440.00 ,2582974464.00 ,2539565056.00 ,3273674752.00 ,2501316608.00 ,2452824064.00 ,2562555904.00 ,2486009856.00 ,2585575424.00 ,2493820928.00 ,,32309354496.00 
