Time,emr-worker-100/used,emr-worker-101/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-60/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,
15:32:30,13062017024.00 ,7883116544.00 ,13085310976.00 ,13140217856.00 ,7906021376.00 ,7939375104.00 ,7790628864.00 ,7908745216.00 ,13074837504.00 ,7964119040.00 ,7983304704.00 ,13139771392.00 ,7952154624.00 ,7980474368.00 ,7951790080.00 ,13086703616.00 ,7881043968.00 ,7911026688.00 ,7869657088.00 ,13050900480.00 ,7906099200.00 ,7890194432.00 ,7904542720.00 ,7939416064.00 ,7969337344.00 ,13056688128.00 ,13113159680.00 ,13116661760.00 ,13140869120.00 ,13140897792.00 ,13037998080.00 ,13129814016.00 ,7939604480.00 ,13165805568.00 ,7981461504.00 ,13095714816.00 ,7914512384.00 ,7934767104.00 ,13043843072.00 ,13148581888.00 ,7862046720.00 ,13471875072.00 ,13003870208.00 ,13111943168.00 ,13155667968.00 ,13068021760.00 ,13057126400.00 ,7900037120.00 ,7951736832.00 ,7856459776.00 ,13123125248.00 ,,533693095936.00 
15:32:45,13104128000.00 ,7891927040.00 ,13158916096.00 ,13185794048.00 ,7899144192.00 ,7938646016.00 ,7883812864.00 ,7910002688.00 ,13103718400.00 ,7953289216.00 ,7985315840.00 ,13201997824.00 ,7986139136.00 ,7965020160.00 ,7980752896.00 ,13127110656.00 ,7880151040.00 ,7923081216.00 ,7867580416.00 ,13124702208.00 ,7938088960.00 ,7907540992.00 ,7932006400.00 ,7979573248.00 ,7957635072.00 ,13085388800.00 ,13155606528.00 ,13180338176.00 ,13222596608.00 ,13186752512.00 ,13086679040.00 ,13218484224.00 ,7949049856.00 ,13208006656.00 ,7975833600.00 ,13149949952.00 ,7952224256.00 ,7984762880.00 ,13109022720.00 ,13164470272.00 ,7894597632.00 ,13508235264.00 ,13092134912.00 ,13184299008.00 ,13249789952.00 ,13124083712.00 ,13138501632.00 ,7890747392.00 ,7966363648.00 ,7885615104.00 ,13184040960.00 ,,535533649920.00 
15:33:00,13192478720.00 ,7956508672.00 ,13223940096.00 ,13292527616.00 ,7955177472.00 ,8003284992.00 ,7931682816.00 ,7973826560.00 ,13214388224.00 ,8021573632.00 ,8033206272.00 ,13323251712.00 ,8031277056.00 ,8006225920.00 ,8013418496.00 ,13209112576.00 ,7930851328.00 ,7967555584.00 ,7914205184.00 ,13242572800.00 ,7979868160.00 ,7955546112.00 ,7967432704.00 ,8078008320.00 ,8032792576.00 ,13162541056.00 ,13245419520.00 ,13262389248.00 ,13342580736.00 ,13279252480.00 ,13182550016.00 ,13398749184.00 ,7991238656.00 ,13320765440.00 ,8030552064.00 ,13277503488.00 ,7991222272.00 ,7997546496.00 ,13189214208.00 ,13257117696.00 ,7951069184.00 ,13597294592.00 ,13249142784.00 ,13258809344.00 ,13461090304.00 ,13206556672.00 ,13251600384.00 ,7958220800.00 ,8031092736.00 ,7933444096.00 ,13297639424.00 ,,539575316480.00 
15:33:15,13378297856.00 ,8023457792.00 ,13524746240.00 ,13522898944.00 ,8028602368.00 ,8050962432.00 ,8064573440.00 ,8050724864.00 ,13519360000.00 ,8074932224.00 ,8104505344.00 ,13648543744.00 ,8145002496.00 ,8071901184.00 ,8084856832.00 ,13395767296.00 ,8031195136.00 ,8064438272.00 ,7991844864.00 ,13865680896.00 ,8205955072.00 ,8090836992.00 ,8039100416.00 ,8380190720.00 ,8105148416.00 ,13349675008.00 ,13470547968.00 ,13682470912.00 ,13702176768.00 ,13510115328.00 ,13417598976.00 ,13753749504.00 ,8078426112.00 ,13593829376.00 ,8088559616.00 ,13517668352.00 ,8115060736.00 ,8110612480.00 ,13527580672.00 ,13477089280.00 ,8003829760.00 ,13911572480.00 ,13698965504.00 ,13563064320.00 ,13743316992.00 ,13486522368.00 ,13573345280.00 ,8041402368.00 ,8085405696.00 ,8020713472.00 ,13621202944.00 ,,549608026112.00 
15:33:30,13638942720.00 ,8206733312.00 ,13932453888.00 ,14005567488.00 ,8190504960.00 ,8302088192.00 ,8222052352.00 ,8290652160.00 ,13882421248.00 ,8273293312.00 ,8281919488.00 ,13944635392.00 ,8292003840.00 ,8241225728.00 ,8271601664.00 ,13645668352.00 ,8197754880.00 ,8246419456.00 ,8185901056.00 ,14275997696.00 ,8379658240.00 ,8252096512.00 ,8216899584.00 ,8558002176.00 ,8327475200.00 ,13617909760.00 ,13824339968.00 ,14039257088.00 ,14021681152.00 ,13889216512.00 ,13799411712.00 ,14110208000.00 ,8268279808.00 ,13926498304.00 ,8280842240.00 ,13834481664.00 ,8292749312.00 ,8293916672.00 ,13941510144.00 ,13865988096.00 ,8162349056.00 ,14228066304.00 ,14009430016.00 ,13907529728.00 ,14090448896.00 ,13816979456.00 ,13943394304.00 ,8218677248.00 ,8344354816.00 ,8342982656.00 ,13985632256.00 ,,563318104064.00 
15:33:45,14029430784.00 ,8391602176.00 ,14236127232.00 ,14371237888.00 ,8375640064.00 ,8477990912.00 ,8383918080.00 ,8431882240.00 ,14310858752.00 ,8426401792.00 ,8450662400.00 ,14285164544.00 ,8468193280.00 ,8402522112.00 ,8418160640.00 ,14035316736.00 ,8364388352.00 ,8413687808.00 ,8338219008.00 ,14866903040.00 ,8581312512.00 ,8418168832.00 ,8381382656.00 ,8754188288.00 ,8522657792.00 ,14014443520.00 ,14205501440.00 ,14416990208.00 ,14366924800.00 ,14175846400.00 ,14143447040.00 ,14499319808.00 ,8398143488.00 ,14314242048.00 ,8425869312.00 ,14150488064.00 ,8438444032.00 ,8487858176.00 ,14265470976.00 ,14254845952.00 ,8308162560.00 ,14611587072.00 ,14411976704.00 ,14278864896.00 ,14467723264.00 ,14105718784.00 ,14370947072.00 ,8351375360.00 ,8520986624.00 ,8506699776.00 ,14339612672.00 ,,576967507968.00 
15:34:00,14456172544.00 ,8620904448.00 ,14727614464.00 ,14828675072.00 ,8582197248.00 ,8680374272.00 ,8632057856.00 ,8703193088.00 ,14684426240.00 ,8665706496.00 ,8651550720.00 ,14651240448.00 ,8634904576.00 ,8666423296.00 ,8664772608.00 ,14413512704.00 ,8561541120.00 ,8663064576.00 ,8565239808.00 ,15319093248.00 ,8775114752.00 ,8661274624.00 ,8608182272.00 ,8986202112.00 ,8742608896.00 ,14394761216.00 ,14673965056.00 ,14804676608.00 ,14797414400.00 ,14604845056.00 ,14589534208.00 ,14882811904.00 ,8660643840.00 ,14707273728.00 ,8665681920.00 ,14626402304.00 ,8665788416.00 ,8691310592.00 ,14733856768.00 ,14636298240.00 ,8561864704.00 ,15014281216.00 ,14818332672.00 ,14696071168.00 ,14865891328.00 ,14591545344.00 ,14704168960.00 ,8595054592.00 ,8741183488.00 ,8747663360.00 ,14780559360.00 ,,593397927936.00 
15:34:15,14871515136.00 ,8807608320.00 ,15181406208.00 ,15236431872.00 ,8830971904.00 ,8912797696.00 ,8867504128.00 ,8900501504.00 ,15129411584.00 ,8897699840.00 ,8919044096.00 ,15115411456.00 ,8869793792.00 ,8878452736.00 ,8899538944.00 ,14937104384.00 ,8781160448.00 ,8848285696.00 ,8807620608.00 ,15803686912.00 ,8980262912.00 ,8875130880.00 ,8818425856.00 ,9188368384.00 ,8955105280.00 ,14858158080.00 ,15130972160.00 ,15251361792.00 ,15240556544.00 ,15106727936.00 ,15045283840.00 ,15376764928.00 ,8878514176.00 ,15188561920.00 ,8877707264.00 ,15084859392.00 ,8895422464.00 ,8923770880.00 ,15175692288.00 ,15121993728.00 ,8756146176.00 ,15493742592.00 ,15275855872.00 ,15150624768.00 ,15349657600.00 ,15067418624.00 ,15155908608.00 ,8837107712.00 ,8958107648.00 ,8984621056.00 ,15227572224.00 ,,610726350848.00 
15:34:30,15394537472.00 ,9029881856.00 ,15691390976.00 ,15801782272.00 ,9084469248.00 ,9141534720.00 ,9107275776.00 ,9143853056.00 ,15611486208.00 ,9148727296.00 ,9200549888.00 ,15660253184.00 ,9117339648.00 ,9107742720.00 ,9134768128.00 ,15395901440.00 ,9021194240.00 ,9085796352.00 ,9040179200.00 ,16369811456.00 ,9221353472.00 ,9116209152.00 ,9014112256.00 ,9468375040.00 ,9193078784.00 ,15331282944.00 ,15595491328.00 ,15723044864.00 ,15780769792.00 ,15554932736.00 ,15494668288.00 ,15854411776.00 ,9120817152.00 ,15628038144.00 ,9131814912.00 ,15602933760.00 ,9181667328.00 ,9149378560.00 ,15641530368.00 ,15616401408.00 ,9052033024.00 ,15946444800.00 ,15721410560.00 ,15639547904.00 ,15841947648.00 ,15554797568.00 ,15664324608.00 ,9071747072.00 ,9198579712.00 ,9237786624.00 ,15752552448.00 ,,629389959168.00 
15:34:45,15963713536.00 ,9356349440.00 ,16230887424.00 ,16290861056.00 ,9370488832.00 ,9466052608.00 ,9437638656.00 ,9478946816.00 ,16195735552.00 ,9418862592.00 ,9392463872.00 ,16145743872.00 ,9402019840.00 ,9414516736.00 ,9443766272.00 ,15905030144.00 ,9310105600.00 ,9391312896.00 ,9290936320.00 ,16975462400.00 ,9474179072.00 ,9421692928.00 ,9313267712.00 ,9826926592.00 ,9492697088.00 ,15936487424.00 ,16207294464.00 ,16341856256.00 ,16292896768.00 ,16141332480.00 ,16065921024.00 ,16508874752.00 ,9379209216.00 ,16237539328.00 ,9399697408.00 ,16165527552.00 ,9456746496.00 ,9452412928.00 ,16251383808.00 ,16226041856.00 ,9230962688.00 ,16587968512.00 ,16306991104.00 ,16234151936.00 ,16461152256.00 ,16200138752.00 ,16215216128.00 ,9347584000.00 ,9479503872.00 ,9512435712.00 ,16346271744.00 ,,651395256320.00 
