Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-122/used,emr-worker-123/used,emr-worker-124/used,emr-worker-125/used,emr-worker-126/used,emr-worker-127/used,emr-worker-128/used,emr-worker-129/used,emr-worker-130/used,emr-worker-131/used,emr-worker-132/used,emr-worker-133/used,emr-worker-134/used,emr-worker-135/used,emr-worker-136/used,emr-worker-137/used,emr-worker-138/used,emr-worker-139/used,emr-worker-140/used,emr-worker-141/used,emr-worker-142/used,emr-worker-143/used,emr-worker-144/used,emr-worker-145/used,emr-worker-146/used,emr-worker-147/used,emr-worker-148/used,emr-worker-149/used,emr-worker-150/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,,,,,
11:30:15,39771738112.00 ,53438951424.00 ,37942349824.00 ,40357601280.00 ,38059016192.00 ,41238720512.00 ,53221400576.00 ,38160965632.00 ,39895687168.00 ,52988985344.00 ,46602207232.00 ,39463034880.00 ,39316475904.00 ,39718797312.00 ,51498045440.00 ,52504100864.00 ,39546847232.00 ,40386662400.00 ,51789344768.00 ,55211692032.00 ,41628553216.00 ,52465270784.00 ,51138220032.00 ,40595644416.00 ,40260980736.00 ,56063352832.00 ,41007849472.00 ,40200024064.00 ,38494330880.00 ,52090314752.00 ,40158261248.00 ,39814012928.00 ,51957354496.00 ,39359660032.00 ,40271765504.00 ,50201862144.00 ,39606022144.00 ,52514312192.00 ,55461285888.00 ,40215834624.00 ,54218379264.00 ,39942144000.00 ,52867821568.00 ,40642174976.00 ,42129383424.00 ,39414362112.00 ,40142024704.00 ,52216176640.00 ,39996342272.00 ,40059170816.00 ,51420676096.00 ,39230676992.00 ,40034590720.00 ,39404474368.00 ,39345209344.00 ,38136442880.00 ,40105693184.00 ,39527022592.00 ,39521062912.00 ,38350290944.00 ,53123309568.00 ,38496337920.00 ,40465559552.00 ,39244922880.00 ,38778372096.00 ,52553830400.00 ,39306838016.00 ,39298711552.00 ,39750578176.00 ,39687360512.00 ,37974843392.00 ,39533084672.00 ,39908724736.00 ,40036794368.00 ,39453548544.00 ,,3258934472704.00 ,,,,
11:30:30,42117558272.00 ,56722341888.00 ,40437862400.00 ,42849488896.00 ,40515608576.00 ,43709579264.00 ,56572538880.00 ,40912961536.00 ,42302189568.00 ,56224882688.00 ,49535782912.00 ,42157969408.00 ,41625313280.00 ,42054488064.00 ,55296942080.00 ,56038457344.00 ,42063495168.00 ,42815242240.00 ,55723249664.00 ,58401128448.00 ,44004798464.00 ,55669997568.00 ,54587502592.00 ,43367538688.00 ,42813489152.00 ,59864711168.00 ,44018872320.00 ,42402697216.00 ,40979648512.00 ,55297085440.00 ,40158261248.00 ,42198216704.00 ,55263846400.00 ,41611882496.00 ,42499842048.00 ,57339240448.00 ,42635694080.00 ,56139157504.00 ,58872111104.00 ,43001425920.00 ,57398919168.00 ,42265374720.00 ,56428142592.00 ,43461423104.00 ,44706050048.00 ,41627844608.00 ,42695053312.00 ,55788937216.00 ,42482511872.00 ,42636054528.00 ,54303629312.00 ,41568403456.00 ,42863656960.00 ,41991806976.00 ,41825968128.00 ,40546443264.00 ,42409050112.00 ,41929166848.00 ,42281328640.00 ,40770322432.00 ,56758095872.00 ,40942489600.00 ,42956890112.00 ,41717768192.00 ,41226264576.00 ,55978303488.00 ,41772146688.00 ,41855160320.00 ,42700742656.00 ,42146308096.00 ,40342974464.00 ,42331054080.00 ,42264170496.00 ,42822569984.00 ,42039418880.00 ,,3468637544448.00 ,,,,
11:30:45,43589165056.00 ,58157850624.00 ,42910646272.00 ,44026023936.00 ,43103383552.00 ,43709579264.00 ,58438361088.00 ,43117576192.00 ,43578540032.00 ,58236780544.00 ,50777964544.00 ,43258466304.00 ,43237736448.00 ,43627859968.00 ,56961490944.00 ,57431949312.00 ,43093987328.00 ,43656204288.00 ,57180213248.00 ,60411944960.00 ,45906477056.00 ,57132535808.00 ,56463446016.00 ,44590882816.00 ,44078628864.00 ,46293135360.00 ,44984365056.00 ,43804606464.00 ,42420383744.00 ,57002672128.00 ,42672902144.00 ,43818713088.00 ,56893116416.00 ,43348549632.00 ,43799506944.00 ,58412204032.00 ,43669413888.00 ,57538756608.00 ,60390637568.00 ,44234059776.00 ,59736195072.00 ,43955564544.00 ,58070806528.00 ,44509470720.00 ,45733580800.00 ,43209125888.00 ,43839221760.00 ,57549148160.00 ,43313565696.00 ,44146151424.00 ,56533516288.00 ,43128025088.00 ,44525977600.00 ,44239953920.00 ,43910533120.00 ,42011009024.00 ,44672921600.00 ,43621494784.00 ,44146753536.00 ,42535731200.00 ,58903973888.00 ,42712363008.00 ,45284192256.00 ,43412520960.00 ,43233878016.00 ,58716815360.00 ,43876925440.00 ,43981524992.00 ,43780964352.00 ,44452507648.00 ,42649694208.00 ,44368240640.00 ,43929874432.00 ,44689616896.00 ,43290882048.00 ,,3576633438208.00 ,,,,
11:31:00,43586510848.00 ,58161692672.00 ,43589431296.00 ,44040003584.00 ,43917500416.00 ,44589170688.00 ,58441854976.00 ,43850289152.00 ,43565670400.00 ,58232610816.00 ,50787287040.00 ,43255382016.00 ,43219615744.00 ,43626115072.00 ,56959012864.00 ,57434087424.00 ,43090018304.00 ,43655049216.00 ,57157095424.00 ,60394135552.00 ,45899993088.00 ,57129533440.00 ,56449273856.00 ,44608700416.00 ,44077125632.00 ,46290259968.00 ,44981538816.00 ,43800838144.00 ,42421481472.00 ,56999383040.00 ,43403231232.00 ,43817435136.00 ,56892940288.00 ,43349921792.00 ,43796606976.00 ,58412204032.00 ,43673968640.00 ,57535844352.00 ,60387487744.00 ,44232634368.00 ,59734786048.00 ,43955060736.00 ,58068541440.00 ,44508704768.00 ,45741821952.00 ,43207794688.00 ,43836858368.00 ,57546465280.00 ,43309948928.00 ,44142911488.00 ,56538574848.00 ,43128938496.00 ,44526297088.00 ,44239196160.00 ,43907612672.00 ,42010566656.00 ,44670599168.00 ,43626516480.00 ,44146667520.00 ,42535608320.00 ,58903789568.00 ,42700148736.00 ,45283835904.00 ,43419566080.00 ,43237830656.00 ,58729791488.00 ,43874365440.00 ,43982663680.00 ,43781050368.00 ,44449669120.00 ,42650701824.00 ,44367867904.00 ,43934457856.00 ,44680511488.00 ,43289014272.00 ,,3580381671424.00 ,,,,
11:31:15,2759929856.00 ,2779893760.00 ,2940665856.00 ,2800029696.00 ,43912757248.00 ,2784890880.00 ,2776469504.00 ,43847806976.00 ,2634584064.00 ,2792001536.00 ,2810925056.00 ,2797498368.00 ,2734809088.00 ,2793885696.00 ,2738143232.00 ,2776363008.00 ,2734284800.00 ,2779389952.00 ,2777448448.00 ,2792796160.00 ,2739597312.00 ,2812882944.00 ,2811641856.00 ,2780762112.00 ,2768711680.00 ,2742124544.00 ,2754494464.00 ,2797289472.00 ,2623893504.00 ,2769330176.00 ,2774573056.00 ,2807930880.00 ,2779709440.00 ,2792366080.00 ,2777722880.00 ,58414489600.00 ,2780958720.00 ,2767400960.00 ,2739482624.00 ,2749448192.00 ,2801438720.00 ,2804203520.00 ,2772070400.00 ,2780303360.00 ,2814676992.00 ,2800861184.00 ,2792218624.00 ,2825539584.00 ,2754523136.00 ,2768453632.00 ,2760368128.00 ,38340657152.00 ,44524167168.00 ,44234330112.00 ,43907649536.00 ,2726244352.00 ,44673220608.00 ,2722787328.00 ,33542709248.00 ,42533978112.00 ,11813916672.00 ,6998204416.00 ,45283840000.00 ,25500663808.00 ,43232665600.00 ,58713702400.00 ,43874271232.00 ,43979550720.00 ,2736185344.00 ,44450037760.00 ,42649985024.00 ,44368314368.00 ,2706137088.00 ,44684623872.00 ,2738171904.00 ,,1040360054784.00 ,,,,
11:31:30,2759090176.00 ,2775306240.00 ,2939899904.00 ,2796498944.00 ,2764148736.00 ,2783301632.00 ,2774933504.00 ,2818977792.00 ,2631557120.00 ,2783494144.00 ,2811760640.00 ,2793844736.00 ,2732568576.00 ,2791317504.00 ,2737156096.00 ,2770247680.00 ,2734256128.00 ,2774294528.00 ,2773213184.00 ,2785943552.00 ,2734764032.00 ,2810822656.00 ,2809536512.00 ,2781335552.00 ,2764447744.00 ,2739437568.00 ,2757271552.00 ,2791731200.00 ,2624360448.00 ,2757144576.00 ,2767343616.00 ,2792873984.00 ,2772414464.00 ,2797039616.00 ,2775244800.00 ,2816106496.00 ,2784378880.00 ,2765955072.00 ,2736070656.00 ,2745405440.00 ,2799407104.00 ,2802552832.00 ,2770255872.00 ,2778157056.00 ,2811731968.00 ,2800447488.00 ,2788884480.00 ,2832261120.00 ,2746880000.00 ,2768838656.00 ,2758823936.00 ,2741231616.00 ,2732937216.00 ,2761453568.00 ,2745532416.00 ,2724339712.00 ,2611507200.00 ,2721845248.00 ,2770636800.00 ,2722852864.00 ,2757189632.00 ,2723938304.00 ,2747879424.00 ,2743808000.00 ,2749333504.00 ,2722713600.00 ,2576568320.00 ,2766364672.00 ,2746097664.00 ,2781016064.00 ,2702872576.00 ,2770771968.00 ,2710597632.00 ,2749657088.00 ,2739802112.00 ,,207034683392.00 ,,,,
11:31:45,2761474048.00 ,2776866816.00 ,2939899904.00 ,2796175360.00 ,2761478144.00 ,2783039488.00 ,2772013056.00 ,2821509120.00 ,2631741440.00 ,2787389440.00 ,2809647104.00 ,2793619456.00 ,2733371392.00 ,2792001536.00 ,2742939648.00 ,2771750912.00 ,2736001024.00 ,2775277568.00 ,2771120128.00 ,2784571392.00 ,2736726016.00 ,2811924480.00 ,2811183104.00 ,2782142464.00 ,2762809344.00 ,2738675712.00 ,2765873152.00 ,2792763392.00 ,2622181376.00 ,2756313088.00 ,2771292160.00 ,2793222144.00 ,2764374016.00 ,2806587392.00 ,2781208576.00 ,2813644800.00 ,2779705344.00 ,2765967360.00 ,2748207104.00 ,2745081856.00 ,2797342720.00 ,2801414144.00 ,2768809984.00 ,2785103872.00 ,2808655872.00 ,2798546944.00 ,2788388864.00 ,2822500352.00 ,2747068416.00 ,2781929472.00 ,2756161536.00 ,2739781632.00 ,2734850048.00 ,2761314304.00 ,2745868288.00 ,2722070528.00 ,2608472064.00 ,2720428032.00 ,2764128256.00 ,2720690176.00 ,2757414912.00 ,2722111488.00 ,2747977728.00 ,2743812096.00 ,2749759488.00 ,2719649792.00 ,2575241216.00 ,2763436032.00 ,2732122112.00 ,2771746816.00 ,2705571840.00 ,2769752064.00 ,2718330880.00 ,2745319424.00 ,2737152000.00 ,,207024693248.00 ,,,,
11:32:00,2759159808.00 ,2774528000.00 ,2939039744.00 ,2795528192.00 ,2758111232.00 ,2783162368.00 ,2768859136.00 ,2819792896.00 ,2633412608.00 ,2788057088.00 ,2807730176.00 ,2793439232.00 ,2734456832.00 ,2791231488.00 ,2739879936.00 ,2773303296.00 ,2730364928.00 ,2773053440.00 ,2770853888.00 ,2781167616.00 ,2731790336.00 ,2810347520.00 ,2813046784.00 ,2795663360.00 ,2783330304.00 ,2739081216.00 ,2756644864.00 ,2791817216.00 ,2625540096.00 ,2756091904.00 ,2771292160.00 ,2792751104.00 ,2766336000.00 ,2789662720.00 ,2776457216.00 ,2810249216.00 ,2779090944.00 ,2766098432.00 ,2735288320.00 ,2744872960.00 ,2795950080.00 ,2801778688.00 ,2765500416.00 ,2784219136.00 ,2805886976.00 ,2798673920.00 ,2790834176.00 ,2822512640.00 ,2740146176.00 ,2765271040.00 ,2754834432.00 ,2739134464.00 ,2734039040.00 ,2759417856.00 ,2745757696.00 ,2722398208.00 ,2607202304.00 ,2719399936.00 ,2761244672.00 ,2716950528.00 ,2771283968.00 ,2720342016.00 ,2745053184.00 ,2743992320.00 ,2748948480.00 ,2718855168.00 ,2574028800.00 ,2765434880.00 ,2733498368.00 ,2774810624.00 ,2702802944.00 ,2767323136.00 ,2706116608.00 ,2741915648.00 ,2735779840.00 ,,206931922944.00 ,,,,
11:32:15,2759962624.00 ,3081650176.00 ,2935623680.00 ,2795110400.00 ,2758205440.00 ,3248480256.00 ,2768867328.00 ,2820313088.00 ,2632425472.00 ,2786635776.00 ,2806099968.00 ,2806571008.00 ,2732040192.00 ,2791866368.00 ,2739068928.00 ,2773164032.00 ,2914992128.00 ,2964869120.00 ,2771984384.00 ,2780753920.00 ,2734751744.00 ,2935308288.00 ,2812145664.00 ,2777673728.00 ,2767806464.00 ,3005321216.00 ,2758311936.00 ,2853769216.00 ,2634747904.00 ,2757079040.00 ,2771607552.00 ,2790576128.00 ,2764804096.00 ,2787168256.00 ,2779160576.00 ,3384537088.00 ,2779324416.00 ,2765287424.00 ,2954543104.00 ,2743582720.00 ,2793058304.00 ,2800996352.00 ,2765299712.00 ,2934603776.00 ,2950615040.00 ,2797363200.00 ,2792378368.00 ,2879860736.00 ,2921529344.00 ,2764943360.00 ,2754576384.00 ,2739220480.00 ,2736697344.00 ,2758270976.00 ,2744082432.00 ,2721853440.00 ,2619334656.00 ,2720079872.00 ,2764419072.00 ,2719141888.00 ,2757369856.00 ,2721705984.00 ,2746966016.00 ,2742095872.00 ,2750234624.00 ,2720555008.00 ,2574200832.00 ,2761543680.00 ,2735144960.00 ,2777800704.00 ,2706055168.00 ,2769240064.00 ,2706108416.00 ,2743992320.00 ,2736115712.00 ,,209853644800.00 ,,,,
11:32:30,4042932224.00 ,4093231104.00 ,3523366912.00 ,8270004224.00 ,3538046976.00 ,3248480256.00 ,4075982848.00 ,3621576704.00 ,3944112128.00 ,4073009152.00 ,4096925696.00 ,4100378624.00 ,4017446912.00 ,4104884224.00 ,4041445376.00 ,4072251392.00 ,4036636672.00 ,4068536320.00 ,4075008000.00 ,4091584512.00 ,4040146944.00 ,4113453056.00 ,4105183232.00 ,4090368000.00 ,4050931712.00 ,4045221888.00 ,4079386624.00 ,4100878336.00 ,3861536768.00 ,4066611200.00 ,3328311296.00 ,4103495680.00 ,4055040000.00 ,4006080512.00 ,4062363648.00 ,3384537088.00 ,4079980544.00 ,4078723072.00 ,4027838464.00 ,4037742592.00 ,4089290752.00 ,4128874496.00 ,4073246720.00 ,4091621376.00 ,4121358336.00 ,4097818624.00 ,4098605056.00 ,4125704192.00 ,4065402880.00 ,4056014848.00 ,4028981248.00 ,3969740800.00 ,3987697664.00 ,4008120320.00 ,3997982720.00 ,3967733760.00 ,3856211968.00 ,3963645952.00 ,4008689664.00 ,3963551744.00 ,3996065792.00 ,3975614464.00 ,3989696512.00 ,3980066816.00 ,3972988928.00 ,3964215296.00 ,3841372160.00 ,4012572672.00 ,3980828672.00 ,3958009856.00 ,3957268480.00 ,3984855040.00 ,3958759424.00 ,3980234752.00 ,4003901440.00 ,,303110414336.00 ,,,,
11:32:45,5573382144.00 ,6177099776.00 ,6567702528.00 ,9483976704.00 ,4056723456.00 ,6307995648.00 ,5808869376.00 ,4128243712.00 ,5763289088.00 ,5883707392.00 ,5834305536.00 ,5956018176.00 ,5527404544.00 ,5854851072.00 ,5618679808.00 ,5893234688.00 ,6071812096.00 ,6104993792.00 ,5880094720.00 ,5986291712.00 ,5788069888.00 ,6116716544.00 ,5867823104.00 ,5912948736.00 ,5878571008.00 ,6123933696.00 ,5825736704.00 ,6100996096.00 ,5249462272.00 ,5801717760.00 ,6341152768.00 ,5641961472.00 ,5846638592.00 ,5366530048.00 ,5835907072.00 ,4091203584.00 ,5677953024.00 ,5908615168.00 ,6127271936.00 ,5792452608.00 ,5630423040.00 ,5672919040.00 ,5881794560.00 ,6093549568.00 ,6110883840.00 ,5706694656.00 ,5865943040.00 ,6102155264.00 ,6069555200.00 ,5582815232.00 ,5654540288.00 ,4899188736.00 ,4906090496.00 ,4686962688.00 ,4517335040.00 ,5099864064.00 ,4307877888.00 ,5214113792.00 ,5165043712.00 ,4873592832.00 ,5123948544.00 ,5159587840.00 ,4720689152.00 ,5124022272.00 ,4661833728.00 ,4728307712.00 ,4526583808.00 ,4486713344.00 ,5369507840.00 ,4340588544.00 ,4415049728.00 ,4688764928.00 ,5140201472.00 ,4894801920.00 ,5191086080.00 ,,414387367936.00 ,,,,
11:33:00,10691014656.00 ,12226097152.00 ,12877914112.00 ,13484855296.00 ,6557822976.00 ,12286074880.00 ,11312750592.00 ,6642737152.00 ,11807281152.00 ,11899060224.00 ,11265597440.00 ,11922784256.00 ,10845028352.00 ,11362885632.00 ,11229859840.00 ,11856523264.00 ,12092768256.00 ,12087291904.00 ,11800666112.00 ,12003119104.00 ,11412946944.00 ,12054622208.00 ,11444793344.00 ,11949572096.00 ,11892006912.00 ,12184117248.00 ,11695353856.00 ,11914743808.00 ,10603253760.00 ,11346440192.00 ,12421136384.00 ,11205173248.00 ,11820404736.00 ,10693996544.00 ,11195752448.00 ,6399619072.00 ,11332878336.00 ,11692740608.00 ,12230361088.00 ,11705503744.00 ,10787577856.00 ,11198423040.00 ,11824644096.00 ,11953291264.00 ,11923361792.00 ,11412623360.00 ,11917930496.00 ,11843723264.00 ,12149325824.00 ,11290624000.00 ,11226271744.00 ,9422921728.00 ,9569595392.00 ,9053835264.00 ,8970690560.00 ,9841438720.00 ,8817823744.00 ,10286661632.00 ,10205716480.00 ,9612910592.00 ,10166415360.00 ,10186752000.00 ,9213796352.00 ,10201485312.00 ,9036316672.00 ,9282928640.00 ,9146195968.00 ,8823132160.00 ,10273198080.00 ,8651984896.00 ,8661491712.00 ,9089290240.00 ,10181947392.00 ,9539481600.00 ,10153222144.00 ,,809364578304.00 ,,,,
11:33:15,15164207104.00 ,15251828736.00 ,12877914112.00 ,15757344768.00 ,12818841600.00 ,15294681088.00 ,15194497024.00 ,12808306688.00 ,15169548288.00 ,15255003136.00 ,15211986944.00 ,15255588864.00 ,15120117760.00 ,15285354496.00 ,15199473664.00 ,15221735424.00 ,15174950912.00 ,15180558336.00 ,15233441792.00 ,15266619392.00 ,15139639296.00 ,15239159808.00 ,15167066112.00 ,15261634560.00 ,15206359040.00 ,15237615616.00 ,15213293568.00 ,15319629824.00 ,15096827904.00 ,15268290560.00 ,15269679104.00 ,15197339648.00 ,15254335488.00 ,15251107840.00 ,15235723264.00 ,15243792384.00 ,15210598400.00 ,15231713280.00 ,15264669696.00 ,15141711872.00 ,15268352000.00 ,15263309824.00 ,15231320064.00 ,15213473792.00 ,15286808576.00 ,15137136640.00 ,15288934400.00 ,15248818176.00 ,15204114432.00 ,15192576000.00 ,15238950912.00 ,15011319808.00 ,14874775552.00 ,14289928192.00 ,14072238080.00 ,15036489728.00 ,14010556416.00 ,15150194688.00 ,15105114112.00 ,15040901120.00 ,15126212608.00 ,14981828608.00 ,14174846976.00 ,15103062016.00 ,14230159360.00 ,14173442048.00 ,14039642112.00 ,14065438720.00 ,15131426816.00 ,14127517696.00 ,14159872000.00 ,14287749120.00 ,15049175040.00 ,15029035008.00 ,15158231040.00 ,,1121195139072.00 ,,,,
11:33:30,16522567680.00 ,16555864064.00 ,15381106688.00 ,17016283136.00 ,15526064128.00 ,16561201152.00 ,16521748480.00 ,15623098368.00 ,16403734528.00 ,16542117888.00 ,16521146368.00 ,16538345472.00 ,16484835328.00 ,16546308096.00 ,16494632960.00 ,16585736192.00 ,16472076288.00 ,16509198336.00 ,16564998144.00 ,16578871296.00 ,16458403840.00 ,16551759872.00 ,16517029888.00 ,16592453632.00 ,16530026496.00 ,16525520896.00 ,16529244160.00 ,16585269248.00 ,16415756288.00 ,16549720064.00 ,15269679104.00 ,16577335296.00 ,16483282944.00 ,16516067328.00 ,16510947328.00 ,16563449856.00 ,16553910272.00 ,16491298816.00 ,16520114176.00 ,16532729856.00 ,16555061248.00 ,16589668352.00 ,16534085632.00 ,16547024896.00 ,16528297984.00 ,16549306368.00 ,16489246720.00 ,16556888064.00 ,16554770432.00 ,16517431296.00 ,16470102016.00 ,15755112448.00 ,15749414912.00 ,15756832768.00 ,15822163968.00 ,15759609856.00 ,15651319808.00 ,16223281152.00 ,15809384448.00 ,15724679168.00 ,15764848640.00 ,15974973440.00 ,15792807936.00 ,15792271360.00 ,15773089792.00 ,15723184128.00 ,15650123776.00 ,15805935616.00 ,16280850432.00 ,15850188800.00 ,15719202816.00 ,15794548736.00 ,15774150656.00 ,15792406528.00 ,15781863424.00 ,,1218638061568.00 ,,,,
11:33:45,18350415872.00 ,18370854912.00 ,16923635712.00 ,18395439104.00 ,17767907328.00 ,16561201152.00 ,18362339328.00 ,18016202752.00 ,18190802944.00 ,18371063808.00 ,18388992000.00 ,18406064128.00 ,18331086848.00 ,18402615296.00 ,18349568000.00 ,18410717184.00 ,18356043776.00 ,18376867840.00 ,18350936064.00 ,18416660480.00 ,18367516672.00 ,18405130240.00 ,18405126144.00 ,18381742080.00 ,18363453440.00 ,18363510784.00 ,18399014912.00 ,18398523392.00 ,18192072704.00 ,18291093504.00 ,16508493824.00 ,18429960192.00 ,18389450752.00 ,18363641856.00 ,18324869120.00 ,18440622080.00 ,18409152512.00 ,18335244288.00 ,18383613952.00 ,18368339968.00 ,18367037440.00 ,18369093632.00 ,18319859712.00 ,18412146688.00 ,18404073472.00 ,18335137792.00 ,18425040896.00 ,18381737984.00 ,18339602432.00 ,18338729984.00 ,18347520000.00 ,18335576064.00 ,18360553472.00 ,18341994496.00 ,18302394368.00 ,18317119488.00 ,18160685056.00 ,18324049920.00 ,18347065344.00 ,18254438400.00 ,18340806656.00 ,18346909696.00 ,18357424128.00 ,18335703040.00 ,18342850560.00 ,18321502208.00 ,18171310080.00 ,18382069760.00 ,18325897216.00 ,18285785088.00 ,18250543104.00 ,18334920704.00 ,18299191296.00 ,18298302464.00 ,18404085760.00 ,,1370201145344.00 ,,,,
11:34:00,18351689728.00 ,18386067456.00 ,18552172544.00 ,18378723328.00 ,18390167552.00 ,18409590784.00 ,18464546816.00 ,18442014720.00 ,18233946112.00 ,18404511744.00 ,18408665088.00 ,18415403008.00 ,18463125504.00 ,18442735616.00 ,18426126336.00 ,18626453504.00 ,18362744832.00 ,18440220672.00 ,18395406336.00 ,18428420096.00 ,18374873088.00 ,18436759552.00 ,18432081920.00 ,18438303744.00 ,18619621376.00 ,18605666304.00 ,18412810240.00 ,18411249664.00 ,18322903040.00 ,18402258944.00 ,18363334656.00 ,18440699904.00 ,18407866368.00 ,18397454336.00 ,18439581696.00 ,18440622080.00 ,18420727808.00 ,18370084864.00 ,18489098240.00 ,18460336128.00 ,18392748032.00 ,18413703168.00 ,18449817600.00 ,18580307968.00 ,18422517760.00 ,18388811776.00 ,18434166784.00 ,18422837248.00 ,18361987072.00 ,18351431680.00 ,18479005696.00 ,18362986496.00 ,18400456704.00 ,18367791104.00 ,18344787968.00 ,18374946816.00 ,18259959808.00 ,18368663552.00 ,18373689344.00 ,18386075648.00 ,18375954432.00 ,18350936064.00 ,18388967424.00 ,18375024640.00 ,18382237696.00 ,18341986304.00 ,18348228608.00 ,18419232768.00 ,18373423104.00 ,18345111552.00 ,18323869696.00 ,18380754944.00 ,18353664000.00 ,18327920640.00 ,18400473088.00 ,,1380533542912.00 ,,,,
11:34:15,18533650432.00 ,18526777344.00 ,18785406976.00 ,18577608704.00 ,18386001920.00 ,18714419200.00 ,18700906496.00 ,18444283904.00 ,18475180032.00 ,18564554752.00 ,18559995904.00 ,18584600576.00 ,18660163584.00 ,18669932544.00 ,18588553216.00 ,18909356032.00 ,18542878720.00 ,18676391936.00 ,18552926208.00 ,18616102912.00 ,18513780736.00 ,18612449280.00 ,18584301568.00 ,18593820672.00 ,18900131840.00 ,18821877760.00 ,18583330816.00 ,18565373952.00 ,18508009472.00 ,18557521920.00 ,18554966016.00 ,18591604736.00 ,18578423808.00 ,18568585216.00 ,18616041472.00 ,18569449472.00 ,18699460608.00 ,18617241600.00 ,18641063936.00 ,18735443968.00 ,18506924032.00 ,18552176640.00 ,18684170240.00 ,18706034688.00 ,18667016192.00 ,18559881216.00 ,18591444992.00 ,18629365760.00 ,18581913600.00 ,18610921472.00 ,18671775744.00 ,18470662144.00 ,18567094272.00 ,18436460544.00 ,18432532480.00 ,18521714688.00 ,18401558528.00 ,18522779648.00 ,18526265344.00 ,18576711680.00 ,18609856512.00 ,18429665280.00 ,18611126272.00 ,18575888384.00 ,18478010368.00 ,18487586816.00 ,18544934912.00 ,18470293504.00 ,18474061824.00 ,18376175616.00 ,18459250688.00 ,18626011136.00 ,18494840832.00 ,18595659776.00 ,18519453696.00 ,,1393452789760.00 ,,,,
11:34:30,18777923584.00 ,18799480832.00 ,18785406976.00 ,18811961344.00 ,18605023232.00 ,18969497600.00 ,19029655552.00 ,18685181952.00 ,18725556224.00 ,18812014592.00 ,18815803392.00 ,18836639744.00 ,19021860864.00 ,18964705280.00 ,18899603456.00 ,19243360256.00 ,18813116416.00 ,18996551680.00 ,18804887552.00 ,18876547072.00 ,18758324224.00 ,18866761728.00 ,18827087872.00 ,18837299200.00 ,19237638144.00 ,19238281216.00 ,18832015360.00 ,18808115200.00 ,18882084864.00 ,18853289984.00 ,18812653568.00 ,18858786816.00 ,18844397568.00 ,18840018944.00 ,18938298368.00 ,18766839808.00 ,18939559936.00 ,18866163712.00 ,19036291072.00 ,19039793152.00 ,18806439936.00 ,18811883520.00 ,18975449088.00 ,19056377856.00 ,18936102912.00 ,18811969536.00 ,18829942784.00 ,18861367296.00 ,18790367232.00 ,18834649088.00 ,18979549184.00 ,18750865408.00 ,18854842368.00 ,18702221312.00 ,18709094400.00 ,18832027648.00 ,18659332096.00 ,18779271168.00 ,18782306304.00 ,18858008576.00 ,18846367744.00 ,18705240064.00 ,18795143168.00 ,18845937664.00 ,18725703680.00 ,18736615424.00 ,18878005248.00 ,18738532352.00 ,18750619648.00 ,18667597824.00 ,18706411520.00 ,18920570880.00 ,18784559104.00 ,18866581504.00 ,18769887232.00 ,,1413718319104.00 ,,,,
11:34:45,19211186176.00 ,19194724352.00 ,18997481472.00 ,19328253952.00 ,18831884288.00 ,19717869568.00 ,19641782272.00 ,18906619904.00 ,19345408000.00 ,19356676096.00 ,19255373824.00 ,19306328064.00 ,19558227968.00 ,19381088256.00 ,19340382208.00 ,19730755584.00 ,19283845120.00 ,19640348672.00 ,19294015488.00 ,19441999872.00 ,19139346432.00 ,19339788288.00 ,19231965184.00 ,19309670400.00 ,19791241216.00 ,19866357760.00 ,19303329792.00 ,19202551808.00 ,19348856832.00 ,19157131264.00 ,18812653568.00 ,19302666240.00 ,19325394944.00 ,19250544640.00 ,19397083136.00 ,19562905600.00 ,19537289216.00 ,19373559808.00 ,19570405376.00 ,19733024768.00 ,19067457536.00 ,19079282688.00 ,19750121472.00 ,19540353024.00 ,19635081216.00 ,19201540096.00 ,19228999680.00 ,19404951552.00 ,19440533504.00 ,19427434496.00 ,19452051456.00 ,18981130240.00 ,19247837184.00 ,18952605696.00 ,19053879296.00 ,19112497152.00 ,19211649024.00 ,19289522176.00 ,19143385088.00 ,19226644480.00 ,19372720128.00 ,18956214272.00 ,19224715264.00 ,19310649344.00 ,19010109440.00 ,18979684352.00 ,19285667840.00 ,19044179968.00 ,18985299968.00 ,18898010112.00 ,19010027520.00 ,19430481920.00 ,19256049664.00 ,19262775296.00 ,19092402176.00 ,,1446885961728.00 ,,,,
