Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-6/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,,,,,
20:48:30,10447466496.00 ,3135348736.00 ,12471640064.00 ,2670235648.00 ,2736214016.00 ,12315459584.00 ,2710011904.00 ,2779987968.00 ,2709262336.00 ,2681458688.00 ,2697162752.00 ,2706771968.00 ,2598445056.00 ,12445315072.00 ,12391784448.00 ,2748170240.00 ,2693267456.00 ,2754367488.00 ,2653769728.00 ,2717655040.00 ,12404662272.00 ,2684477440.00 ,12394278912.00 ,2721751040.00 ,12492791808.00 ,2728742912.00 ,12548227072.00 ,12470595584.00 ,12426682368.00 ,12385660928.00 ,2677559296.00 ,12407443456.00 ,12480663552.00 ,11976404992.00 ,2701438976.00 ,2685050880.00 ,2649837568.00 ,12428775424.00 ,2647937024.00 ,12364255232.00 ,2702684160.00 ,12333830144.00 ,2700652544.00 ,2658230272.00 ,12389560320.00 ,12613427200.00 ,12354768896.00 ,2711523328.00 ,2713501696.00 ,2762534912.00 ,2739372032.00 ,,340021116928.00 ,,,,
20:48:45,10457157632.00 ,3114016768.00 ,12483911680.00 ,2673315840.00 ,2738397184.00 ,12320075776.00 ,2713300992.00 ,2783612928.00 ,2709946368.00 ,2683138048.00 ,2697437184.00 ,2708107264.00 ,2600091648.00 ,12444758016.00 ,12382916608.00 ,2759643136.00 ,2694684672.00 ,2753368064.00 ,2652602368.00 ,2719506432.00 ,12471209984.00 ,2685341696.00 ,12396228608.00 ,2719453184.00 ,12493651968.00 ,2729725952.00 ,12550402048.00 ,12477054976.00 ,12431577088.00 ,12385824768.00 ,2678149120.00 ,12408160256.00 ,12482605056.00 ,11977560064.00 ,2701467648.00 ,2688925696.00 ,2642939904.00 ,12427550720.00 ,2652168192.00 ,12439994368.00 ,2704318464.00 ,12338835456.00 ,2701901824.00 ,2666819584.00 ,12454539264.00 ,12615499776.00 ,12358582272.00 ,2710401024.00 ,2715754496.00 ,2764165120.00 ,2741243904.00 ,,340302041088.00 ,,,,
20:49:00,9920851968.00 ,3124543488.00 ,2678194176.00 ,2672361472.00 ,2738552832.00 ,2681511936.00 ,2707562496.00 ,2792361984.00 ,2707832832.00 ,2695225344.00 ,2697097216.00 ,2707976192.00 ,2598850560.00 ,2696671232.00 ,2665218048.00 ,2749964288.00 ,2697105408.00 ,2752172032.00 ,2655207424.00 ,2705911808.00 ,2734034944.00 ,2683060224.00 ,2697097216.00 ,2722480128.00 ,2774568960.00 ,2731204608.00 ,2724065280.00 ,2708533248.00 ,2720772096.00 ,2688348160.00 ,2682429440.00 ,2709446656.00 ,2737688576.00 ,2736689152.00 ,2700918784.00 ,2685059072.00 ,2645180416.00 ,2751328256.00 ,2645934080.00 ,2668175360.00 ,2704646144.00 ,2688335872.00 ,2703310848.00 ,2662973440.00 ,2686418944.00 ,2742374400.00 ,2709327872.00 ,2705866752.00 ,2720186368.00 ,2761846784.00 ,2740977664.00 ,,145618452480.00 ,,,,
20:49:15,9924399104.00 ,2858967040.00 ,2677784576.00 ,2671771648.00 ,2739380224.00 ,2692263936.00 ,2718261248.00 ,2786283520.00 ,2707968000.00 ,2682675200.00 ,2693861376.00 ,2710441984.00 ,2599841792.00 ,2693775360.00 ,2654924800.00 ,2756653056.00 ,2691772416.00 ,2752180224.00 ,2645929984.00 ,2706022400.00 ,2736025600.00 ,2686640128.00 ,2693169152.00 ,2722680832.00 ,2772049920.00 ,2730962944.00 ,2722652160.00 ,2710638592.00 ,2717777920.00 ,2671386624.00 ,2678370304.00 ,2713853952.00 ,2736713728.00 ,2744258560.00 ,2699083776.00 ,2687012864.00 ,2643304448.00 ,2754281472.00 ,2645725184.00 ,2666430464.00 ,2706407424.00 ,2687152128.00 ,2704134144.00 ,2662903808.00 ,2685009920.00 ,2740191232.00 ,2722545664.00 ,2702479360.00 ,2717360128.00 ,2760921088.00 ,2742857728.00 ,,145330139136.00 ,,,,
20:49:30,9932640256.00 ,2859061248.00 ,2672562176.00 ,2670882816.00 ,2753015808.00 ,2677092352.00 ,2703425536.00 ,2783707136.00 ,2707206144.00 ,2676678656.00 ,2693718016.00 ,2708029440.00 ,2600390656.00 ,2694037504.00 ,2662133760.00 ,2753654784.00 ,2684358656.00 ,2752106496.00 ,2643394560.00 ,2710401024.00 ,2746916864.00 ,2686910464.00 ,2690412544.00 ,2720542720.00 ,2769850368.00 ,2728116224.00 ,2717069312.00 ,2709041152.00 ,2714767360.00 ,2670174208.00 ,2678841344.00 ,2710409216.00 ,2734424064.00 ,2732572672.00 ,2698235904.00 ,2678632448.00 ,2642935808.00 ,2754068480.00 ,2640187392.00 ,2664054784.00 ,2700197888.00 ,2683305984.00 ,2700894208.00 ,2658025472.00 ,2681544704.00 ,2739150848.00 ,2703298560.00 ,2702336000.00 ,2716205056.00 ,2758361088.00 ,2739077120.00 ,,145209057280.00 ,,,,
20:49:45,9925050368.00 ,2858942464.00 ,2675933184.00 ,2671714304.00 ,2740740096.00 ,2680082432.00 ,2703863808.00 ,2786050048.00 ,2709807104.00 ,2680299520.00 ,2702327808.00 ,2708291584.00 ,2601160704.00 ,2702569472.00 ,2655944704.00 ,2753032192.00 ,2688167936.00 ,2753642496.00 ,2645520384.00 ,2703228928.00 ,2733129728.00 ,2684059648.00 ,2692399104.00 ,2720727040.00 ,2770030592.00 ,2731704320.00 ,2717876224.00 ,2708484096.00 ,2715467776.00 ,2667679744.00 ,2681896960.00 ,2712477696.00 ,2741878784.00 ,2733559808.00 ,2699366400.00 ,2683727872.00 ,2643443712.00 ,2754154496.00 ,2643955712.00 ,2680582144.00 ,2705887232.00 ,2684350464.00 ,2703441920.00 ,2660773888.00 ,2684895232.00 ,2739118080.00 ,2706989056.00 ,2704449536.00 ,2714791936.00 ,2761179136.00 ,2740121600.00 ,,145268969472.00 ,,,,
20:50:00,9925173248.00 ,2848653312.00 ,2677186560.00 ,2674565120.00 ,2739691520.00 ,2678423552.00 ,2701520896.00 ,2785726464.00 ,2706825216.00 ,2682077184.00 ,2694778880.00 ,2725519360.00 ,2599690240.00 ,2690088960.00 ,2663161856.00 ,2754732032.00 ,2696486912.00 ,2748645376.00 ,2646986752.00 ,2705784832.00 ,2732941312.00 ,2681774080.00 ,2693033984.00 ,2722549760.00 ,2769838080.00 ,2733813760.00 ,2719232000.00 ,2707247104.00 ,2715209728.00 ,2671398912.00 ,2683838464.00 ,2711769088.00 ,2735013888.00 ,2739134464.00 ,2699198464.00 ,2686271488.00 ,2641207296.00 ,2754191360.00 ,2642780160.00 ,2665725952.00 ,2705965056.00 ,2686566400.00 ,2702909440.00 ,2661212160.00 ,2683584512.00 ,2740535296.00 ,2706034688.00 ,2701778944.00 ,2716418048.00 ,2760720384.00 ,2739625984.00 ,,145257238528.00 ,,,,
20:50:15,10266075136.00 ,2851037184.00 ,2678079488.00 ,2674118656.00 ,2742128640.00 ,2681171968.00 ,2703917056.00 ,2788048896.00 ,2708381696.00 ,2682015744.00 ,2697625600.00 ,2711887872.00 ,2601807872.00 ,2693292032.00 ,2662633472.00 ,2759417856.00 ,2698706944.00 ,2761609216.00 ,2648133632.00 ,2703994880.00 ,2736410624.00 ,2695667712.00 ,2693500928.00 ,2729996288.00 ,2776686592.00 ,2732142592.00 ,2721226752.00 ,2711715840.00 ,2718502912.00 ,2670428160.00 ,2681757696.00 ,2714443776.00 ,2737938432.00 ,2740981760.00 ,2700136448.00 ,2688225280.00 ,2644869120.00 ,2754904064.00 ,2643763200.00 ,2666749952.00 ,2707755008.00 ,2687787008.00 ,2703966208.00 ,2662842368.00 ,2685206528.00 ,2741579776.00 ,2710765568.00 ,2703818752.00 ,2719678464.00 ,2761445376.00 ,2744303616.00 ,,145703280640.00 ,,,,
20:50:30,10465091584.00 ,3467399168.00 ,3004342272.00 ,3004059648.00 ,2734243840.00 ,3010813952.00 ,2702540800.00 ,2784186368.00 ,3039080448.00 ,2678931456.00 ,2692915200.00 ,3039744000.00 ,2929475584.00 ,3020918784.00 ,2658521088.00 ,2759708672.00 ,3057709056.00 ,3081408512.00 ,2643574784.00 ,3034800128.00 ,3064209408.00 ,3013021696.00 ,3023392768.00 ,2729734144.00 ,3117051904.00 ,3062345728.00 ,3048079360.00 ,3048161280.00 ,3045072896.00 ,3000868864.00 ,2679799808.00 ,3048960000.00 ,3061579776.00 ,3080679424.00 ,3030745088.00 ,3047649280.00 ,2640900096.00 ,2755321856.00 ,2640814080.00 ,2999271424.00 ,3037630464.00 ,3016032256.00 ,3033567232.00 ,2657378304.00 ,3015598080.00 ,3082743808.00 ,3035705344.00 ,2716327936.00 ,2719711232.00 ,3089457152.00 ,3095760896.00 ,,157447036928.00 ,,,,
20:50:45,10464333824.00 ,3618512896.00 ,3073114112.00 ,3123355648.00 ,2741547008.00 ,3171151872.00 ,2704867328.00 ,2785542144.00 ,3222695936.00 ,2695892992.00 ,2695974912.00 ,7905005568.00 ,3072749568.00 ,3167043584.00 ,2654097408.00 ,2760421376.00 ,3178188800.00 ,3211104256.00 ,2646876160.00 ,3235721216.00 ,3192385536.00 ,3166162944.00 ,3214192640.00 ,2731036672.00 ,3273781248.00 ,3272773632.00 ,3233136640.00 ,7740878848.00 ,3230400512.00 ,3153301504.00 ,2683465728.00 ,3179098112.00 ,3173138432.00 ,3243786240.00 ,7878774784.00 ,3188527104.00 ,2644074496.00 ,2755203072.00 ,2642116608.00 ,3173453824.00 ,3245187072.00 ,3179155456.00 ,3236786176.00 ,2662445056.00 ,3247271936.00 ,6696488960.00 ,6684143616.00 ,2704183296.00 ,2721742848.00 ,3215527936.00 ,3204227072.00 ,,183695044608.00 ,,,,
20:51:00,10471161856.00 ,3914342400.00 ,3072929792.00 ,3409096704.00 ,2740301824.00 ,3385520128.00 ,2702667776.00 ,2785193984.00 ,3412295680.00 ,2678960128.00 ,2697244672.00 ,8023597056.00 ,3370967040.00 ,3449593856.00 ,2664263680.00 ,2760179712.00 ,3416539136.00 ,3490045952.00 ,2647478272.00 ,3441438720.00 ,3451928576.00 ,3414859776.00 ,3434602496.00 ,2729230336.00 ,3462287360.00 ,3482951680.00 ,3455946752.00 ,8024748032.00 ,3440693248.00 ,3434778624.00 ,2684133376.00 ,3403956224.00 ,3405414400.00 ,3448348672.00 ,8030580736.00 ,3413794816.00 ,2645831680.00 ,2749566976.00 ,2646650880.00 ,3406651392.00 ,3449458688.00 ,3392188416.00 ,3429117952.00 ,2661265408.00 ,3421458432.00 ,6770147328.00 ,6675685376.00 ,2702610432.00 ,2719019008.00 ,3493376000.00 ,3467264000.00 ,,190882365440.00 ,,,,
20:51:15,10471264256.00 ,4125102080.00 ,3076653056.00 ,3600216064.00 ,2742448128.00 ,3574321152.00 ,2703511552.00 ,2787008512.00 ,3602489344.00 ,2682839040.00 ,2698354688.00 ,8015466496.00 ,3572613120.00 ,3660279808.00 ,2656088064.00 ,2762600448.00 ,3598069760.00 ,3679039488.00 ,2649284608.00 ,3635879936.00 ,3643322368.00 ,3629240320.00 ,3628163072.00 ,2732220416.00 ,3667648512.00 ,3669712896.00 ,3652235264.00 ,8230912000.00 ,3632013312.00 ,3637252096.00 ,2686042112.00 ,3597672448.00 ,3599351808.00 ,3640201216.00 ,8253616128.00 ,3610357760.00 ,2647789568.00 ,2754297856.00 ,2648481792.00 ,3608121344.00 ,3639410688.00 ,3582898176.00 ,3628236800.00 ,2662625280.00 ,3649658880.00 ,6784143360.00 ,6759763968.00 ,2716172288.00 ,2720247808.00 ,3687886848.00 ,3660083200.00 ,,196953309184.00 ,,,,
20:51:30,10459291648.00 ,4274327552.00 ,3373359104.00 ,4324724736.00 ,2741182464.00 ,5114314752.00 ,2711076864.00 ,2783174656.00 ,4969406464.00 ,2677878784.00 ,2694385664.00 ,8045395968.00 ,3701469184.00 ,4669939712.00 ,2661572608.00 ,2765942784.00 ,4985556992.00 ,4533436416.00 ,2647396352.00 ,6257287168.00 ,4598419456.00 ,4998967296.00 ,5095579648.00 ,2730422272.00 ,5500039168.00 ,5266612224.00 ,5186801664.00 ,8435994624.00 ,6240563200.00 ,4514000896.00 ,2678538240.00 ,4936069120.00 ,3698585600.00 ,6270726144.00 ,8319569920.00 ,6283497472.00 ,2643795968.00 ,2755620864.00 ,2644164608.00 ,5103599616.00 ,5283729408.00 ,5335027712.00 ,6194262016.00 ,2673618944.00 ,6582992896.00 ,6853365760.00 ,6829150208.00 ,2714996736.00 ,2719989760.00 ,4084477952.00 ,4964102144.00 ,,238528401408.00 ,,,,
20:51:45,10472288256.00 ,9332850688.00 ,3751251968.00 ,8803151872.00 ,2744999936.00 ,8964481024.00 ,2714329088.00 ,2796716032.00 ,8992067584.00 ,2689048576.00 ,2695675904.00 ,8520089600.00 ,8729530368.00 ,8975835136.00 ,2656620544.00 ,2763419648.00 ,9009483776.00 ,8892284928.00 ,2669953024.00 ,9192431616.00 ,9036939264.00 ,8970420224.00 ,8971542528.00 ,2732167168.00 ,9071706112.00 ,9010405376.00 ,8994586624.00 ,8793268224.00 ,9033887744.00 ,8835104768.00 ,2682867712.00 ,8991895552.00 ,8825401344.00 ,9036623872.00 ,8697614336.00 ,9051336704.00 ,2645671936.00 ,2763993088.00 ,2646949888.00 ,8936251392.00 ,8973135872.00 ,8983556096.00 ,8997277696.00 ,2661285888.00 ,9151471616.00 ,9002586112.00 ,9255665664.00 ,2714308608.00 ,2722226176.00 ,8881872896.00 ,9017769984.00 ,,353456300032.00 ,,,,
20:52:00,10448162816.00 ,10778034176.00 ,4376420352.00 ,10216136704.00 ,2746601472.00 ,10226073600.00 ,2715684864.00 ,2786570240.00 ,10246451200.00 ,2681720832.00 ,2697678848.00 ,9914568704.00 ,10136530944.00 ,10246656000.00 ,2666008576.00 ,2762366976.00 ,10269904896.00 ,10304692224.00 ,2654081024.00 ,10274594816.00 ,10285359104.00 ,10212331520.00 ,10229628928.00 ,2732654592.00 ,10335645696.00 ,10259763200.00 ,10266632192.00 ,9929936896.00 ,10297933824.00 ,10226057216.00 ,2685714432.00 ,10251902976.00 ,10158989312.00 ,10313965568.00 ,10007375872.00 ,10220335104.00 ,2646859776.00 ,2759942144.00 ,2645585920.00 ,10200231936.00 ,10253176832.00 ,10221756416.00 ,10250702848.00 ,2662662144.00 ,10227957760.00 ,10424770560.00 ,10431922176.00 ,2713903104.00 ,2721542144.00 ,10301284352.00 ,10274783232.00 ,,396300247040.00 ,,,,
20:52:15,10460917760.00 ,10993201152.00 ,6309244928.00 ,10441576448.00 ,2748096512.00 ,10441871360.00 ,2716758016.00 ,2787819520.00 ,10462441472.00 ,2682818560.00 ,2698272768.00 ,10110910464.00 ,10376409088.00 ,10478764032.00 ,2657071104.00 ,2762772480.00 ,10494644224.00 ,10544009216.00 ,2655027200.00 ,10519969792.00 ,10530787328.00 ,10436071424.00 ,10479263744.00 ,2731909120.00 ,10564284416.00 ,10481881088.00 ,10486824960.00 ,10168053760.00 ,10535993344.00 ,10457944064.00 ,2685022208.00 ,10471432192.00 ,10516983808.00 ,10536136704.00 ,10248921088.00 ,10442289152.00 ,2648870912.00 ,2763653120.00 ,2648055808.00 ,10426658816.00 ,10474942464.00 ,10446897152.00 ,10479603712.00 ,2664943616.00 ,10459328512.00 ,10578575360.00 ,10567127040.00 ,2717265920.00 ,2723540992.00 ,10536251392.00 ,10499944448.00 ,,405752053760.00 ,,,,
