Time,emr-worker-100/used,emr-worker-101/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-60/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,
15:17:30,2771890176.00 ,2687057920.00 ,2728894464.00 ,2686001152.00 ,2695270400.00 ,2706227200.00 ,2726215680.00 ,2776010752.00 ,2737487872.00 ,2690252800.00 ,2684530688.00 ,2680926208.00 ,2719432704.00 ,2686275584.00 ,2672644096.00 ,2729443328.00 ,2737983488.00 ,2734166016.00 ,2645008384.00 ,2713944064.00 ,2723405824.00 ,2688417792.00 ,2734325760.00 ,2683109376.00 ,2643898368.00 ,2698391552.00 ,2691506176.00 ,2699128832.00 ,2687975424.00 ,2671685632.00 ,2726887424.00 ,2668490752.00 ,2672963584.00 ,2670837760.00 ,2706108416.00 ,2701647872.00 ,2692075520.00 ,2686144512.00 ,2729979904.00 ,2700451840.00 ,2700861440.00 ,2722529280.00 ,2681143296.00 ,2687008768.00 ,2710863872.00 ,2729877504.00 ,2658562048.00 ,2676346880.00 ,2693955584.00 ,2667917312.00 ,2683396096.00 ,,137699557376.00 
15:17:45,3105484800.00 ,3026276352.00 ,2872094720.00 ,2688249856.00 ,2695487488.00 ,3032281088.00 ,2726567936.00 ,2793238528.00 ,2739159040.00 ,2693672960.00 ,2765692928.00 ,2680745984.00 ,2711617536.00 ,3018215424.00 ,3000184832.00 ,3057950720.00 ,2733780992.00 ,3064164352.00 ,2646302720.00 ,3040980992.00 ,2722955264.00 ,3004968960.00 ,2714185728.00 ,2682814464.00 ,2640367616.00 ,2696671232.00 ,2690510848.00 ,3029143552.00 ,3017043968.00 ,2674917376.00 ,2728357888.00 ,2674589696.00 ,3032190976.00 ,2668322816.00 ,2696863744.00 ,2699141120.00 ,3023712256.00 ,3015290880.00 ,2731507712.00 ,3028254720.00 ,3029110784.00 ,2723418112.00 ,2689024000.00 ,3049058304.00 ,3040800768.00 ,3085234176.00 ,2661253120.00 ,2679209984.00 ,3023298560.00 ,2673795072.00 ,2685399040.00 ,,144603561984.00 
15:18:00,3498483712.00 ,3444244480.00 ,3304198144.00 ,2686910464.00 ,2691653632.00 ,3361361920.00 ,2727886848.00 ,3295289344.00 ,2735648768.00 ,2692235264.00 ,7081185280.00 ,2681311232.00 ,2731401216.00 ,3339681792.00 ,3298656256.00 ,7974518784.00 ,2734673920.00 ,3380097024.00 ,2645999616.00 ,6853255168.00 ,2720468992.00 ,3341426688.00 ,2719105024.00 ,2683338752.00 ,2642096128.00 ,2694688768.00 ,2693238784.00 ,6795739136.00 ,3353079808.00 ,2674941952.00 ,2728001536.00 ,2674974720.00 ,3368910848.00 ,2670387200.00 ,2694377472.00 ,2695651328.00 ,3348824064.00 ,3399503872.00 ,2731139072.00 ,7948734464.00 ,3373449216.00 ,2722807808.00 ,2689732608.00 ,7960588288.00 ,3435511808.00 ,3456327680.00 ,2660933632.00 ,2680684544.00 ,6509232128.00 ,2675220480.00 ,2684162048.00 ,,180585971712.00 
15:18:15,3909660672.00 ,3862249472.00 ,3786792960.00 ,2693992448.00 ,2701414400.00 ,3876786176.00 ,2727567360.00 ,3777482752.00 ,2738946048.00 ,2691895296.00 ,8247377920.00 ,2683928576.00 ,2712039424.00 ,3848622080.00 ,3793522688.00 ,8390045696.00 ,2730786816.00 ,3868532736.00 ,2646687744.00 ,6856503296.00 ,2723311616.00 ,3824373760.00 ,2714411008.00 ,2682085376.00 ,2642792448.00 ,2697986048.00 ,2691465216.00 ,6802558976.00 ,3819192320.00 ,2675298304.00 ,2729365504.00 ,2677866496.00 ,3791724544.00 ,2671550464.00 ,2696810496.00 ,2697949184.00 ,3841253376.00 ,3819933696.00 ,2733465600.00 ,8289308672.00 ,3873730560.00 ,2732347392.00 ,2690203648.00 ,8588312576.00 ,3846664192.00 ,3896094720.00 ,2668048384.00 ,2678792192.00 ,6508351488.00 ,2673545216.00 ,2685546496.00 ,,190609174528.00 
15:18:30,4431654912.00 ,4446060544.00 ,4275687424.00 ,2700656640.00 ,2700218368.00 ,4348329984.00 ,2726072320.00 ,4237144064.00 ,2737082368.00 ,2705215488.00 ,8871837696.00 ,2682019840.00 ,2716241920.00 ,4302671872.00 ,4208869376.00 ,8972877824.00 ,2740056064.00 ,4266864640.00 ,2653691904.00 ,6848753664.00 ,2718937088.00 ,4256075776.00 ,2719641600.00 ,2681102336.00 ,2638897152.00 ,2696646656.00 ,2688806912.00 ,6797754368.00 ,4251983872.00 ,2691964928.00 ,2732806144.00 ,2676215808.00 ,4275175424.00 ,2680799232.00 ,2704592896.00 ,2703171584.00 ,4278202368.00 ,4366065664.00 ,2730921984.00 ,8970792960.00 ,4331761664.00 ,2740981760.00 ,2689236992.00 ,8952360960.00 ,4377358336.00 ,4411330560.00 ,2664042496.00 ,2683088896.00 ,6510612480.00 ,2670321664.00 ,2682163200.00 ,,200545820672.00 
15:18:45,5224509440.00 ,7311040512.00 ,4582719488.00 ,2700496896.00 ,2701385728.00 ,4718845952.00 ,2726387712.00 ,4584308736.00 ,2744446976.00 ,2694070272.00 ,9151897600.00 ,2681917440.00 ,2709221376.00 ,4667297792.00 ,4550283264.00 ,9056894976.00 ,2732912640.00 ,4603412480.00 ,2645299200.00 ,6862913536.00 ,2719043584.00 ,4561973248.00 ,2711572480.00 ,2681561088.00 ,2642051072.00 ,2700431360.00 ,2691715072.00 ,6788804608.00 ,4563832832.00 ,2681368576.00 ,2731237376.00 ,2676477952.00 ,4613070848.00 ,2668294144.00 ,2699419648.00 ,2695757824.00 ,4562468864.00 ,5276741632.00 ,2733015040.00 ,8968314880.00 ,4639883264.00 ,2730979328.00 ,2697953280.00 ,8989536256.00 ,5488160768.00 ,8065400832.00 ,2667139072.00 ,2685136896.00 ,8047001600.00 ,2688778240.00 ,2685112320.00 ,,215402496000.00 
15:19:00,9688145920.00 ,9778794496.00 ,9157877760.00 ,2700324864.00 ,2700173312.00 ,9461850112.00 ,2727391232.00 ,9230217216.00 ,2760929280.00 ,2695512064.00 ,9424965632.00 ,2684157952.00 ,2721304576.00 ,9435742208.00 ,9269485568.00 ,9517961216.00 ,2745286656.00 ,9319223296.00 ,2647285760.00 ,9479827456.00 ,2720854016.00 ,9245888512.00 ,2721607680.00 ,2684059648.00 ,2642694144.00 ,2700054528.00 ,2698559488.00 ,9471909888.00 ,9277804544.00 ,2684149760.00 ,2729877504.00 ,2684440576.00 ,9511002112.00 ,2670804992.00 ,2697261056.00 ,2698141696.00 ,9276125184.00 ,9603784704.00 ,2731778048.00 ,9851428864.00 ,9388126208.00 ,2731237376.00 ,2697498624.00 ,9990680576.00 ,9605038080.00 ,9840816128.00 ,2669776896.00 ,2687557632.00 ,9820078080.00 ,2675064832.00 ,2686226432.00 ,,294240784384.00 
15:19:15,11405402112.00 ,11456536576.00 ,10858971136.00 ,2702102528.00 ,2701721600.00 ,11153788928.00 ,2732544000.00 ,10800558080.00 ,2746863616.00 ,2694348800.00 ,10655531008.00 ,2681638912.00 ,2712662016.00 ,11152080896.00 ,11000111104.00 ,10947268608.00 ,2738020352.00 ,11057217536.00 ,2646634496.00 ,11082612736.00 ,2722689024.00 ,10883223552.00 ,2713948160.00 ,2683383808.00 ,2642481152.00 ,2704879616.00 ,2706354176.00 ,11100360704.00 ,10841051136.00 ,2683662336.00 ,2728554496.00 ,2687750144.00 ,11161960448.00 ,2673602560.00 ,2698305536.00 ,2699972608.00 ,11002261504.00 ,11305394176.00 ,2732892160.00 ,10988216320.00 ,10988937216.00 ,2731671552.00 ,2699444224.00 ,11393191936.00 ,11284475904.00 ,11419668480.00 ,2670956544.00 ,2687361024.00 ,11469819904.00 ,2675154944.00 ,2693013504.00 ,,331001253888.00 
15:19:30,12789612544.00 ,12881219584.00 ,12318400512.00 ,2699132928.00 ,2701819904.00 ,12509470720.00 ,2731335680.00 ,12262621184.00 ,2744291328.00 ,2694270976.00 ,12019331072.00 ,2675351552.00 ,2713264128.00 ,12676448256.00 ,12521967616.00 ,12357586944.00 ,2747469824.00 ,12550852608.00 ,2639712256.00 ,12555030528.00 ,2713497600.00 ,12430290944.00 ,2714714112.00 ,2682941440.00 ,2646335488.00 ,2706153472.00 ,2697232384.00 ,12581638144.00 ,12341022720.00 ,2674458624.00 ,2729943040.00 ,2685943808.00 ,12677693440.00 ,2668036096.00 ,2709315584.00 ,2704605184.00 ,12491358208.00 ,12690071552.00 ,2724679680.00 ,12386754560.00 ,12493230080.00 ,2723721216.00 ,2698973184.00 ,12803997696.00 ,12680007680.00 ,13031849984.00 ,2662195200.00 ,2696650752.00 ,12968693760.00 ,2668556288.00 ,2681171968.00 ,,364554924032.00 
15:19:45,14269997056.00 ,14375739392.00 ,13695094784.00 ,2698801152.00 ,2698215424.00 ,14162014208.00 ,2730967040.00 ,13826392064.00 ,2742693888.00 ,2694307840.00 ,13461446656.00 ,2678915072.00 ,2712272896.00 ,14133178368.00 ,13939793920.00 ,13823700992.00 ,2733387776.00 ,13979287552.00 ,2643005440.00 ,14089125888.00 ,2717257728.00 ,13888086016.00 ,2716549120.00 ,2690277376.00 ,2644426752.00 ,2707120128.00 ,2701369344.00 ,14152802304.00 ,13941964800.00 ,2676322304.00 ,2722516992.00 ,2679472128.00 ,14161510400.00 ,2666393600.00 ,2700304384.00 ,2689167360.00 ,13917724672.00 ,14362537984.00 ,2749620224.00 ,14068580352.00 ,14134661120.00 ,2726223872.00 ,2690895872.00 ,14282530816.00 ,14338576384.00 ,14517112832.00 ,2660507648.00 ,2681389056.00 ,14303850496.00 ,2669830144.00 ,2682396672.00 ,,399330316288.00 
15:20:00,15738994688.00 ,15837417472.00 ,15226433536.00 ,2699862016.00 ,2690732032.00 ,15458586624.00 ,2736803840.00 ,15353573376.00 ,2740916224.00 ,2685747200.00 ,14906294272.00 ,2677018624.00 ,2721624064.00 ,15411228672.00 ,15485779968.00 ,15196459008.00 ,2736271360.00 ,15489208320.00 ,2641682432.00 ,15445639168.00 ,2717495296.00 ,15268118528.00 ,2722680832.00 ,2684821504.00 ,2644049920.00 ,2702860288.00 ,2701795328.00 ,15492861952.00 ,15258013696.00 ,2675834880.00 ,2725011456.00 ,2679959552.00 ,15622520832.00 ,2665934848.00 ,2696327168.00 ,2705068032.00 ,15445282816.00 ,15639224320.00 ,2736078848.00 ,15439790080.00 ,15427485696.00 ,2725486592.00 ,2691551232.00 ,15582568448.00 ,15632457728.00 ,15850287104.00 ,2665730048.00 ,2685804544.00 ,15771865088.00 ,2669297664.00 ,2682593280.00 ,,431489130496.00 
15:20:15,16915398656.00 ,16969351168.00 ,16405192704.00 ,2696171520.00 ,2698764288.00 ,16616730624.00 ,2738618368.00 ,16543248384.00 ,2742259712.00 ,2687451136.00 ,16113287168.00 ,2679705600.00 ,2713268224.00 ,16606613504.00 ,16669704192.00 ,16377053184.00 ,2732158976.00 ,16641552384.00 ,2646409216.00 ,16623095808.00 ,2715009024.00 ,16572399616.00 ,2729709568.00 ,2689490944.00 ,2641338368.00 ,2705907712.00 ,2710401024.00 ,16681185280.00 ,16628199424.00 ,2675826688.00 ,2725310464.00 ,2680852480.00 ,16781254656.00 ,2665222144.00 ,2699083776.00 ,2691756032.00 ,16618278912.00 ,16804761600.00 ,2736422912.00 ,16623403008.00 ,16611033088.00 ,2732670976.00 ,2693627904.00 ,16760037376.00 ,16798011392.00 ,17015705600.00 ,2673291264.00 ,2686390272.00 ,16925581312.00 ,2671505408.00 ,2683252736.00 ,,458842955776.00 
15:20:30,17763786752.00 ,17659011072.00 ,17500200960.00 ,2692079616.00 ,2698477568.00 ,17672749056.00 ,2737352704.00 ,17638985728.00 ,2749591552.00 ,2687127552.00 ,17231790080.00 ,2677227520.00 ,2717818880.00 ,17666777088.00 ,17719390208.00 ,17434546176.00 ,2740035584.00 ,17541693440.00 ,2647773184.00 ,17656098816.00 ,2715328512.00 ,17484718080.00 ,2721693696.00 ,2686660608.00 ,2644647936.00 ,2705661952.00 ,2697805824.00 ,17740578816.00 ,17528610816.00 ,2694787072.00 ,2728329216.00 ,2680385536.00 ,17630097408.00 ,2665676800.00 ,2713423872.00 ,2694361088.00 ,17675284480.00 ,17675595776.00 ,2737405952.00 ,17522802688.00 ,17645346816.00 ,2730905600.00 ,2691579904.00 ,17640169472.00 ,17671897088.00 ,6488588288.00 ,2668384256.00 ,2682507264.00 ,13577670656.00 ,2666610688.00 ,2679422976.00 ,,465319452672.00 
15:20:45,17764880384.00 ,17657167872.00 ,17666576384.00 ,2699870208.00 ,2700013568.00 ,17679745024.00 ,2738360320.00 ,17796898816.00 ,2748153856.00 ,2686836736.00 ,17552633856.00 ,2689867776.00 ,2725629952.00 ,17668431872.00 ,2660978688.00 ,17593778176.00 ,2731716608.00 ,17716981760.00 ,2649755648.00 ,2723954688.00 ,2716221440.00 ,17634828288.00 ,2715348992.00 ,2689961984.00 ,2648379392.00 ,2706059264.00 ,2698960896.00 ,2707312640.00 ,17708417024.00 ,2677223424.00 ,2725175296.00 ,2679934976.00 ,17630298112.00 ,2664665088.00 ,2703163392.00 ,2690043904.00 ,17674973184.00 ,17682804736.00 ,2740371456.00 ,17690632192.00 ,2704216064.00 ,2731708416.00 ,2695532544.00 ,17637011456.00 ,17671917568.00 ,2709348352.00 ,2676330496.00 ,2687959040.00 ,2690420736.00 ,2668998656.00 ,2682912768.00 ,,392193363968.00 
15:21:00,2763243520.00 ,2688208896.00 ,17665904640.00 ,2710171648.00 ,2698121216.00 ,3538247680.00 ,2744651776.00 ,17796399104.00 ,2745507840.00 ,2685317120.00 ,17551499264.00 ,2677735424.00 ,2720534528.00 ,2678657024.00 ,2660323328.00 ,17593802752.00 ,2739245056.00 ,17718509568.00 ,2648297472.00 ,2721906688.00 ,2714763264.00 ,17635098624.00 ,2722566144.00 ,2689466368.00 ,2655784960.00 ,2702135296.00 ,2699247616.00 ,2704363520.00 ,17708699648.00 ,2676297728.00 ,2725392384.00 ,2696167424.00 ,2674294784.00 ,2663456768.00 ,2709049344.00 ,2694430720.00 ,11819180032.00 ,2681438208.00 ,2740305920.00 ,17697775616.00 ,2703880192.00 ,2731220992.00 ,2697535488.00 ,2701983744.00 ,2718195712.00 ,2706739200.00 ,2676690944.00 ,2686996480.00 ,2686066688.00 ,2669764608.00 ,2681307136.00 ,,267416580096.00 
15:21:15,2759028736.00 ,2685767680.00 ,2741329920.00 ,2712092672.00 ,2700718080.00 ,2707947520.00 ,2743664640.00 ,2779303936.00 ,2747904000.00 ,2697326592.00 ,2670370816.00 ,2679681024.00 ,2718056448.00 ,2674171904.00 ,2659725312.00 ,2743152640.00 ,2734833664.00 ,2737221632.00 ,2659332096.00 ,2730053632.00 ,2721628160.00 ,2678603776.00 ,2716299264.00 ,2688647168.00 ,2656256000.00 ,2717724672.00 ,2699538432.00 ,2718965760.00 ,2683482112.00 ,2678587392.00 ,2724417536.00 ,2685513728.00 ,2672660480.00 ,2676674560.00 ,2709782528.00 ,2693165056.00 ,2686787584.00 ,2682298368.00 ,2748440576.00 ,2700627968.00 ,2709188608.00 ,2730995712.00 ,2703433728.00 ,2696744960.00 ,2718502912.00 ,2708860928.00 ,2678276096.00 ,2684649472.00 ,2686214144.00 ,2670637056.00 ,2681544704.00 ,,137890832384.00 
15:21:30,2754592768.00 ,2683011072.00 ,2740645888.00 ,2708234240.00 ,2700058624.00 ,2704449536.00 ,2741870592.00 ,2778353664.00 ,2746728448.00 ,2684252160.00 ,2670219264.00 ,2673688576.00 ,2724474880.00 ,2673086464.00 ,2656071680.00 ,2740162560.00 ,2738479104.00 ,2733113344.00 ,2651713536.00 ,2730827776.00 ,2720206848.00 ,2688376832.00 ,2717188096.00 ,2685018112.00 ,2653102080.00 ,2704433152.00 ,2696495104.00 ,2717188096.00 ,2680713216.00 ,2668011520.00 ,2729787392.00 ,2684555264.00 ,2670014464.00 ,2663505920.00 ,2716508160.00 ,2699223040.00 ,2684936192.00 ,2676109312.00 ,2745131008.00 ,2699726848.00 ,2706391040.00 ,2729328640.00 ,2701676544.00 ,2695114752.00 ,2716065792.00 ,2705416192.00 ,2675396608.00 ,2680918016.00 ,2684727296.00 ,2664427520.00 ,2678685696.00 ,,137772412928.00 
