Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-7/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-8/used,emr-worker-9/used,,,,,,
19:02:30,9645883392,3301421056,2826502144,2776117248,2745806848,2737020928,2754170880,2788491264,2727546880,2565648384,2821828608,2817126400,2742910976,2778947584,2767749120,2753138688,2741858304,2736136192,2747330560,2758815744,2766114816,2794569728,2825560064,2765955072,2717777920,2724929536,2782982144,2749272064,2775031808,2760519680,2669940736,2719506432,2736783360,2747224064,2731614208,2798800896,2746482688,2855407616,2743689216,2714333184,2766356480,2720903168,2745765888,2789228544,2750496768,2791747584,2777169920,2758029312,2777186304,2821566464,2801225728,2774511616,2774122496,2764185600,2803691520,2734641152,2839126016,2806525952,2795429888,2769100800,2707492864,2717933568,2735206400,2748620800,2784817152,2783059968,2753605632,2759467008,2575622144,2794831872,2714128384,2759106560,2767532032,2766786560,2744754176,2749485056,,2.17084E+11,,,,
19:02:45,9640652800,3291967488,2824749056,2774237184,2746515456,2736717824,2753093632,2786787328,2725871616,2569154560,2823065600,2815287296,2740133888,2772463616,2764226560,2754232320,2740408320,2735886336,2746732544,2758778880,2767155200,2789978112,2822553600,2767491072,2717655040,2729648128,2780635136,2747891712,2774192128,2762092544,2669072384,2717650944,2736902144,2748186624,2729959424,2798440448,2744754176,2858119168,2744590336,2709778432,2765156352,2719260672,2746613760,2789675008,2749030400,2790240256,2777305088,2757722112,2769014784,2822160384,2793967616,2775384064,2774904832,2762162176,2800717824,2736787456,2839613440,2806042624,2798198784,2768400384,2705031168,2717396992,2725797888,2744811520,2784276480,2781687808,2755878912,2758103040,2575220736,2794569728,2714562560,2755457024,2768560128,2757279744,2749894656,2750963712,,2.17E+11,,,,
19:03:00,9640226816,3278585856,2835705856,2774650880,2744598528,2745171968,2754523136,2788216832,2730762240,2569752576,2822660096,2815025152,2748055552,2773749760,2780700672,2753388544,2759548928,2737512448,2747162624,2758017024,2770010112,2792345600,2822500352,2767450112,2717995008,2725670912,2781937664,2750140416,2772824064,2762956800,2668449792,2732163072,2737451008,2746703872,2732617728,2798538752,2744201216,2855677952,2742956032,2712018944,2768875520,2722328576,2746880000,2791018496,2760540160,2792312832,2790928384,2758041600,2768863232,2821718016,2793480192,2773090304,2775252992,2764587008,2801090560,2744283136,2837045248,2809675776,2795917312,2770841600,2714673152,2716262400,2724347904,2745704448,2785316864,2795945984,2768994304,2760093696,2574544896,2796453888,2713452544,2775277568,2768326656,2758074368,2748239872,2751684608,,2.17177E+11,,,,
19:03:15,9628073984,3283312640,2827784192,2777034752,2747994112,2739630080,2753835008,2791526400,2732224512,2571816960,2828099584,2816405504,2744430592,2774294528,2768039936,2752491520,2741796864,2736455680,2747891712,2758541312,2767097856,2793852928,2826215424,2767601664,2720014336,2724745216,2782588928,2751508480,2775777280,2763530240,2668617728,2721902592,2736742400,2752491520,2734157824,2800140288,2745118720,2856726528,2745413632,2716508160,2767130624,2723127296,2749575168,2790727680,2750496768,2793062400,2781409280,2758893568,2771025920,2821832704,2796601344,2781843456,2774781952,2763538432,2801274880,2735235072,2840502272,2809303040,2807099392,2770886656,2709639168,2720149504,2727976960,2746671104,2787168256,2783195136,2756632576,2761142272,2576060416,2799337472,2726776832,2761486336,2769170432,2767396864,2747256832,2762424320,,2.17163E+11,,,,
19:03:30,9640022016,3291426816,2827370496,2775785472,2747498496,2739191808,2756018176,2790744064,2730303488,2571239424,2827677696,2816724992,2742132736,2774999040,2767069184,2755211264,2743054336,2738671616,2751729664,2758549504,2769637376,2801336320,2827632640,2777411584,2721329152,2727522304,2782978048,2765139968,2774777856,2762432512,2669260800,2720907264,2736439296,2753470464,2733948928,2803228672,2746515456,2856140800,2746527744,2713300992,2768027648,2721198080,2762244096,2791739392,2750177280,2806321152,2781310976,2759667712,2770739200,2822717440,2795118592,2776879104,2775482368,2764181504,2800975872,2733981696,2838011904,2809991168,2796118016,2770280448,2709012480,2719641600,2728550400,2747064320,2789326848,2781532160,2756698112,2761404416,2573611008,2798145536,2715820032,2760720384,2769944576,2764963840,2747011072,2753495040,,2.17207E+11,,,,
19:03:45,9653501952,3294404608,2827792384,2779381760,2757308416,2739036160,2754998272,2788929536,2725462016,2571722752,2826338304,2817953792,2741133312,2769608704,2767241216,2755354624,2742353920,2753605632,2747183104,2749702144,2761101312,2795175936,2843930624,2759639040,2710003712,2725675008,2786398208,2742603776,2783272960,2764419072,2669711360,2719084544,2748829696,2753355776,2733240320,2800762880,2747215872,2858196992,2751107072,2712027136,2770313216,2714902528,2744872960,2783834112,2750300160,2791796736,2771275776,2758873088,2764566528,2817708032,2798055424,2776014848,2777210880,2763816960,2802642944,2735996928,2840674304,2806501376,2795421696,2770485248,2706255872,2721226752,2729177088,2745757696,2782605312,2783485952,2756526080,2760888320,2566803456,2796494848,2716049408,2753167360,2781589504,2760884224,2747068416,2753093632,,2.17125E+11,,,,
19:04:00,9709117440,3292139520,2828574720,2778972160,2747015168,2740850688,2754166784,2791403520,2724057088,2570338304,2827018240,2817236992,2740719616,2768175104,2764017664,2755911680,2743984128,2738040832,2746966016,2750181376,2776358912,2794131456,2826702848,2759442432,2720190464,2726842368,2781425664,2743758848,2775564288,2774249472,2667552768,2718351360,2739048448,2751098880,2729193472,2804297728,2746286080,2857267200,2746306560,2726985728,2770948096,2713595904,2743136256,2784329728,2749800448,2791542784,2774282240,2749251584,2763857920,2826547200,2797875200,2773622784,2783387648,2764763136,2804592640,2734915584,2843549696,2810220544,2796535808,2771410944,2707906560,2720444416,2728583168,2747232256,2782130176,2783059968,2757079040,2759950336,2581258240,2798870528,2713993216,2753695744,2772156416,2763436032,2746675200,2753220608,,2.17172E+11,,,,
19:04:15,9633406976,3288498176,2820415488,2780364800,2743840768,2742853632,2749112320,2790633472,2725089280,2564407296,2823933952,2817675264,2735468544,2768756736,2761322496,2757607424,2735505408,2732388352,2743619584,2751315968,2765443072,2790338560,2820112384,2762117120,2712776704,2728210432,2777403392,2746552320,2770153472,2755964928,2666299392,2716598272,2733940736,2744758272,2727505920,2796089344,2742169600,2852708352,2742231040,2708680704,2764812288,2718060544,2743558144,2785042432,2742194176,2785828864,2776928256,2742857728,2764042240,2815721472,2790223872,2775449600,2770485248,2766442496,2797498368,2730041344,2834448384,2801033216,2797744128,2772504576,2704408576,2713608192,2723885056,2748964864,2785382400,2776031232,2750283776,2753880064,2568880128,2794577920,2709012480,2753073152,2766721024,2761449472,2739888128,2746904576,,2.16798E+11,,,,
19:04:30,9639899136,3285159936,2821939200,2769563648,2739875840,2737446912,2748334080,2784964608,2736910336,2563960832,2823176192,2811215872,2734927872,2768535552,2775994368,2748825600,2735824896,2732228608,2742022144,2751918080,2764976128,2788851712,2820431872,2762428416,2711425024,2721116160,2776784896,2744451072,2767884288,2756759552,2666348544,2711060480,2734690304,2745430016,2733232128,2795360256,2740932608,2851102720,2743099392,2707427328,2764324864,2716172288,2742464512,2784972800,2742046720,2783383552,2776743936,2738782208,2764566528,2816176128,2790178816,2767642624,2772574208,2759909376,2797088768,2729697280,2833780736,2801737728,2788868096,2770849792,2702708736,2713673728,2722734080,2741522432,2785501184,2776662016,2750164992,2755289088,2568982528,2808430592,2706755584,2756009984,2767085568,2761764864,2738515968,2744352768,,2.16739E+11,,,,
19:04:45,9632178176,3289878528,2833887232,2769444864,2736840704,2734923776,2747240448,2784305152,2723319808,2571808768,2824155136,2810454016,2736783360,2768072704,2760421376,2747883520,2734661632,2733506560,2741604352,2750791680,2762305536,2789707776,2820202496,2759589888,2712137728,2718728192,2776576000,2744885248,2767257600,2758017024,2665099264,2714812416,2733682688,2757246976,2729189376,2796007424,2741960704,2867249152,2739937280,2703925248,2765090816,2715570176,2742829056,2784346112,2740547584,2788093952,2774724608,2740191232,2763321344,2815569920,2791129088,2767851520,2771914752,2759200768,2795724800,2730147840,2846998528,2806734848,2787753984,2762850304,2703118336,2711162880,2721312768,2741116928,2783047680,2773585920,2752552960,2755407872,2566598656,2791632896,2707496960,2752638976,2763849728,2761269248,2739515392,2744451072,,2.1671E+11,,,,
19:05:00,9856704512,3295371264,2821877760,2770894848,2740371456,2737721344,2748850176,2785177600,2722570240,2563301376,2822262784,2810290176,2736443392,2767990784,2760175616,2750001152,2735419392,2735136768,2740891648,2753740800,2763767808,2788737024,2820485120,2760794112,2710650880,2717892608,2775343104,2744938496,2768113664,2759405568,2664726528,2714914816,2732986368,2743640064,2727055360,2794196992,2741080064,2853724160,2741334016,2705494016,2764677120,2729267200,2740178944,2797535232,2742681600,2786390016,2776018944,2739548160,2764742656,2815672320,2793873408,2768588800,2770309120,2758840320,2800467968,2730172416,2834223104,2800394240,2786836480,2766123008,2702225408,2713608192,2718466048,2742067200,2784014336,2775973888,2753093632,2772295680,2566582272,2792796160,2712301568,2757226496,2763653120,2760843264,2739949568,2743943168,,2.1695E+11,,,,
19:05:15,9631002624,3293921280,2818805760,2771685376,2740387840,2734809088,2749902848,2784260096,2723401728,2562490368,2823086080,2810085376,2737143808,2775576576,2761687040,2751098880,2736734208,2732933120,2743193600,2753056768,2763169792,2788843520,2821058560,2760327168,2711764992,2719870976,2777174016,2742677504,2768142336,2757730304,2665762816,2715004928,2733666304,2747826176,2729619456,2795466752,2755465216,2852085760,2742378496,2705145856,2764566528,2717204480,2744950784,2785828864,2742161408,2784399360,2774110208,2739621888,2774040576,2817171456,2805657600,2768138240,2769743872,2759053312,2797240320,2731540480,2833715200,2799894528,2790768640,2766626816,2703306752,2722590720,2733318144,2741198848,2785337344,2772508672,2753187840,2759430144,2567401472,2794758144,2709762048,2753593344,2765258752,2771345408,2742870016,2745913344,,2.16777E+11,,,,
19:05:30,9634975744,3305168896,2821120000,2769076224,2740445184,2736250880,2749304832,2784690176,2723299328,2563121152,2824507392,2810294272,2737119232,2767409152,2761048064,2750144512,2737115136,2733117440,2743123968,2752364544,2763685888,2787213312,2822250496,2761256960,2710724608,2719199232,2777387008,2742595584,2768605184,2758414336,2663931904,2714140672,2732703744,2745475072,2729549824,2792538112,2741305344,2851282944,2741575680,2704900096,2763284480,2716798976,2744627200,2784608256,2741821440,2785185792,2774380544,2748755968,2762588160,2816032768,2792841216,2768015360,2769670144,2756300800,2796498944,2728611840,2833952768,2798092288,2790064128,2765389824,2703253504,2712420352,2721529856,2740244480,2782904320,2774175744,2753204224,2759462912,2566303744,2791841792,2706919424,2754826240,2766086144,2759258112,2749087744,2745155584,,2.16697E+11,,,,
19:05:45,9641222144,3292971008,2820038656,2769268736,2739810304,2736603136,2747056128,2783723520,2724974592,2564595712,2837245952,2811985920,2743042048,2766548992,2761928704,2747863040,2732724224,2732650496,2740981760,2750197760,2762543104,2790031360,2821517312,2760253440,2710896640,2718904320,2775764992,2743791616,2766667776,2757210112,2664599552,2713374720,2732773376,2745245696,2728034304,2793865216,2741116928,2850746368,2740604928,2703192064,2763235328,2712543232,2744860672,2783440896,2753970176,2783297536,2786066432,2738106368,2761105408,2815426560,2792202240,2768977920,2768781312,2760298496,2794614784,2730119168,2834960384,2796511232,2790670336,2765594624,2709909504,2714079232,2719346688,2741981184,2783109120,2782081024,2752450560,2757222400,2567872512,2795446272,2710433792,2754080768,2763960320,2758471680,2742034432,2742894592,,2.16707E+11,,,,
19:06:00,9699680256,3296636928,2820587520,2769195008,2742763520,2735312896,2747695104,2783334400,2724413440,2567315456,2825388032,2811351040,2736656384,2765336576,2763374592,2753990656,2736852992,2734419968,2741862400,2750836736,2761805824,2788904960,2822877184,2760724480,2709020672,2718375936,2779152384,2743627776,2767126528,2755964928,2663464960,2711855104,2735222784,2747109376,2726572032,2803200000,2740654080,2851188736,2741100544,2705350656,2763280384,2714222592,2743644160,2784120832,2740441088,2786054144,2773086208,2738962432,2764091392,2815930368,2791456768,2773475328,2769862656,2761056256,2793762816,2732363776,2832666624,2799890432,2790060032,2765225984,2703425536,2714533888,2721816576,2741579776,2783997952,2773286912,2751463424,2757087232,2566516736,2794041344,2717421568,2754322432,2763796480,2760200192,2741669888,2757480448,,2.16777E+11,,,,
19:06:15,9640316928,3290075136,2818592768,2769047552,2741960704,2743930880,2763096064,2783719424,2722922496,2566258688,2825699328,2810142720,2737344512,2766544896,2760540160,2747809792,2737401856,2734882816,2755682304,2752094208,2762436608,2782724096,2823417856,2772688896,2707996672,2717310976,2778378240,2759413760,2767224832,2760548352,2665861120,2712375296,2736443392,2745270272,2728198144,2794041344,2740002816,2851971072,2741948416,2705346560,2768601088,2714599424,2743443456,2785779712,2741673984,2798022656,2772848640,2740854784,2763816960,2814939136,2792001536,2769653760,2770546688,2760568832,2795073536,2733551616,2832527360,2797740032,2791608320,2764795904,2706202624,2714071040,2721148928,2739470336,2786852864,2774396928,2751049728,2756366336,2570268672,2796564480,2709254144,2757373952,2764918784,2759770112,2742566912,2745266176,,2.1677E+11,,,,
19:06:30,9644470272,3282460672,2820182016,2768257024,2740813824,2735521792,2751217664,2783469568,2725056512,2564567040,2824478720,2814595072,2738724864,2767278080,2761977856,2746662912,2734927872,2736898048,2740387840,2757799936,2762366976,2784718848,2824249344,2760208384,2709532672,2716487680,2781036544,2743197696,2774974464,2757898240,2665578496,2714112000,2736676864,2745618432,2728259584,2794217472,2738696192,2850209792,2744283136,2704728064,2762395648,2714615808,2743492608,2784268288,2740768768,2784378880,2773528576,2739224576,2764357632,2815225856,2790957056,2769440768,2770292736,2760060928,2794995712,2733346816,2832687104,2798858240,2787700736,2767953920,2706055168,2711732224,2722365440,2740555776,2785689600,2774913024,2750275584,2756124672,2569875456,2793644032,2709250048,2756661248,2777481216,2758807552,2741071872,2744901632,,2.16705E+11,,,,
19:06:45,9634017280,3293687808,2819571712,2769010688,2740207616,2735267840,2748911616,2781806592,2722521088,2565484544,2822115328,2813767680,2736787456,2765422592,2762207232,2747543552,2737057792,2731393024,2738483200,2750214144,2770665472,2784145408,2822729728,2760011776,2715947008,2716860416,2777714688,2740908032,2767323136,2762989568,2662440960,2717515776,2733817856,2744344576,2729340928,2793590784,2739073024,2850103296,2741166080,2706563072,2762678272,2711801856,2741166080,2785656832,2738741248,2785787904,2771054592,2739470336,2762776576,2827644928,2790191104,2767556608,2777239552,2761392128,2794815488,2732863488,2833899520,2796990464,2787241984,2767142912,2705924096,2710077440,2719637504,2739400704,2786189312,2772393984,2751262720,2757795840,2578989056,2794409984,2709671936,2755182592,2761605120,2757439488,2742292480,2743943168,,2.16675E+11,,,,
19:07:00,9644691456,3293577216,2818895872,2785677312,2739986432,2736103424,2750394368,2780524544,2723606528,2568110080,2823241728,2811920384,2737750016,2763255808,2759962624,2748186624,2737168384,2733342720,2740248576,2750312448,2762297344,2784251904,2823921664,2760740864,2710376448,2718740480,2780024832,2741559296,2767630336,2755641344,2664652800,2715815936,2737831936,2744111104,2726502400,2794401792,2738765824,2849255424,2740449280,2708586496,2762559488,2714550272,2743963648,2786045952,2739920896,2785140736,2772156416,2738630656,2767433728,2814435328,2790801408,2769260544,2770206720,2768986112,2793164800,2742550528,2831769600,2799562752,2801577984,2766778368,2705903616,2709434368,2720632832,2738839552,2799726592,2774392832,2751238144,2756661248,2570113024,2794262528,2709291008,2756501504,2762141696,2758524928,2741825536,2744246272,,2.16726E+11,,,,
19:07:15,9633722368,3296292864,2818719744,2771578880,2741440512,2736476160,2751983616,2784436224,2730315776,2567794688,2824155136,2811633664,2739593216,2765946880,2758918144,2750173184,2735308800,2731450368,2739167232,2751877120,2763460608,2786926592,2822135808,2760646656,2710241280,2718900224,2779107328,2743021568,2766200832,2754646016,2662944768,2714251264,2735525888,2744848384,2740531200,2792275968,2739187712,2849402880,2742108160,2708385792,2763681792,2715799552,2743336960,2782621696,2739699712,2786091008,2773364736,2739814400,2766979072,2816196608,2793164800,2767687680,2770653184,2758610944,2792767488,2734657536,2832359424,2799652864,2789724160,2779525120,2704883712,2711216128,2720423936,2738081792,2786258944,2774249472,2750902272,2754834432,2569547776,2792386560,2709770240,2755575808,2764111872,2760728576,2740252672,2745274368,,2.16701E+11,,,,
19:07:30,9635921920,3277885440,2824392704,2770386944,2740903936,2735108096,2750427136,2785128448,2723430400,2567778304,2822090752,2809991168,2737651712,2766508032,2760450048,2746503168,2736021504,2732027904,2739118080,2751627264,2762182656,2785918976,2824306688,2760536064,2707435520,2719322112,2779525120,2742833152,2766880768,2755002368,2662035456,2716200960,2735816704,2743730176,2727440384,2792169472,2738552832,2850209792,2742427648,2707582976,2763857920,2716520448,2743468032,2783019008,2740264960,2785456128,2771877888,2738700288,2767994880,2814046208,2793132032,2767380480,2770182144,2759106560,2795638784,2734682112,2832371712,2806665216,2787762176,2768994304,2704478208,2710364160,2721140736,2739040256,2785132544,2772357120,2749591552,2755846144,2568650752,2789707776,2708668416,2755473408,2763907072,2759495680,2739392512,2744455168,,2.16642E+11,,,,
