Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-7/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-8/used,emr-worker-9/used,,,,,,
11:16:15,9759514624,3236478976,2795622400,2734129152,2735505408,2699464704,2746626048,2760015872,2713288704,2542731264,2766798848,2795819008,2725699584,2745032704,2739867648,2743861248,2727038976,2713489408,2715791360,2738716672,2742956032,2772213760,2795413504,2733199360,2704781312,2698989568,2749251584,2716270592,2750939136,2711965696,2602840064,2694455296,2698592256,2724847616,2697129984,2765811712,2724265984,2806370304,2714009600,2681847808,2751197184,2699673600,2720641024,2756587520,2716639232,2760450048,2756112384,2735972352,2756153344,2774175744,2755457024,2725773312,2760302592,2718777344,2753183744,2725830656,2824257536,2765979648,2740142080,2750533632,2705686528,2697080832,2697871360,2722840576,2762006528,2752344064,2724458496,2717798400,2549280768,2734899200,2704797696,2735685632,2733633536,2736168960,2711711744,2718449664,,2.15E+11,,,,
11:16:30,9757896704,3235176448,2794553344,2734346240,2734379008,2706694144,2745950208,2759725056,2713862144,2544033792,2767548416,2796040192,2739441664,2743705600,2738491392,2742493184,2724433920,2712817664,2712752128,2738024448,2747781120,2774548480,2794999808,2734878720,2714279936,2697515008,2750074880,2712559616,2749444096,2712940544,2601037824,2692579328,2697621504,2724179968,2698211328,2764173312,2716987392,2807263232,2711326720,2678173696,2750959616,2700607488,2720985088,2756980736,2716491776,2760867840,2756321280,2725699584,2749820928,2788589568,2757345280,2725769216,2761732096,2717360128,2750083072,2723012608,2823524352,2764451840,2741764096,2748891136,2702577664,2697879552,2699509760,2708779008,2760982528,2754203648,2722930688,2718457856,2552770560,2734059520,2697818112,2735923200,2732326912,2736783360,2713452544,2717171712,,2.15E+11,,,,
11:16:45,9753395200,3235176448,2795073536,2733625344,2732183552,2697408512,2748604416,2774552576,2712723456,2543091712,2764124160,2796953600,2724032512,2742493184,2734919680,2748866560,2725744640,2711535616,2711248896,2735595520,2739793920,2772307968,2794647552,2732724224,2702848000,2697613312,2747650048,2714693632,2748903424,2728738816,2602668032,2690285568,2697469952,2723594240,2700005376,2764283904,2718171136,2806382592,2712756224,2677190656,2752131072,2700738560,2732089344,2756182016,2723512320,2768351232,2756415488,2723627008,2749521920,2775642112,2756317184,2723946496,2760863744,2718044160,2751127552,2722209792,2824364032,2766471168,2742657024,2746359808,2700963840,2697011200,2698280960,2712395776,2758234112,2751549440,2721902592,2719346688,2554302464,2734542848,2698276864,2735628288,2731745280,2751107072,2714546176,2722566144,,2.15E+11,,,,
11:17:00,9764405248,3234578432,2795249664,2734215168,2734862336,2698145792,2749444096,2764607488,2724630528,2544906240,2765627392,2798829568,2725953536,2745282560,2738515968,2743898112,2727489536,2714288128,2714091520,2737246208,2740342784,2773639168,2795823104,2733223936,2705264640,2697773056,2749427712,2713759744,2749222912,2712436736,2602295296,2692706304,2698428416,2725449728,2700951552,2774405120,2718744576,2808782848,2714304512,2678960128,2752774144,2702692352,2721640448,2757500928,2719588352,2763710464,2756075520,2725007360,2752065536,2776289280,2757324800,2725507072,2760396800,2721837056,2748919808,2725969920,2825244672,2765049856,2743009280,2746847232,2704945152,2698899456,2712625152,2713313280,2759753728,2765545472,2721943552,2721222656,2554343424,2748338176,2698883072,2735628288,2733129728,2740191232,2714943488,2718404608,,2.15E+11,,,,
11:17:15,9756725248,3221798912,2797309952,2734784512,2735955968,2699538432,2749542400,2763763712,2713300992,2543968256,2766053376,2800664576,2725715968,2745806848,2738831360,2744274944,2729631744,2713907200,2711920640,2735091712,2740117504,2774036480,2795462656,2735177728,2704048128,2698903552,2759520256,2716168192,2750214144,2711642112,2601959424,2692014080,2700746752,2726002688,2698067968,2768547840,2717057024,2805788672,2715172864,2678247424,2751356928,2702409728,2722836480,2757369856,2719940608,2763702272,2758098944,2724331520,2752778240,2777395200,2758426624,2726952960,2761596928,2718023680,2751369216,2725310464,2824642560,2765180928,2743906304,2749353984,2703859712,2698604544,2701115392,2714054656,2762473472,2756263936,2723098624,2725974016,2564059136,2735165440,2697273344,2735005696,2734977024,2743726080,2714046464,2719592448,,2.15E+11,,,,
11:17:30,9758605312,3220877312,2797531136,2736271360,2734354432,2697826304,2749034496,2764627968,2714034176,2558259200,2765942784,2799075328,2725036032,2745679872,2750427136,2744356864,2728857600,2713894912,2714386432,2735931392,2741764096,2785480704,2795446272,2735517696,2704674816,2698178560,2751053824,2716848128,2749595648,2714640384,2603499520,2692710400,2700664832,2724839424,2698977280,2767224832,2718224384,2807410688,2716102656,2678181888,2750144512,2701520896,2723688448,2758520832,2716590080,2761773056,2758553600,2726973440,2750988288,2774994944,2757238784,2726973440,2761998336,2716438528,2764283904,2724663296,2826113024,2765258752,2743992320,2747125760,2704707584,2698117120,2699239424,2713559040,2775388160,2753654784,2724921344,2722521088,2556932096,2734964736,2698625024,2735185920,2733670400,2743029760,2714853376,2722099200,,2.15E+11,,,,
11:17:45,9756934144,3236655104,2797428736,2732752896,2734735360,2699218944,2763755520,2764177408,2713018368,2544013312,2767204352,2798305280,2725371904,2745110528,2737311744,2745114624,2729230336,2712735744,2712739840,2735149056,2742431744,2773094400,2794401792,2735984640,2706038784,2697748480,2748481536,2715467776,2749706240,2713542656,2605559808,2707386368,2700156928,2726268928,2699821056,2764427264,2717843456,2806710272,2714603520,2678202368,2752905216,2702368768,2722201600,2757365760,2716061696,2762432512,2757775360,2726117376,2751643648,2776088576,2758524928,2726600704,2760708096,2713972736,2751664128,2723373056,2824441856,2764918784,2744864768,2748276736,2703826944,2695213056,2698600448,2713071616,2763116544,2750382080,2723147776,2720985088,2556710912,2734653440,2697756672,2739068928,2747084800,2743373824,2715504640,2720497664,,2.15E+11,,,,
11:18:00,9774174208,3241373696,2797420544,2737049600,2739658752,2697809920,2752040960,2768351232,2715492352,2547392512,2766512128,2798424064,2726842368,2746507264,2739236864,2744377344,2729906176,2715164672,2715521024,2739335168,2744766464,2774605824,2795864064,2734858240,2707030016,2698158080,2752589824,2716676096,2749644800,2713325568,2602516480,2694008832,2703360000,2727903232,2700488704,2766811136,2719932416,2808721408,2718433280,2679152640,2761465856,2703474688,2722213888,2758844416,2717638656,2762182656,2759389184,2728906752,2755088384,2775556096,2756632576,2726932480,2762989568,2717241344,2751426560,2726961152,2826866688,2766041088,2746593280,2748436480,2715820032,2699534336,2698313728,2710433792,2764066816,2753851392,2724188160,2723954688,2557423616,2735960064,2699100160,2739441664,2734891008,2745827328,2717360128,2723397632,,2.15E+11,,,,
11:18:15,9762480128,3222200320,2807963648,2737180672,2738044928,2699419648,2750812160,2767466496,2716262400,2544160768,2768519168,2798440448,2727059456,2747490304,2738941952,2746650624,2731040768,2714861568,2715942912,2739085312,2742059008,2775130112,2797924352,2735542272,2706333696,2701193216,2749771776,2717749248,2751205376,2713673728,2605723648,2696732672,2702667776,2726699008,2705502208,2766344192,2719326208,2816262144,2718334976,2679111680,2750566400,2703777792,2725306368,2758721536,2717995008,2762207232,2756775936,2728988672,2755375104,2779054080,2757087232,2728660992,2761707520,2718588928,2754531328,2727211008,2824830976,2769756160,2745618432,2752204800,2707197952,2708672512,2699415552,2713808896,2765180928,2754772992,2724360192,2726359040,2558038016,2734985216,2696437760,2740985856,2736099328,2746937344,2716733440,2725134336,,2.15E+11,,,,
11:18:30,9761296384,3229368320,2799636480,2736766976,2738008064,2699608064,2753196032,2767691776,2714419200,2547101696,2770571264,2799288320,2726940672,2750947328,2739986432,2743975936,2731286528,2714210304,2727849984,2737311744,2743443456,2775511040,2803560448,2736812032,2705485824,2698985472,2753753088,2716987392,2753257472,2714628096,2604965888,2694836224,2702667776,2725773312,2700972032,2767290368,2719952896,2808258560,2718863360,2682224640,2753040384,2705399808,2724429824,2759966720,2717859840,2765185024,2757046272,2731134976,2755698688,2778554368,2759819264,2728165376,2762596352,2719084544,2753888256,2734190592,2826645504,2769772544,2746621952,2762027008,2704957440,2701996032,2700935168,2711912448,2764251136,2755571712,2724655104,2724409344,2556928000,2736013312,2702938112,2742501376,2735767552,2745278464,2730639360,2724462592,,2.15E+11,,,,
11:18:45,9756966912,3213815808,2800054272,2743906304,2736402432,2700423168,2751868928,2768007168,2716475392,2544820224,2766790656,2805219328,2723250176,2745450496,2739765248,2745389056,2730631168,2714812416,2715504640,2736459776,2740305920,2776698880,2797494272,2738143232,2707443712,2699653120,2750226432,2717700096,2754908160,2713030656,2604941312,2694594560,2701074432,2736586752,2699063296,2768453632,2721296384,2807644160,2717319168,2681139200,2752004096,2704961536,2723377152,2759057408,2718679040,2763366400,2756112384,2729013248,2752548864,2778673152,2759483392,2726944768,2758590464,2718842880,2753531904,2727317504,2826756096,2780598272,2745253888,2749923328,2703814656,2700337152,2699210752,2715045888,2762899456,2754281472,2724741120,2723610624,2556985344,2736472064,2700566528,2749976576,2734587904,2742099968,2719203328,2723758080,,2.15E+11,,,,
11:19:00,9754468352,3222024192,2799915008,2737442816,2735112192,2699837440,2752843776,2765938688,2717401088,2545274880,2769821696,2801225728,2724655104,2748100608,2740551680,2745364480,2731786240,2715758592,2717618176,2741174272,2744745984,2776059904,2798723072,2739621888,2708197376,2703405056,2753748992,2717954048,2755260416,2715189248,2606850048,2697940992,2703110144,2729021440,2699407360,2768506880,2724593664,2809716736,2718748672,2688458752,2750787584,2705321984,2725175296,2760343552,2718654464,2764259328,2757607424,2732044288,2754932736,2779922432,2758291456,2727743488,2762358784,2719141888,2754433024,2728542208,2828484608,2768551936,2746630144,2750279680,2703437824,2702839808,2700238848,2729467904,2764890112,2755162112,2725453824,2724958208,2558910464,2737348608,2706325504,2742304768,2735915008,2746408960,2717093888,2723749888,,2.15E+11,,,,
11:19:15,9767710720,3222929408,2800312320,2739269632,2736750592,2716282880,2753720320,2766897152,2717585408,2546737152,2770948096,2800693248,2729029632,2747891712,2738757632,2747920384,2741182464,2730029056,2717024256,2743107584,2760585216,2776117248,2801184768,2740674560,2706014208,2702524416,2752266240,2715119616,2766667776,2715709440,2604986368,2697355264,2703593472,2728677376,2700251136,2767659008,2722385920,2809229312,2722250752,2680803328,2756042752,2705805312,2727264256,2760572928,2720833536,2764361728,2761969664,2730500096,2755743744,2783571968,2759598080,2727088128,2769039360,2719703040,2753208320,2728538112,2826162176,2767020032,2753495040,2752974848,2705862656,2701287424,2699841536,2716356608,2762838016,2755710976,2726674432,2727182336,2559934464,2736992256,2702114816,2743013376,2736259072,2746359808,2716512256,2723975168,,2.15E+11,,,,
11:19:30,9765064704,3221725184,2799214592,2740269056,2738012160,2701471744,2753806336,2779299840,2712174592,2542211072,2783277056,2801053696,2728820736,2741776384,2740498432,2746667008,2733465600,2716688384,2719313920,2735972352,2741637120,2776756224,2801819648,2734972928,2703360000,2702184448,2751508480,2712944640,2755428352,2715885568,2601041920,2700099584,2705596416,2730102784,2700042240,2769571840,2722897920,2805727232,2720722944,2681069568,2754760704,2700374016,2722979840,2754297856,2727350272,2768461824,2755076096,2731053056,2751172608,2773962752,2762440704,2728443904,2763866112,2720579584,2755764224,2728394752,2823770112,2769776640,2741080064,2751598592,2705256448,2701832192,2700931072,2715217920,2760523776,2756853760,2724872192,2727473152,2557874176,2737352704,2696126464,2737360896,2738741248,2741125120,2719432704,2734297088,,2.15E+11,,,,
11:19:45,9755234304,3233009664,2799435776,2738479104,2738937856,2702839808,2753236992,2767990784,2726346752,2542313472,2768990208,2802192384,2728607744,2741489664,2740715520,2748018688,2732843008,2718093312,2719395840,2734280704,2741452800,2776383488,2800025600,2733678592,2702114816,2702344192,2752180224,2714562560,2755190784,2716319744,2600574976,2696450048,2702938112,2728923136,2700996608,2768384000,2722885632,2804129792,2719174656,2682167296,2755424256,2702934016,2720722944,2755506176,2721378304,2764222464,2754740224,2730323968,2749943808,2770202624,2761867264,2731606016,2762915840,2721501184,2753990656,2728415232,2827792384,2769825792,2738978816,2751787008,2707943424,2701676544,2713219072,2715213824,2761494528,2765373440,2726551552,2727739392,2553278464,2742841344,2694811648,2735312896,2736955392,2741444608,2721251328,2724659200,,2.15E+11,,,,
11:20:00,9771368448,3231993856,2794786816,2734870528,2732793856,2702127104,2747904000,2765520896,2710073344,2540032000,2764402688,2802139136,2722529280,2741207040,2735190016,2757312512,2727641088,2711904256,2713145344,2735726592,2740236288,2771554304,2793164800,2733457408,2702614528,2701082624,2759495680,2712489984,2750144512,2711859200,2600382464,2692984832,2699309056,2722545664,2693079040,2763968512,2718912512,2802929664,2714550272,2676748288,2751025152,2703253504,2720968704,2756501504,2713964544,2760302592,2753908736,2724241408,2750169088,2772885504,2754912256,2728140800,2761207808,2715316224,2748960768,2724069376,2823254016,2766303232,2738569216,2751930368,2703773696,2697314304,2696880128,2715697152,2761981952,2753564672,2718846976,2719961088,2565537792,2731454464,2694217728,2735800320,2733731840,2740813824,2712592384,2718793728,,2.15E+11,,,,
11:20:15,9766825984,3216547840,2793238528,2733350912,2732830720,2697326592,2747510784,2765283328,2712580096,2544893952,2767384576,2798669824,2723749888,2741649408,2736308224,2742771712,2727411712,2712653824,2714050560,2737332224,2741121024,2785792000,2795229184,2735214592,2705346560,2699227136,2748182528,2714685440,2752466944,2710962176,2602000384,2695159808,2700480512,2724589568,2696245248,2767052800,2717966336,2802241536,2716663808,2679050240,2749440000,2709643264,2722349056,2756984832,2714767360,2761904128,2754068480,2725040128,2751983616,2774900736,2754416640,2723799040,2760081408,2715463680,2762440704,2722148352,2822672384,2765873152,2740109312,2750722048,2706083840,2699612160,2696736768,2710962176,2770583552,2754863104,2719494144,2721103872,2554490880,2733506560,2696650752,2738225152,2734804992,2742685696,2714116096,2721492992,,2.15E+11,,,,
11:20:30,9759600640,3227918336,2793820160,2733453312,2731900928,2693697536,2748276736,2766282752,2712489984,2540511232,2767011840,2796695552,2723360768,2742394880,2735972352,2740137984,2726092800,2716839936,2713387008,2740060160,2741719040,2769268736,2793988096,2733309952,2703331328,2697289728,2746609664,2712530944,2752262144,2708348928,2610237440,2707152896,2698780672,2725146624,2696540160,2767060992,2719236096,2805510144,2715574272,2678050816,2750492672,2701676544,2721468416,2756706304,2715033600,2759524352,2754928640,2723323904,2752077824,2772893696,2754584576,2721988608,2759688192,2712395776,2752049152,2721800192,2823585792,2763755520,2740797440,2747965440,2703142912,2699157504,2695405568,2710970368,2762883072,2751811584,2719596544,2720575488,2554638336,2731102208,2695434240,2735300608,2738143232,2740989952,2712018944,2720051200,,2.15E+11,,,,
