Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-6/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,,,,,
15:17:30,9903616000.00 ,2850967552.00 ,2671001600.00 ,2668204032.00 ,2721386496.00 ,2654687232.00 ,2693681152.00 ,2777821184.00 ,2714480640.00 ,2662760448.00 ,2692055040.00 ,2700988416.00 ,2586300416.00 ,2680004608.00 ,2656923648.00 ,2759151616.00 ,2674888704.00 ,2745786368.00 ,2640814080.00 ,2714357760.00 ,2737053696.00 ,2671398912.00 ,2696257536.00 ,2715938816.00 ,2758320128.00 ,2716807168.00 ,2708488192.00 ,2712551424.00 ,2693554176.00 ,2674376704.00 ,2675572736.00 ,2707832832.00 ,2722160640.00 ,2732625920.00 ,2691735552.00 ,2682920960.00 ,2626625536.00 ,2758987776.00 ,2635538432.00 ,2663886848.00 ,2709929984.00 ,2675126272.00 ,2672820224.00 ,2656772096.00 ,2673373184.00 ,2740019200.00 ,2701623296.00 ,2716913664.00 ,2713837568.00 ,2757652480.00 ,2723393536.00 ,,144893972480.00 ,,,,
15:17:45,10428297216.00 ,2849349632.00 ,2954362880.00 ,2671501312.00 ,2732945408.00 ,2657394688.00 ,2694942720.00 ,3116277760.00 ,2714763264.00 ,2658041856.00 ,2692239360.00 ,2702118912.00 ,2585739264.00 ,3004436480.00 ,2659823616.00 ,3084537856.00 ,2965307392.00 ,2749161472.00 ,2969120768.00 ,3046883328.00 ,2739830784.00 ,2677432320.00 ,3021086720.00 ,2718842880.00 ,3077885952.00 ,2717413376.00 ,2719887360.00 ,2711126016.00 ,2692059136.00 ,2964914176.00 ,2681769984.00 ,2711330816.00 ,2721828864.00 ,2733760512.00 ,2708017152.00 ,2682732544.00 ,2629074944.00 ,3087425536.00 ,2961956864.00 ,2663030784.00 ,3048718336.00 ,3005288448.00 ,3001966592.00 ,2646282240.00 ,2668187648.00 ,2743799808.00 ,3031064576.00 ,2717495296.00 ,2714775552.00 ,2760228864.00 ,2726211584.00 ,,150622670848.00 ,,,,
15:18:00,10636136448.00 ,2849996800.00 ,3085828096.00 ,2671628288.00 ,2745008128.00 ,2656075776.00 ,2694094848.00 ,3423080448.00 ,2711416832.00 ,2656198656.00 ,2691497984.00 ,2701864960.00 ,3147800576.00 ,3291672576.00 ,2658938880.00 ,3407908864.00 ,2964623360.00 ,2761768960.00 ,3284865024.00 ,3382550528.00 ,2737917952.00 ,2676248576.00 ,7372636160.00 ,2717630464.00 ,6875992064.00 ,2717999104.00 ,2711625728.00 ,6999773184.00 ,2691563520.00 ,6769672192.00 ,2680492032.00 ,2710413312.00 ,3264577536.00 ,2732511232.00 ,2693271552.00 ,2681143296.00 ,2637094912.00 ,3416657920.00 ,3304185856.00 ,2676031488.00 ,7717736448.00 ,3357761536.00 ,3339759616.00 ,2656989184.00 ,2674671616.00 ,2734333952.00 ,3369295872.00 ,2716307456.00 ,2714873856.00 ,2765463552.00 ,2725781504.00 ,,176263368704.00 ,,,,
15:18:15,10442043392.00 ,2847592448.00 ,3087847424.00 ,2670792704.00 ,2733371392.00 ,2660155392.00 ,2693869568.00 ,3907903488.00 ,2718752768.00 ,2664083456.00 ,2692890624.00 ,2702348288.00 ,3576848384.00 ,3780923392.00 ,2656997376.00 ,3868999680.00 ,2967896064.00 ,2754920448.00 ,3749535744.00 ,3863666688.00 ,2740559872.00 ,2680033280.00 ,8270524416.00 ,2718765056.00 ,6858022912.00 ,2717446144.00 ,2711695360.00 ,8338116608.00 ,2692628480.00 ,6773071872.00 ,2679521280.00 ,2710573056.00 ,3702132736.00 ,2733334528.00 ,2695184384.00 ,2682388480.00 ,2637262848.00 ,3870670848.00 ,3784986624.00 ,2664361984.00 ,8381284352.00 ,3867529216.00 ,3828240384.00 ,2649436160.00 ,2669400064.00 ,2744012800.00 ,3853905920.00 ,2718842880.00 ,2717319168.00 ,2765295616.00 ,2732212224.00 ,,184630198272.00 ,,,,
15:18:30,10433495040.00 ,2853457920.00 ,3079012352.00 ,2668642304.00 ,2728411136.00 ,2659418112.00 ,2692894720.00 ,4321554432.00 ,2718158848.00 ,2671730688.00 ,2690088960.00 ,2700640256.00 ,4075196416.00 ,4217683968.00 ,2656354304.00 ,4288471040.00 ,2962903040.00 ,2753908736.00 ,4191211520.00 ,4266672128.00 ,2736185344.00 ,2679320576.00 ,8942116864.00 ,2713829376.00 ,6881296384.00 ,2715623424.00 ,2708070400.00 ,8933052416.00 ,2702192640.00 ,6786740224.00 ,2677551104.00 ,2709213184.00 ,4175020032.00 ,2731134976.00 ,2692038656.00 ,2682400768.00 ,2634874880.00 ,4300767232.00 ,4185006080.00 ,2660818944.00 ,9064558592.00 ,4297121792.00 ,4216033280.00 ,2656522240.00 ,2670796800.00 ,2747789312.00 ,4245839872.00 ,2718617600.00 ,2715721728.00 ,2764423168.00 ,2730954752.00 ,,191705538560.00 ,,,,
15:18:45,10518904832.00 ,2848288768.00 ,3087785984.00 ,2672648192.00 ,2731806720.00 ,2682523648.00 ,2694533120.00 ,4638445568.00 ,2718867456.00 ,2665000960.00 ,2693431296.00 ,2701561856.00 ,4394225664.00 ,4487872512.00 ,2670522368.00 ,4591992832.00 ,2963894272.00 ,2755444736.00 ,4443246592.00 ,4606722048.00 ,2744623104.00 ,2678722560.00 ,9032617984.00 ,2718281728.00 ,6862893056.00 ,2716438528.00 ,2710548480.00 ,9054621696.00 ,2701680640.00 ,6781976576.00 ,2680279040.00 ,2723880960.00 ,4544393216.00 ,2734514176.00 ,2692927488.00 ,2681765888.00 ,2637398016.00 ,4602294272.00 ,4507078656.00 ,2667589632.00 ,9125052416.00 ,4637245440.00 ,4570472448.00 ,2655977472.00 ,2667970560.00 ,2745442304.00 ,4588756992.00 ,2716655616.00 ,2716065792.00 ,2766319616.00 ,2739412992.00 ,,195971616768.00 ,,,,
15:19:00,10426519552.00 ,2845138944.00 ,3864698880.00 ,2671804416.00 ,2732376064.00 ,2670563328.00 ,2708140032.00 ,9357520896.00 ,2715992064.00 ,2674835456.00 ,2695954432.00 ,2702049280.00 ,9041125376.00 ,9262911488.00 ,2659078144.00 ,9350520832.00 ,2965159936.00 ,2752487424.00 ,9259679744.00 ,9284141056.00 ,2745860096.00 ,2677501952.00 ,9650835456.00 ,2718113792.00 ,9372676096.00 ,2728398848.00 ,2712576000.00 ,9441452032.00 ,2699776000.00 ,9201119232.00 ,2689413120.00 ,2710216704.00 ,9177280512.00 ,2732404736.00 ,2691858432.00 ,2682429440.00 ,2639822848.00 ,9364975616.00 ,9186353152.00 ,2670370816.00 ,9770496000.00 ,9282441216.00 ,9254887424.00 ,2666041344.00 ,2687606784.00 ,2744090624.00 ,9311072256.00 ,2714533888.00 ,2718363648.00 ,2767003648.00 ,2732830720.00 ,,259783499776.00 ,,,,
15:19:15,10448117760.00 ,2849292288.00 ,3934601216.00 ,2669027328.00 ,2732384256.00 ,2670460928.00 ,2705707008.00 ,11075112960.00 ,2717278208.00 ,2664734720.00 ,2696794112.00 ,2703142912.00 ,10602082304.00 ,10835869696.00 ,2660978688.00 ,10963881984.00 ,2963832832.00 ,2754252800.00 ,10843820032.00 ,11000381440.00 ,2746507264.00 ,2685956096.00 ,10774663168.00 ,2720313344.00 ,10994388992.00 ,2727157760.00 ,2710863872.00 ,10576441344.00 ,2699653120.00 ,10900860928.00 ,2690203648.00 ,2709610496.00 ,10719653888.00 ,2743877632.00 ,2700480512.00 ,2682916864.00 ,2641928192.00 ,10955411456.00 ,10891362304.00 ,2670211072.00 ,10801217536.00 ,10958020608.00 ,11005378560.00 ,2657779712.00 ,2668421120.00 ,2747301888.00 ,11053645824.00 ,2717356032.00 ,2731872256.00 ,2767265792.00 ,2734452736.00 ,,286276927488.00 ,,,,
15:19:30,10658484224.00 ,2842615808.00 ,3970584576.00 ,2675458048.00 ,2731020288.00 ,2668167168.00 ,2693738496.00 ,12573294592.00 ,2712309760.00 ,2665254912.00 ,2688409600.00 ,2702520320.00 ,12055261184.00 ,12316528640.00 ,2657710080.00 ,12443201536.00 ,2957987840.00 ,2749120512.00 ,12310745088.00 ,12489474048.00 ,2745655296.00 ,2678669312.00 ,12186230784.00 ,2718224384.00 ,12338257920.00 ,2725408768.00 ,2716061696.00 ,11962191872.00 ,2701635584.00 ,12351651840.00 ,2684076032.00 ,2710208512.00 ,12181745664.00 ,2733047808.00 ,2697330688.00 ,2683490304.00 ,2633129984.00 ,12426678272.00 ,12408033280.00 ,2664226816.00 ,12427132928.00 ,12466995200.00 ,12520472576.00 ,2667503616.00 ,2673881088.00 ,2740322304.00 ,12560887808.00 ,2715865088.00 ,2724601856.00 ,2763304960.00 ,2731470848.00 ,,311500279808.00 ,,,,
15:19:45,10438758400.00 ,2846982144.00 ,4024848384.00 ,2688987136.00 ,2730848256.00 ,2670993408.00 ,2694909952.00 ,14010322944.00 ,2725687296.00 ,2666467328.00 ,2689142784.00 ,2703749120.00 ,13609857024.00 ,13931835392.00 ,2664214528.00 ,14038728704.00 ,2956480512.00 ,2749210624.00 ,13902241792.00 ,13911539712.00 ,2746843136.00 ,2680287232.00 ,13608640512.00 ,2718973952.00 ,13848862720.00 ,2730696704.00 ,2717843456.00 ,13397188608.00 ,2709676032.00 ,13857333248.00 ,2688421888.00 ,2712645632.00 ,13744185344.00 ,2732896256.00 ,2699292672.00 ,2683068416.00 ,2634846208.00 ,14044205056.00 ,13856346112.00 ,2666442752.00 ,13886009344.00 ,13888802816.00 ,13955858432.00 ,2659852288.00 ,2667876352.00 ,2741231616.00 ,13972430848.00 ,2719236096.00 ,2725281792.00 ,2766966784.00 ,2733748224.00 ,,336851795968.00 ,,,,
15:20:00,10442129408.00 ,2859118592.00 ,4094275584.00 ,2670301184.00 ,2724425728.00 ,2670387200.00 ,2691645440.00 ,15500025856.00 ,2706870272.00 ,2663981056.00 ,2691895296.00 ,2710724608.00 ,15063011328.00 ,15229214720.00 ,2657783808.00 ,15348752384.00 ,2957082624.00 ,2745901056.00 ,15210168320.00 ,15442501632.00 ,2744049664.00 ,2677870592.00 ,15187009536.00 ,2713305088.00 ,15412772864.00 ,2725191680.00 ,2713243648.00 ,15036936192.00 ,2700345344.00 ,15414919168.00 ,2682281984.00 ,2707619840.00 ,15047626752.00 ,2735333376.00 ,2695643136.00 ,2677796864.00 ,2632556544.00 ,15353638912.00 ,15363014656.00 ,2664976384.00 ,15256580096.00 ,15391936512.00 ,15461449728.00 ,2661687296.00 ,2676051968.00 ,2739216384.00 ,15482232832.00 ,2729594880.00 ,2721857536.00 ,2758934528.00 ,2740588544.00 ,,361586458624.00 ,,,,
15:20:15,10438791168.00 ,2858057728.00 ,4152709120.00 ,2671460352.00 ,2723901440.00 ,2662477824.00 ,2690994176.00 ,16672579584.00 ,2710564864.00 ,2662285312.00 ,2690007040.00 ,2700025856.00 ,16316411904.00 ,16421761024.00 ,2657980416.00 ,16595861504.00 ,2957168640.00 ,2747293696.00 ,16410234880.00 ,16605036544.00 ,2742317056.00 ,2672234496.00 ,16176197632.00 ,2715381760.00 ,16552693760.00 ,2725183488.00 ,2712346624.00 ,16099880960.00 ,2702196736.00 ,16396718080.00 ,2681536512.00 ,2718502912.00 ,16411480064.00 ,2730106880.00 ,2694799360.00 ,2678046720.00 ,2632040448.00 ,16508436480.00 ,16540590080.00 ,2664951808.00 ,16442716160.00 ,16583258112.00 ,16619257856.00 ,2651279360.00 ,2663985152.00 ,2740948992.00 ,16651972608.00 ,2711805952.00 ,2721452032.00 ,2760708096.00 ,2731827200.00 ,,381380456448.00 ,,,,
15:20:30,10435051520.00 ,2856165376.00 ,4231409664.00 ,2669330432.00 ,2721955840.00 ,2660282368.00 ,2687676416.00 ,17739509760.00 ,2712477696.00 ,2658230272.00 ,2685558784.00 ,2697293824.00 ,17204715520.00 ,17477488640.00 ,2653663232.00 ,17600270336.00 ,2955194368.00 ,2745069568.00 ,17503965184.00 ,17706807296.00 ,2735927296.00 ,2671157248.00 ,17244651520.00 ,2713071616.00 ,17442623488.00 ,2718232576.00 ,2712948736.00 ,17141469184.00 ,2702622720.00 ,17483612160.00 ,2678362112.00 ,2702618624.00 ,17351737344.00 ,2724966400.00 ,2707914752.00 ,2673164288.00 ,2629427200.00 ,17566203904.00 ,17602580480.00 ,2661593088.00 ,17503563776.00 ,17640923136.00 ,17493401600.00 ,2658660352.00 ,2668531712.00 ,2740711424.00 ,17717731328.00 ,2712694784.00 ,2716200960.00 ,2767372288.00 ,2734145536.00 ,,398820937728.00 ,,,,
15:20:45,10429882368.00 ,2851696640.00 ,4245372928.00 ,2672267264.00 ,2723692544.00 ,2661437440.00 ,2686861312.00 ,17729679360.00 ,2710560768.00 ,2660638720.00 ,2689388544.00 ,2696876032.00 ,17552805888.00 ,17663455232.00 ,2658299904.00 ,17755918336.00 ,2956500992.00 ,2753724416.00 ,17674784768.00 ,17677111296.00 ,2742124544.00 ,2671411200.00 ,17438146560.00 ,2716049408.00 ,17606033408.00 ,2735747072.00 ,2718560256.00 ,17482940416.00 ,2702221312.00 ,2663936000.00 ,2682531840.00 ,2704740352.00 ,17694093312.00 ,2729787392.00 ,2694553600.00 ,2675970048.00 ,2631315456.00 ,17742659584.00 ,17592688640.00 ,2669056000.00 ,17648001024.00 ,17637236736.00 ,17664155648.00 ,2651525120.00 ,2668285952.00 ,2741374976.00 ,17717678080.00 ,2715000832.00 ,2718343168.00 ,2759491584.00 ,2734411776.00 ,,386401026048.00 ,,,,
15:21:00,9914998784.00 ,2849382400.00 ,4246282240.00 ,2670878720.00 ,2722570240.00 ,2663751680.00 ,2692395008.00 ,17729671168.00 ,2707988480.00 ,2661838848.00 ,2688630784.00 ,2695036928.00 ,17547055104.00 ,17662480384.00 ,2658258944.00 ,17759854592.00 ,2965188608.00 ,2745769984.00 ,17674604544.00 ,17677983744.00 ,2740453376.00 ,2676068352.00 ,17428180992.00 ,2713649152.00 ,17612419072.00 ,2722656256.00 ,2716520448.00 ,17481580544.00 ,2700836864.00 ,2663038976.00 ,2679504896.00 ,2704367616.00 ,17678053376.00 ,2729558016.00 ,2694262784.00 ,2676379648.00 ,2645458944.00 ,17737568256.00 ,17589919744.00 ,2663882752.00 ,17646358528.00 ,17637965824.00 ,17669861376.00 ,2660442112.00 ,2674126848.00 ,2745884672.00 ,17725202432.00 ,2710822912.00 ,2719514624.00 ,2758406144.00 ,2735099904.00 ,,385872666624.00 ,,,,
15:21:15,9905176576.00 ,2833420288.00 ,2668101632.00 ,2672852992.00 ,2723614720.00 ,2664132608.00 ,2690469888.00 ,2777288704.00 ,2709270528.00 ,2658033664.00 ,2688180224.00 ,2697973760.00 ,2589917184.00 ,2678775808.00 ,2659635200.00 ,2740961280.00 ,2677354496.00 ,2745208832.00 ,2677587968.00 ,2704736256.00 ,2740649984.00 ,2677600256.00 ,2698694656.00 ,2719399936.00 ,2756653056.00 ,2722594816.00 ,2723676160.00 ,2693783552.00 ,2708365312.00 ,2663981056.00 ,2680291328.00 ,2706190336.00 ,2721419264.00 ,2728951808.00 ,2692878336.00 ,2676498432.00 ,2633179136.00 ,2776043520.00 ,2637307904.00 ,2663436288.00 ,2695487488.00 ,2680971264.00 ,2686054400.00 ,2657685504.00 ,2666491904.00 ,2738880512.00 ,2719592448.00 ,2711748608.00 ,2719477760.00 ,2757414912.00 ,2735468544.00 ,,144953561088.00 ,,,,
15:21:30,9889128448.00 ,2845143040.00 ,2663526400.00 ,2667728896.00 ,2719559680.00 ,2661179392.00 ,2690215936.00 ,2773905408.00 ,2709700608.00 ,2658811904.00 ,2684198912.00 ,2703581184.00 ,2591268864.00 ,2677911552.00 ,2674241536.00 ,2738970624.00 ,2675011584.00 ,2745794560.00 ,2661236736.00 ,2700951552.00 ,2736869376.00 ,2677108736.00 ,2694479872.00 ,2733760512.00 ,2757984256.00 ,2719313920.00 ,2719105024.00 ,2688712704.00 ,2707660800.00 ,2660003840.00 ,2676965376.00 ,2705158144.00 ,2719444992.00 ,2733080576.00 ,2690916352.00 ,2671964160.00 ,2630074368.00 ,2775498752.00 ,2635096064.00 ,2660265984.00 ,2700271616.00 ,2678415360.00 ,2683322368.00 ,2661773312.00 ,2671280128.00 ,2737586176.00 ,2707771392.00 ,2711990272.00 ,2715721728.00 ,2754994176.00 ,2734989312.00 ,,144883646464.00 ,,,,
