Time,emr-worker-100/used,emr-worker-101/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-60/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,
21:15:00,2475495424.00 ,2519851008.00 ,2481930240.00 ,2515423232.00 ,2558652416.00 ,2707689472.00 ,2569916416.00 ,2639941632.00 ,2579427328.00 ,2545381376.00 ,2452131840.00 ,2509697024.00 ,2494300160.00 ,2473033728.00 ,2528493568.00 ,2534187008.00 ,2694930432.00 ,2460774400.00 ,2564358144.00 ,2690220032.00 ,2507759616.00 ,2482753536.00 ,2585370624.00 ,2476711936.00 ,2472951808.00 ,2544508928.00 ,2581659648.00 ,2522857472.00 ,2532372480.00 ,2534907904.00 ,2578411520.00 ,2484191232.00 ,2568400896.00 ,2489962496.00 ,2567790592.00 ,2480328704.00 ,2587217920.00 ,2504458240.00 ,2502946816.00 ,2599911424.00 ,2494533632.00 ,2531831808.00 ,2509910016.00 ,2522898432.00 ,2495201280.00 ,2538504192.00 ,2501009408.00 ,2504916992.00 ,2597736448.00 ,2566152192.00 ,2550300672.00 ,,129414303744.00 
21:15:15,2477547520.00 ,2522038272.00 ,2486677504.00 ,2516873216.00 ,2560274432.00 ,2709606400.00 ,2568212480.00 ,2640150528.00 ,2583568384.00 ,2544873472.00 ,2455441408.00 ,2510864384.00 ,2494689280.00 ,2476859392.00 ,2530521088.00 ,2538704896.00 ,2696638464.00 ,2463494144.00 ,2565713920.00 ,2691420160.00 ,2508173312.00 ,2483011584.00 ,2585526272.00 ,2471104512.00 ,2472865792.00 ,2546298880.00 ,2582515712.00 ,2515083264.00 ,2532691968.00 ,2539569152.00 ,2579394560.00 ,2484318208.00 ,2569588736.00 ,2492739584.00 ,2570014720.00 ,2480877568.00 ,2590715904.00 ,2497576960.00 ,2502983680.00 ,2601689088.00 ,2495352832.00 ,2531577856.00 ,2508591104.00 ,2524803072.00 ,2491822080.00 ,2539974656.00 ,2500968448.00 ,2506133504.00 ,2603229184.00 ,2564743168.00 ,2557677568.00 ,,129465782272.00 
21:15:30,2479689728.00 ,2521796608.00 ,2487377920.00 ,2517745664.00 ,2558812160.00 ,2709082112.00 ,2568712192.00 ,2635956224.00 ,2579734528.00 ,2546409472.00 ,2457227264.00 ,2510454784.00 ,2492588032.00 ,2488598528.00 ,2531270656.00 ,2538905600.00 ,2695868416.00 ,2461028352.00 ,2564796416.00 ,2689957888.00 ,2506526720.00 ,2485534720.00 ,2584739840.00 ,2473627648.00 ,2471825408.00 ,2544979968.00 ,2578604032.00 ,2521214976.00 ,2534096896.00 ,2540699648.00 ,2580221952.00 ,2482315264.00 ,2567335936.00 ,2491949056.00 ,2572136448.00 ,2480685056.00 ,2590593024.00 ,2518081536.00 ,2507636736.00 ,2601148416.00 ,2493530112.00 ,2532212736.00 ,2506166272.00 ,2522263552.00 ,2491715584.00 ,2541613056.00 ,2505261056.00 ,2525302784.00 ,2602991616.00 ,2563444736.00 ,2558849024.00 ,,129513316352.00 
21:15:45,2478989312.00 ,2524168192.00 ,2487169024.00 ,2520223744.00 ,2560888832.00 ,2707492864.00 ,2570416128.00 ,2639982592.00 ,2580287488.00 ,2546909184.00 ,2457632768.00 ,2511908864.00 ,2494119936.00 ,2477469696.00 ,2529550336.00 ,2538901504.00 ,2695659520.00 ,2463903744.00 ,2565758976.00 ,2691436544.00 ,2506485760.00 ,2486239232.00 ,2587594752.00 ,2473287680.00 ,2472882176.00 ,2546925568.00 ,2581639168.00 ,2515087360.00 ,2539728896.00 ,2542927872.00 ,2581794816.00 ,2487541760.00 ,2569564160.00 ,2493140992.00 ,2572742656.00 ,2482667520.00 ,2589364224.00 ,2498105344.00 ,2505793536.00 ,2605404160.00 ,2496802816.00 ,2531237888.00 ,2506747904.00 ,2523627520.00 ,2493575168.00 ,2539614208.00 ,2504146944.00 ,2505486336.00 ,2620137472.00 ,2566053888.00 ,2560352256.00 ,,129529569280.00 
21:16:00,2481184768.00 ,2524254208.00 ,2488610816.00 ,2518614016.00 ,2562359296.00 ,2709995520.00 ,2585620480.00 ,2643943424.00 ,2582638592.00 ,2547474432.00 ,2456629248.00 ,2513473536.00 ,2495008768.00 ,2479005696.00 ,2532966400.00 ,2543108096.00 ,2694782976.00 ,2468024320.00 ,2581102592.00 ,2693816320.00 ,2507636736.00 ,2482016256.00 ,2587373568.00 ,2478108672.00 ,2475532288.00 ,2543546368.00 ,2582945792.00 ,2524991488.00 ,2540445696.00 ,2540920832.00 ,2580582400.00 ,2502844416.00 ,2569175040.00 ,2502897664.00 ,2574675968.00 ,2484363264.00 ,2605912064.00 ,2509094912.00 ,2506956800.00 ,2604777472.00 ,2495811584.00 ,2532438016.00 ,2510499840.00 ,2525024256.00 ,2494820352.00 ,2549653504.00 ,2507567104.00 ,2508050432.00 ,2599063552.00 ,2566258688.00 ,2555731968.00 ,,129652330496.00 
21:16:15,2479656960.00 ,2526048256.00 ,2487414784.00 ,2519048192.00 ,2562093056.00 ,2710409216.00 ,2572849152.00 ,2641620992.00 ,2584621056.00 ,2547748864.00 ,2457972736.00 ,2512789504.00 ,2497781760.00 ,2479648768.00 ,2532962304.00 ,2542477312.00 ,2698199040.00 ,2467274752.00 ,2566295552.00 ,2693279744.00 ,2509217792.00 ,2484174848.00 ,2588389376.00 ,2471989248.00 ,2478010368.00 ,2546679808.00 ,2584551424.00 ,2517766144.00 ,2543964160.00 ,2546622464.00 ,2581786624.00 ,2497900544.00 ,2572578816.00 ,2494595072.00 ,2576211968.00 ,2482454528.00 ,2590449664.00 ,2498371584.00 ,2505703424.00 ,2606133248.00 ,2498101248.00 ,2534801408.00 ,2511015936.00 ,2525794304.00 ,2494001152.00 ,2542620672.00 ,2507157504.00 ,2510950400.00 ,2602455040.00 ,2569568256.00 ,2558738432.00 ,,129612947456.00 
21:16:30,2480951296.00 ,2523680768.00 ,2486509568.00 ,2519052288.00 ,2565738496.00 ,2710331392.00 ,2571747328.00 ,2643660800.00 ,2586853376.00 ,2549489664.00 ,2458697728.00 ,2507993088.00 ,2505904128.00 ,2479243264.00 ,2531016704.00 ,2542428160.00 ,2696450048.00 ,2467528704.00 ,2570596352.00 ,2692857856.00 ,2512809984.00 ,2486345728.00 ,2589290496.00 ,2474311680.00 ,2479271936.00 ,2552111104.00 ,2585268224.00 ,2525433856.00 ,2539483136.00 ,2547834880.00 ,2593542144.00 ,2495217664.00 ,2570543104.00 ,2495328256.00 ,2573987840.00 ,2480566272.00 ,2586775552.00 ,2508701696.00 ,2502950912.00 ,2606018560.00 ,2495463424.00 ,2546913280.00 ,2516697088.00 ,2525106176.00 ,2495619072.00 ,2543702016.00 ,2510610432.00 ,2528530432.00 ,2603909120.00 ,2579648512.00 ,2561187840.00 ,,129703911424.00 
21:16:45,2480971776.00 ,2526883840.00 ,2487959552.00 ,2520543232.00 ,2568142848.00 ,2713874432.00 ,2574344192.00 ,2642087936.00 ,2587422720.00 ,2550759424.00 ,2458378240.00 ,2516586496.00 ,2503131136.00 ,2477846528.00 ,2531745792.00 ,2541527040.00 ,2697302016.00 ,2469781504.00 ,2573320192.00 ,2693820416.00 ,2513539072.00 ,2486431744.00 ,2588823552.00 ,2475782144.00 ,2480005120.00 ,2554970112.00 ,2588819456.00 ,2519257088.00 ,2542055424.00 ,2546393088.00 ,2583064576.00 ,2496282624.00 ,2573213696.00 ,2498351104.00 ,2577104896.00 ,2483220480.00 ,2588352512.00 ,2504880128.00 ,2511347712.00 ,2606899200.00 ,2497056768.00 ,2535555072.00 ,2513924096.00 ,2532945920.00 ,2497204224.00 ,2543767552.00 ,2511462400.00 ,2513395712.00 ,2602582016.00 ,2570506240.00 ,2560438272.00 ,,129714061312.00 
21:17:00,2485174272.00 ,2526826496.00 ,2489462784.00 ,2522705920.00 ,2568130560.00 ,2715414528.00 ,2576744448.00 ,2648940544.00 ,2587541504.00 ,2551742464.00 ,2462552064.00 ,2518573056.00 ,2503233536.00 ,2481418240.00 ,2533130240.00 ,2542686208.00 ,2697875456.00 ,2470993920.00 ,2572992512.00 ,2701119488.00 ,2513952768.00 ,2482454528.00 ,2594172928.00 ,2485915648.00 ,2478702592.00 ,2553634816.00 ,2588954624.00 ,2526117888.00 ,2543202304.00 ,2542612480.00 ,2584428544.00 ,2496905216.00 ,2584461312.00 ,2497363968.00 ,2577641472.00 ,2483339264.00 ,2589822976.00 ,2512777216.00 ,2511077376.00 ,2609098752.00 ,2498711552.00 ,2535116800.00 ,2510827520.00 ,2535350272.00 ,2499969024.00 ,2544590848.00 ,2511990784.00 ,2526556160.00 ,2601975808.00 ,2569117696.00 ,2559688704.00 ,,129807790080.00 
21:17:15,2481491968.00 ,2527375360.00 ,2489929728.00 ,2523299840.00 ,2569682944.00 ,2716651520.00 ,2577678336.00 ,2649710592.00 ,2587226112.00 ,2551701504.00 ,2464243712.00 ,2519273472.00 ,2504077312.00 ,2482991104.00 ,2532900864.00 ,2543742976.00 ,2698772480.00 ,2470928384.00 ,2574639104.00 ,2699829248.00 ,2514169856.00 ,2487582720.00 ,2592133120.00 ,2477481984.00 ,2481930240.00 ,2556063744.00 ,2588004352.00 ,2517377024.00 ,2544361472.00 ,2545504256.00 ,2589847552.00 ,2497945600.00 ,2579820544.00 ,2496946176.00 ,2577870848.00 ,2483703808.00 ,2592043008.00 ,2503741440.00 ,2511794176.00 ,2617528320.00 ,2498322432.00 ,2535702528.00 ,2513334272.00 ,2524438528.00 ,2500001792.00 ,2544271360.00 ,2509651968.00 ,2515050496.00 ,2603089920.00 ,2571485184.00 ,2561720320.00 ,,129799065600.00 
