Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-6/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,,,,,
13:45:00,9715109888.00 ,3072421888.00 ,2929463296.00 ,2950385664.00 ,2906345472.00 ,2944401408.00 ,2984558592.00 ,2961027072.00 ,2918158336.00 ,2900402176.00 ,2869829632.00 ,2932150272.00 ,2811588608.00 ,2887196672.00 ,2907840512.00 ,2929713152.00 ,3033747456.00 ,2913275904.00 ,2886287360.00 ,2925281280.00 ,2932924416.00 ,2944045056.00 ,2997784576.00 ,2952654848.00 ,2937745408.00 ,2968031232.00 ,2984067072.00 ,2949451776.00 ,2812452864.00 ,2941624320.00 ,2905870336.00 ,3000942592.00 ,2937688064.00 ,2894729216.00 ,2738327552.00 ,2940956672.00 ,2959708160.00 ,2977996800.00 ,2969530368.00 ,2917961728.00 ,3008679936.00 ,2766852096.00 ,2901770240.00 ,2927685632.00 ,2756059136.00 ,2960154624.00 ,2748592128.00 ,2964996096.00 ,2949517312.00 ,2993610752.00 ,2711609344.00 ,,155733204992.00 ,,,,
13:45:15,9694605312.00 ,3073339392.00 ,2931113984.00 ,2949599232.00 ,2922246144.00 ,2943692800.00 ,2985775104.00 ,2972024832.00 ,2920755200.00 ,2899095552.00 ,2869612544.00 ,2932142080.00 ,2813456384.00 ,2888167424.00 ,2908033024.00 ,2932310016.00 ,3034996736.00 ,2914115584.00 ,2888019968.00 ,2927005696.00 ,2933469184.00 ,2946383872.00 ,2998120448.00 ,2951401472.00 ,2935644160.00 ,2970836992.00 ,2984939520.00 ,2949640192.00 ,2814046208.00 ,2944647168.00 ,2906853376.00 ,3004297216.00 ,2937757696.00 ,2894626816.00 ,2739089408.00 ,2939838464.00 ,2957426688.00 ,2979713024.00 ,2970009600.00 ,2919747584.00 ,3009806336.00 ,2767204352.00 ,2902409216.00 ,2929586176.00 ,2756038656.00 ,2961059840.00 ,2749558784.00 ,2968686592.00 ,2950447104.00 ,2996801536.00 ,2713686016.00 ,,155783880704.00 ,,,,
13:45:30,9699155968.00 ,3077435392.00 ,2927894528.00 ,2949165056.00 ,2905931776.00 ,2943537152.00 ,2983272448.00 ,2961264640.00 ,2924793856.00 ,2896228352.00 ,2869243904.00 ,2931355648.00 ,2812153856.00 ,2887942144.00 ,2914316288.00 ,2929762304.00 ,3031592960.00 ,2914611200.00 ,2885959680.00 ,2919305216.00 ,2932174848.00 ,2946326528.00 ,2995118080.00 ,2949820416.00 ,2935177216.00 ,2974257152.00 ,2981150720.00 ,2950529024.00 ,2814443520.00 ,2942590976.00 ,2920423424.00 ,3000684544.00 ,2936066048.00 ,2895417344.00 ,2734575616.00 ,2935201792.00 ,2956713984.00 ,2976915456.00 ,2965114880.00 ,2920280064.00 ,3010113536.00 ,2766077952.00 ,2908758016.00 ,2926850048.00 ,2753904640.00 ,2961031168.00 ,2747179008.00 ,2969595904.00 ,2951208960.00 ,2996289536.00 ,2711703552.00 ,,155730616320.00 ,,,,
13:45:45,9692372992.00 ,3082354688.00 ,2928922624.00 ,2949861376.00 ,2907009024.00 ,2943311872.00 ,2980683776.00 ,2961481728.00 ,2925518848.00 ,2898034688.00 ,2871144448.00 ,2931736576.00 ,2811232256.00 ,2889252864.00 ,2907152384.00 ,2932379648.00 ,3032498176.00 ,2913722368.00 ,2886586368.00 ,2919124992.00 ,2934112256.00 ,2946183168.00 ,2996551680.00 ,2949947392.00 ,2940272640.00 ,2973540352.00 ,2985316352.00 ,2949251072.00 ,2812968960.00 ,2943676416.00 ,2908323840.00 ,3002785792.00 ,2936995840.00 ,2894761984.00 ,2737651712.00 ,2938867712.00 ,2957484032.00 ,2981195776.00 ,2968444928.00 ,2918178816.00 ,3010334720.00 ,2768613376.00 ,2899677184.00 ,2930253824.00 ,2758197248.00 ,2961522688.00 ,2748665856.00 ,2969649152.00 ,2951049216.00 ,2996576256.00 ,2713034752.00 ,,155748466688.00 ,,,,
13:46:00,9694171136.00 ,3062988800.00 ,2928746496.00 ,2949238784.00 ,2906775552.00 ,2951954432.00 ,2985766912.00 ,2962001920.00 ,2922106880.00 ,2900807680.00 ,2874105856.00 ,2929278976.00 ,2812260352.00 ,2893672448.00 ,2908008448.00 ,2934738944.00 ,3048034304.00 ,2914852864.00 ,2887458816.00 ,2922102784.00 ,2934353920.00 ,2945110016.00 ,2996838400.00 ,2953068544.00 ,2941276160.00 ,2972852224.00 ,2986291200.00 ,2951708672.00 ,2813460480.00 ,2945662976.00 ,2907123712.00 ,3002839040.00 ,2936467456.00 ,2896257024.00 ,2750349312.00 ,2940633088.00 ,2956390400.00 ,2982998016.00 ,2969706496.00 ,2920357888.00 ,3008716800.00 ,2766553088.00 ,2899140608.00 ,2929983488.00 ,2760495104.00 ,2963226624.00 ,2749272064.00 ,2968186880.00 ,2966216704.00 ,2992201728.00 ,2710851584.00 ,,155807662080.00 ,,,,
13:46:15,9694404608.00 ,3067133952.00 ,2931216384.00 ,2953478144.00 ,2908680192.00 ,2945929216.00 ,2984792064.00 ,2963484672.00 ,2924625920.00 ,2901676032.00 ,2883170304.00 ,2929754112.00 ,2810748928.00 ,2893262848.00 ,2909454336.00 ,2936696832.00 ,3033554944.00 ,2916462592.00 ,2889592832.00 ,2921852928.00 ,2934779904.00 ,2947584000.00 ,3010105344.00 ,2952343552.00 ,2940391424.00 ,2975301632.00 ,2987663360.00 ,2962669568.00 ,2813980672.00 ,2946195456.00 ,2906963968.00 ,3004215296.00 ,2937933824.00 ,2895912960.00 ,2740592640.00 ,2941534208.00 ,2959618048.00 ,2981629952.00 ,2971103232.00 ,2920312832.00 ,3009421312.00 ,2769965056.00 ,2903121920.00 ,2932867072.00 ,2757750784.00 ,2963230720.00 ,2751021056.00 ,2969231360.00 ,2953089024.00 ,2996199424.00 ,2714828800.00 ,,155851530240.00 ,,,,
13:46:30,9733947392.00 ,3080167424.00 ,2929987584.00 ,2952515584.00 ,2906402816.00 ,2945617920.00 ,2983919616.00 ,2959683584.00 ,2925453312.00 ,2896351232.00 ,2872410112.00 ,2932727808.00 ,2812628992.00 ,2889834496.00 ,2922688512.00 ,2932203520.00 ,3029487616.00 ,2916339712.00 ,2886893568.00 ,2920947712.00 ,2931589120.00 ,2947547136.00 ,2999238656.00 ,2952269824.00 ,2938032128.00 ,2974924800.00 ,2984034304.00 ,2954600448.00 ,2815717376.00 ,2951344128.00 ,2907062272.00 ,3002241024.00 ,2938957824.00 ,2897866752.00 ,2735824896.00 ,2938781696.00 ,2954727424.00 ,2977538048.00 ,2982555648.00 ,2915975168.00 ,3009126400.00 ,2771873792.00 ,2899144704.00 ,2941480960.00 ,2757529600.00 ,2964451328.00 ,2760417280.00 ,2972078080.00 ,2953879552.00 ,2997460992.00 ,2716741632.00 ,,155875221504.00 ,,,,
13:46:45,9709244416.00 ,3083776000.00 ,2943176704.00 ,2951790592.00 ,2908532736.00 ,2948018176.00 ,2988527616.00 ,2963238912.00 ,2925944832.00 ,2898182144.00 ,2872922112.00 ,2934153216.00 ,2812956672.00 ,2892062720.00 ,2911596544.00 ,2946998272.00 ,3033231360.00 ,2916757504.00 ,2886115328.00 ,2922029056.00 ,2935427072.00 ,2956926976.00 ,3001769984.00 ,2952413184.00 ,2940862464.00 ,2974056448.00 ,2988675072.00 ,2954469376.00 ,2830643200.00 ,2948616192.00 ,2908790784.00 ,3003596800.00 ,2939580416.00 ,2893377536.00 ,2741194752.00 ,2939494400.00 ,2957201408.00 ,2980028416.00 ,2972057600.00 ,2917474304.00 ,3021348864.00 ,2769764352.00 ,2900975616.00 ,2931068928.00 ,2760835072.00 ,2964684800.00 ,2749673472.00 ,2972377088.00 ,2952163328.00 ,2997772288.00 ,2714107904.00 ,,155920683008.00 ,,,,
13:47:00,9702109184.00 ,3071336448.00 ,2929885184.00 ,2953158656.00 ,2910404608.00 ,2945855488.00 ,2988797952.00 ,2965323776.00 ,2929864704.00 ,2895880192.00 ,2875318272.00 ,2945908736.00 ,2813476864.00 ,2891763712.00 ,2909302784.00 ,2935332864.00 ,3033571328.00 ,2913959936.00 ,2887602176.00 ,2921943040.00 ,2935013376.00 ,2947039232.00 ,3003133952.00 ,2952921088.00 ,2943004672.00 ,2974842880.00 ,2988867584.00 ,2956255232.00 ,2814685184.00 ,2946162688.00 ,2910191616.00 ,3003604992.00 ,2943066112.00 ,2894454784.00 ,2743070720.00 ,2949345280.00 ,2959052800.00 ,2979614720.00 ,2971136000.00 ,2920370176.00 ,3007647744.00 ,2768527360.00 ,2902335488.00 ,2929500160.00 ,2760466432.00 ,2964426752.00 ,2749886464.00 ,2968256512.00 ,2950668288.00 ,2993438720.00 ,2712891392.00 ,,155864674304.00 ,,,,
13:47:15,9698406400.00 ,3072868352.00 ,2933518336.00 ,2953117696.00 ,2910224384.00 ,2947084288.00 ,2989268992.00 ,2964570112.00 ,2926776320.00 ,2899480576.00 ,2877911040.00 ,2935066624.00 ,2817531904.00 ,2892337152.00 ,2910367744.00 ,2937794560.00 ,3036618752.00 ,2918428672.00 ,2887348224.00 ,2923872256.00 ,2939334656.00 ,2949804032.00 ,3004014592.00 ,2954252288.00 ,2951090176.00 ,2980810752.00 ,2989834240.00 ,2955841536.00 ,2816524288.00 ,2949140480.00 ,2912317440.00 ,3004342272.00 ,2938740736.00 ,2896650240.00 ,2743263232.00 ,2942955520.00 ,2957455360.00 ,2980294656.00 ,2974273536.00 ,2922676224.00 ,3010682880.00 ,2771615744.00 ,2902523904.00 ,2933321728.00 ,2761940992.00 ,2964525056.00 ,2751913984.00 ,2970632192.00 ,2952626176.00 ,2997088256.00 ,2723307520.00 ,,155936387072.00 ,,,,
