Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-7/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-8/used,emr-worker-9/used,,,,,,
14:32:30,9804156928,3259080704,2807705600,2758406144,2747105280,2717577216,2751410176,2785492992,2718134272,2547896320,2793881600,2803253248,2746937344,2763644928,2768404480,2761105408,2740826112,2731819008,2747797504,2736467968,2762588160,2782134272,2822479872,2744512512,2717167616,2710421504,2767659008,2741051392,2787102720,2759761920,2633306112,2711412736,2730061824,2747326464,2719596544,2786779136,2730901504,2828275712,2735656960,2707787776,2760413184,2705608704,2737414144,2759987200,2729717760,2782629888,2772779008,2738647040,2765520896,2792267776,2776678400,2759217152,2767249408,2751401984,2782134272,2734063616,2844184576,2782638080,2766729216,2766036992,2720346112,2714656768,2712207360,2739654656,2775126016,2766573568,2749759488,2762190848,2570797056,2758541312,2697084928,2743410688,2759909376,2772967424,2734178304,2741637120,,2.16411E+11,,,,
14:32:45,9813835776,3253379072,2798096384,2751152128,2742562816,2719014912,2743865344,2779332608,2717089792,2548506624,2788200448,2804146176,2737967104,2761568256,2766692352,2759139328,2737758208,2724757504,2741297152,2736316416,2762248192,2775232512,2814414848,2742308864,2716078080,2712268800,2758447104,2738397184,2781777920,2754486272,2631004160,2703056896,2721255424,2739113984,2712895488,2778468352,2726338560,2816528384,2731274240,2701611008,2757124096,2704764928,2733629440,2760085504,2733035520,2774409216,2774933504,2731606016,2765987840,2790047744,2769354752,2766008320,2759868416,2746621952,2773319680,2726780928,2830397440,2774515712,2764533760,2767527936,2715672576,2711101440,2710310912,2739744768,2779738112,2761596928,2761330688,2754510848,2570829824,2751459328,2698743808,2742415360,2757705728,2768506880,2727473152,2733826048,,2.16131E+11,,,,
14:33:00,9864695808,3258834944,2798481408,2751598592,2743099392,2713473024,2743988224,2778017792,2718683136,2556702720,2788093952,2798952448,2737754112,2766344192,2766008320,2752876544,2747727872,2728288256,2740174848,2736144384,2764185600,2776535040,2814177280,2742267904,2717376512,2705276928,2760421376,2738913280,2779443200,2755665920,2630971392,2703736832,2725867520,2751950848,2712895488,2779529216,2724945920,2816909312,2729422848,2706350080,2755858432,2705321984,2735628288,2761498624,2721742848,2780184576,2774425600,2730524672,2767118336,2790121472,2767822848,2753617920,2758717440,2744868864,2774138880,2728013824,2830180352,2777919488,2779533312,2762182656,2711965696,2712834048,2702995456,2733334528,2773434368,2760343552,2746761216,2753519616,2570211328,2752167936,2696540160,2743595008,2756579328,2768912384,2728189952,2734059520,,2.16172E+11,,,,
14:33:15,9797898240,3267624960,2797191168,2751823872,2743156736,2714030080,2742874112,2777858048,2718380032,2546913280,2791845888,2800721920,2738384896,2764718080,2768084992,2753212416,2739130368,2723889152,2740989952,2737389568,2763980800,2775715840,2814713856,2743291904,2717941760,2704289792,2759815168,2739412992,2780311552,2750881792,2630463488,2703626240,2721824768,2739683328,2713726976,2780893184,2723889152,2814668800,2727673856,2703122432,2756079616,2706931712,2734604288,2761547776,2720878592,2775212032,2775281664,2730692608,2768326656,2789703680,2770137088,2752561152,2760814592,2745155584,2773557248,2727571456,2827427840,2780913664,2766831616,2764083200,2716164096,2711552000,2702168064,2733490176,2773794816,2762723328,2745180160,2752434176,2572361728,2751209472,2703044608,2745372672,2755551232,2769993728,2726174720,2736259072,,2.16072E+11,,,,
14:33:30,9801773056,3249987584,2797858816,2751324160,2742444032,2714677248,2745413632,2779967488,2717118464,2547077120,2791124992,2800029696,2749997056,2761383936,2767278080,2753236992,2738155520,2726359040,2742566912,2737135616,2761502720,2775183360,2814754816,2744537088,2717736960,2703122432,2758701056,2737328128,2781794304,2752155648,2636275712,2703310848,2722488320,2739011584,2713366528,2782121984,2725097472,2815119360,2728980480,2701979648,2755526656,2703835136,2740699136,2762846208,2724757504,2774736896,2774413312,2731782144,2767187968,2789810176,2766225408,2752716800,2762190848,2745454592,2771652608,2727333888,2827345920,2780680192,2765885440,2762956800,2715070464,2711658496,2704945152,2733002752,2773782528,2762072064,2745810944,2766266368,2571812864,2751639552,2695524352,2743222272,2756730880,2768347136,2727796736,2736271360,,2.16081E+11,,,,
14:33:45,9805705216,3262107648,2796990464,2749485056,2744037376,2713559040,2741854208,2777239552,2716127232,2556153856,2790477824,2799509504,2735521792,2762326016,2766815232,2760445952,2740076544,2725965824,2740228096,2736029696,2763235328,2774659072,2814066688,2743021568,2715959296,2702430208,2757943296,2738323456,2779496448,2755862528,2630905856,2702770176,2722676736,2738987008,2712334336,2782052352,2723987456,2815692800,2734112768,2701025280,2753912832,2701586432,2733903872,2759737344,2721538048,2773549056,2773454848,2729398272,2767462400,2788315136,2766286848,2751758336,2761420800,2745741312,2772779008,2726236160,2829017088,2778128384,2766397440,2762346496,2714726400,2709790720,2710671360,2733862912,2773422080,2761261056,2744680448,2754211840,2572136448,2750230528,2694258688,2740006912,2756628480,2770505728,2741227520,2734804992,,2.16056E+11,,,,
14:34:00,9846243328,3272855552,2797666304,2750672896,2745495552,2714034176,2743271424,2782236672,2714099712,2546761728,2792456192,2798505984,2737344512,2764947456,2775416832,2754375680,2739462144,2725867520,2740477952,2735149056,2772946944,2777346048,2815094784,2759254016,2718728192,2704826368,2760355840,2737233920,2780848128,2753814528,2632159232,2706145280,2723508224,2739195904,2711465984,2780336128,2725138432,2817269760,2730184704,2701295616,2755653632,2703564800,2734665728,2775437312,2723405824,2774220800,2773528576,2730778624,2767237120,2805379072,2768089088,2752770048,2763120640,2746417152,2770886656,2726780928,2829180928,2776887296,2765778944,2763972608,2714103808,2710659072,2702794752,2732277760,2772996096,2760134656,2743136256,2753736704,2571980800,2751397888,2693304320,2740789248,2756415488,2769391616,2728427520,2738540544,,2.16172E+11,,,,
14:34:15,9808216064,3272159232,2798628864,2750873600,2747117568,2715234304,2745565184,2782011392,2716647424,2546610176,2793476096,2796896256,2740269056,2763800576,2767720448,2754568192,2740666368,2724540416,2741133312,2735509504,2762166272,2778517504,2815401984,2747179008,2717327360,2705371136,2757443584,2738573312,2781626368,2752221184,2632138752,2704416768,2725670912,2739822592,2713354240,2779971584,2723627008,2817196032,2729213952,2701500416,2769756160,2704879616,2735603712,2761322496,2722689024,2776137728,2769932288,2729897984,2767855616,2791014400,2766036992,2753429504,2760261632,2745802752,2772652032,2727301120,2827096064,2781515776,2764865536,2763513856,2722795520,2710994944,2704748544,2732523520,2775236608,2761261056,2742951936,2755125248,2575478784,2753695744,2692689920,2742378496,2754002944,2772492288,2727768064,2748887040,,2.16129E+11,,,,
14:34:30,9798688768,3267440640,2797838336,2751676416,2745372672,2714791936,2745450496,2781921280,2728226816,2547523584,2791936000,2799804416,2739023872,2775015424,2768707584,2752958464,2739425280,2724831232,2741547008,2737713152,2760839168,2783215616,2817146880,2747392000,2717323264,2704322560,2758230016,2740576256,2785185792,2752503808,2631397376,2703945728,2724917248,2739757056,2714025984,2781585408,2722304000,2816827392,2727682048,2701905920,2758008832,2701770752,2735267840,2761674752,2724872192,2775687168,2772791296,2730668032,2767036416,2792247296,2765524992,2753470464,2761940992,2745335808,2771419136,2740858880,2829283328,2780827648,2764537856,2762469376,2712891392,2722037760,2705534976,2732228608,2776956928,2759925760,2745323520,2755551232,2575028224,2751971328,2696069120,2754727936,2754768896,2771742720,2725871616,2737303552,,2.16155E+11,,,,
14:34:45,9795211264,3265617920,2798817280,2751381504,2745331712,2714230784,2742284288,2779398144,2716618752,2547695616,2790641664,2799452160,2738716672,2763051008,2766864384,2752561152,2739916800,2723241984,2739142656,2738024448,2759802880,2777202688,2813366272,2746757120,2716696576,2701832192,2769727488,2740248576,2784858112,2753536000,2631446528,2704400384,2724376576,2739757056,2710773760,2780450816,2723344384,2814967808,2726260736,2702577664,2756730880,2703118336,2734592000,2759983104,2722611200,2774982656,2780008448,2728103936,2771070976,2787500032,2766499840,2751606784,2769752064,2745720832,2770665472,2726584320,2828591104,2780938240,2765254656,2759352320,2712350720,2711396352,2703761408,2735943680,2775646208,2758377472,2744295424,2753540096,2574782464,2749759488,2695163904,2741555200,2753605632,2779697152,2724921344,2736295936,,2.16065E+11,,,,
14:35:00,9809096704,3258327040,2798399488,2754928640,2745696256,2714447872,2744262656,2787102720,2716135424,2548518912,2792001536,2800766976,2739224576,2762805248,2768633856,2754113536,2739646464,2724528128,2753064960,2736640000,2760290304,2778439680,2815496192,2746744832,2715795456,2705838080,2759241728,2744672256,2785067008,2754301952,2632196096,2703585280,2725199872,2738606080,2710269952,2783289344,2732101632,2814382080,2725437440,2703089664,2754990080,2704166912,2734223360,2759684096,2724491264,2775339008,2773221376,2731638784,2766557184,2790629376,2780020736,2752270336,2761003008,2745159680,2770919424,2727665664,2827886592,2779381760,2765688832,2774052864,2713448448,2712465408,2706743296,2732552192,2776150016,2760355840,2744184832,2752438272,2574790656,2760814592,2693636096,2744020992,2753974272,2768699392,2724577280,2736898048,,2.16137E+11,,,,
14:35:15,9804730368,3259801600,2798231552,2753277952,2746900480,2712154112,2742665216,2780688384,2715848704,2547154944,2801643520,2799075328,2738294784,2763194368,2768109568,2755743744,2738962432,2722713600,2743103488,2735804416,2763436032,2776285184,2813652992,2744627200,2715852800,2704744448,2759434240,2738495488,2785062912,2755465216,2631811072,2704191488,2724376576,2738237440,2714136576,2782605312,2724810752,2824048640,2727497728,2701729792,2755989504,2704977920,2734751744,2760118272,2726137856,2776195072,2773004288,2731159552,2766639104,2789109760,2769408000,2754691072,2761457664,2745782272,2773508096,2729205760,2841133056,2778898432,2766184448,2761445376,2714279936,2710618112,2707087360,2732204032,2776993792,2761035776,2743914496,2755411968,2575659008,2750226432,2692583424,2743672832,2755641344,2770219008,2726047744,2736001024,,2.1611E+11,,,,
14:35:30,9797750784,3261116416,2797096960,2757525504,2745262080,2712801280,2742591488,2779578368,2715856896,2548379648,2790883328,2801692672,2739068928,2762956800,2766864384,2754932736,2741735424,2724134912,2743865344,2735919104,2762428416,2778705920,2814775296,2744406016,2714095616,2705522688,2758111232,2737647616,2800070656,2754809856,2632396800,2702659584,2726948864,2737561600,2714914816,2780966912,2725113856,2816356352,2729017344,2700402688,2757316608,2718990336,2733588480,2760220672,2736615424,2775306240,2772680704,2730233856,2765078528,2789298176,2767941632,2765451264,2759208960,2745450496,2775494656,2728353792,2827198464,2781622272,2766192640,2760654848,2712989696,2709970944,2705317888,2731495424,2777579520,2760241152,2739982336,2753847296,2576125952,2750230528,2696216576,2743279616,2755465216,2770644992,2726883328,2737254400,,2.16121E+11,,,,
14:35:45,9799680000,3274100736,2795667456,2752167936,2745729024,2712973312,2743382016,2780475392,2717929472,2547171328,2790801408,2798600192,2738335744,2765000704,2765893632,2750562304,2750906368,2724818944,2740555776,2733150208,2762211328,2777706496,2812686336,2745700352,2714476544,2701635584,2758807552,2735697920,2785673216,2767876096,2631106560,2704347136,2729283584,2744033280,2713169920,2779303936,2724888576,2817118208,2728292352,2713931776,2759262208,2704633856,2735775744,2758631424,2721845248,2785447936,2771623936,2728828928,2764587008,2787373056,2768162816,2753597440,2759639040,2745966592,2787119104,2728046592,2828009472,2778394624,2766336000,2759909376,2712207360,2710372352,2706362368,2729537536,2775597056,2761056256,2744524800,2756136960,2573037568,2750799872,2695933952,2742300672,2753744896,2769584128,2727235584,2735181824,,2.16113E+11,,,,
14:36:00,9840648192,3282575360,2796732416,2754306048,2755805184,2713796608,2743504896,2781102080,2717171712,2548367360,2792185856,2800152576,2737197056,2765090816,2766991360,2752524288,2739998720,2725314560,2740092928,2737295360,2762272768,2777481216,2813673472,2746175488,2714419200,2719059968,2759503872,2735919104,2783801344,2753875968,2633248768,2704044032,2725453824,2739724288,2712276992,2779631616,2725134336,2817384448,2728828928,2701373440,2760716288,2706391040,2734219264,2759237632,2723201024,2774704128,2773057536,2733834240,2765135872,2788052992,2768834560,2755608576,2762022912,2748329984,2775093248,2727186432,2827079680,2779901952,2766585856,2761674752,2712489984,2709438464,2707210240,2733379584,2776862720,2761637888,2745319424,2756661248,2576465920,2751496192,2693738496,2741469184,2753388544,2769432576,2725400576,2736275456,,2.16166E+11,,,,
14:36:15,9809616896,3265888256,2796908544,2754469888,2747236352,2726535168,2757947392,2780729344,2716274688,2548879360,2791538688,2800263168,2744111104,2765398016,2767024128,2753794048,2741714944,2724745216,2744090624,2736578560,2763284480,2779385856,2816909312,2745839616,2717589504,2702290944,2760712192,2736062464,2785247232,2752909312,2628579328,2704670720,2724454400,2740166656,2713714688,2782482432,2722304000,2817888256,2730012672,2703192064,2758238208,2704089088,2744397824,2759213056,2724532224,2776596480,2774577152,2729463808,2765205504,2788458496,2769018880,2753048576,2760794112,2746683392,2774581248,2728226816,2826014720,2781016064,2767097856,2763231232,2715021312,2710069248,2707578880,2731810816,2776952832,2761297920,2746556416,2758635520,2578649088,2751963136,2693791744,2740449280,2753875968,2770325504,2727718912,2739261440,,2.1616E+11,,,,
14:36:30,9795198976,3254919168,2795626496,2752180224,2760110080,2716643328,2744426496,2781241344,2714992640,2571841536,2788454400,2810908672,2737053696,2766360576,2766794752,2765225984,2740432896,2723573760,2743992320,2737025024,2761216000,2779283456,2814132224,2746757120,2726973440,2705408000,2758516736,2736427008,2782347264,2760400896,2629873664,2704961536,2725392384,2738380800,2710884352,2780205056,2721927168,2816438272,2730258432,2701484032,2759069696,2706182144,2735689728,2759229440,2725187584,2773602304,2771767296,2729914368,2766696448,2788003840,2768502784,2752552960,2758963200,2756157440,2776453120,2728460288,2826649600,2783227904,2765705216,2762977280,2711658496,2708144128,2720456704,2730393600,2776317952,2762772480,2744442880,2758582272,2586472448,2751922176,2693734400,2742087680,2755178496,2767626240,2736918528,2736652288,,2.16177E+11,,,,
14:36:45,9807441920,3270520832,2797580288,2751610880,2744213504,2713468928,2741456896,2780635136,2715676672,2548043776,2791444480,2798903296,2735833088,2765742080,2764361728,2750640128,2737725440,2722926592,2742005760,2736959488,2775371776,2774597632,2814644224,2748456960,2713595904,2702938112,2758037504,2735386624,2787729408,2751836160,2629455872,2705170432,2721947648,2738417664,2711367680,2779435008,2721751040,2818093056,2728382464,2699071488,2758152192,2704908288,2735255552,2756206592,2725138432,2774069248,2773102592,2730942464,2765578240,2789445632,2766110720,2753982464,2760167424,2746712064,2774536192,2726236160,2826067968,2777497600,2763993088,2761449472,2713567232,2708439040,2709315584,2728349696,2774867968,2761502720,2744307712,2756694016,2588893184,2749403136,2693545984,2742829056,2755231744,2769412096,2729525248,2735980544,,2.16064E+11,,,,
14:37:00,9799901184,3268136960,2798915584,2751344640,2744299520,2717605888,2743590912,2781556736,2715189248,2549456896,2790350848,2797965312,2741399552,2768814080,2765103104,2751053824,2740359168,2724806656,2742779904,2735177728,2761953280,2776182784,2814164992,2745761792,2715996160,2704482304,2759434240,2736799744,2787459072,2752643072,2628702208,2708557824,2725019648,2739740672,2717302784,2778791936,2722926592,2817032192,2731249664,2701701120,2770747392,2707435520,2737143808,2758524928,2726035456,2774904832,2772320256,2731220992,2765930496,2790031360,2768723968,2755432448,2760777728,2746474496,2777047040,2726793216,2826489856,2779340800,2764124160,2761588736,2725011456,2708058112,2708619264,2732290048,2775220224,2774405120,2743058432,2757828608,2575450112,2749976576,2696097792,2744500224,2755997696,2768859136,2729656320,2743492608,,2.16143E+11,,,,
14:37:15,9805008896,3255222272,2796793856,2752442368,2745389056,2715672576,2746613760,2780418048,2726875136,2549387264,2793127936,2800775168,2740260864,2771484672,2766630912,2754375680,2739818496,2722824192,2741813248,2737324032,2761269248,2790916096,2814316544,2745524224,2717499392,2703929344,2760892416,2736283648,2788270080,2750164992,2631430144,2707046400,2724429824,2740445184,2714345472,2780454912,2722222080,2816655360,2730242048,2700685312,2756710400,2708299776,2738413568,2765692928,2725203968,2774458368,2771415040,2732179456,2766643200,2790572032,2766327808,2753970176,2761248768,2746519552,2777636864,2731257856,2825129984,2780372992,2765189120,2763345920,2714132480,2723094528,2708938752,2731634688,2774265856,2762969088,2745176064,2757300224,2577678336,2754064384,2698350592,2746273792,2754961408,2770038784,2728140800,2736078848,,2.16163E+11,,,,
14:37:30,9808429056,3256909824,2794164224,2752380928,2746449920,2717323264,2746908672,2780688384,2715181056,2549878784,2789675008,2802683904,2739404800,2767470592,2765094912,2755866624,2739552256,2723172352,2745122816,2734129152,2761793536,2775543808,2814234624,2745094144,2716364800,2703405056,2768703488,2735194112,2786181120,2752614400,2630320128,2704625664,2722836480,2738008064,2712641536,2781081600,2721234944,2816475136,2729816064,2702970880,2756956160,2707386368,2738831360,2763124736,2724241408,2775871488,2780286976,2731823104,2774515712,2788802560,2767728640,2756272128,2768285696,2746654720,2774183936,2729172992,2826469376,2781450240,2764603392,2761818112,2714021888,2708348928,2709823488,2744508416,2775474176,2761396224,2744455168,2755899392,2578448384,2752180224,2698743808,2745589760,2752532480,2781724672,2727600128,2736787456,,2.16156E+11,,,,
