Time,emr-worker-100/used,emr-worker-101/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-60/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,
9:02:30,2786349056.00 ,2710110208.00 ,2775150592.00 ,2725998592.00 ,2709716992.00 ,2753400832.00 ,2769264640.00 ,2830381056.00 ,2778341376.00 ,2706108416.00 ,2713702400.00 ,2721775616.00 ,2742165504.00 ,2707161088.00 ,2705936384.00 ,2748256256.00 ,2758664192.00 ,2749513728.00 ,2663931904.00 ,2730045440.00 ,2735169536.00 ,2714288128.00 ,2730024960.00 ,2705137664.00 ,2661408768.00 ,2720362496.00 ,2705498112.00 ,2717036544.00 ,2694262784.00 ,2703527936.00 ,2769620992.00 ,2708897792.00 ,2707947520.00 ,2680020992.00 ,2708963328.00 ,2749272064.00 ,2697232384.00 ,2699395072.00 ,2754252800.00 ,2735816704.00 ,2733092864.00 ,2726408192.00 ,2709794816.00 ,2724663296.00 ,2735013888.00 ,2755862528.00 ,2694868992.00 ,2713088000.00 ,2711072768.00 ,2690338816.00 ,2703618048.00 ,,138981933056.00 
9:02:45,2800386048.00 ,2714243072.00 ,2773102592.00 ,2726952960.00 ,2708901888.00 ,2756276224.00 ,2767306752.00 ,2827390976.00 ,2778411008.00 ,2693287936.00 ,2714853376.00 ,2722988032.00 ,2729549824.00 ,2707845120.00 ,2706468864.00 ,2751856640.00 ,2759331840.00 ,2754002944.00 ,2666770432.00 ,2729246720.00 ,2734833664.00 ,2700529664.00 ,2732568576.00 ,2709626880.00 ,2661023744.00 ,2720940032.00 ,2709913600.00 ,2721431552.00 ,2696536064.00 ,2705293312.00 ,2771111936.00 ,2707824640.00 ,2709286912.00 ,2677067776.00 ,2713432064.00 ,2739277824.00 ,2711068672.00 ,2700537856.00 ,2757844992.00 ,2735124480.00 ,2717212672.00 ,2728312832.00 ,2706440192.00 ,2725961728.00 ,2735861760.00 ,2758205440.00 ,2699350016.00 ,2714451968.00 ,2713346048.00 ,2694090752.00 ,2704736256.00 ,,139002417152.00 
9:03:00,2788278272.00 ,2713706496.00 ,2777010176.00 ,2725953536.00 ,2699558912.00 ,2750889984.00 ,2769297408.00 ,2830729216.00 ,2775195648.00 ,2687741952.00 ,2709561344.00 ,2723188736.00 ,2730569728.00 ,2704244736.00 ,2700845056.00 ,2750500864.00 ,2760355840.00 ,2755928064.00 ,2666143744.00 ,2729078784.00 ,2734338048.00 ,2712473600.00 ,2731626496.00 ,2703327232.00 ,2661724160.00 ,2717368320.00 ,2710925312.00 ,2722074624.00 ,2698465280.00 ,2704629760.00 ,2770444288.00 ,2708189184.00 ,2702544896.00 ,2679484416.00 ,2714587136.00 ,2733576192.00 ,2696683520.00 ,2694426624.00 ,2757828608.00 ,2748211200.00 ,2716602368.00 ,2737876992.00 ,2700750848.00 ,2722717696.00 ,2733711360.00 ,2756026368.00 ,2696208384.00 ,2711736320.00 ,2710970368.00 ,2693738496.00 ,2706264064.00 ,,138938310656.00 
9:03:15,2789117952.00 ,2713591808.00 ,2779340800.00 ,2727251968.00 ,2702942208.00 ,2750656512.00 ,2767327232.00 ,2829443072.00 ,2779279360.00 ,2688860160.00 ,2711412736.00 ,2724585472.00 ,2731536384.00 ,2716094464.00 ,2699993088.00 ,2753101824.00 ,2763456512.00 ,2753802240.00 ,2666512384.00 ,2731028480.00 ,2733760512.00 ,2701926400.00 ,2733137920.00 ,2704515072.00 ,2662129664.00 ,2718838784.00 ,2711318528.00 ,2731171840.00 ,2698600448.00 ,2706677760.00 ,2771066880.00 ,2708865024.00 ,2703470592.00 ,2680315904.00 ,2713456640.00 ,2733457408.00 ,2699022336.00 ,2694688768.00 ,2755448832.00 ,2737262592.00 ,2719543296.00 ,2728108032.00 ,2701647872.00 ,2729459712.00 ,2734342144.00 ,2766389248.00 ,2698956800.00 ,2713444352.00 ,2709295104.00 ,2707169280.00 ,2704793600.00 ,,138991616000.00 
9:03:30,2784694272.00 ,2714656768.00 ,2776784896.00 ,2722951168.00 ,2703249408.00 ,2749079552.00 ,2769833984.00 ,2830032896.00 ,2778525696.00 ,2684678144.00 ,2711105536.00 ,2720194560.00 ,2728046592.00 ,2700845056.00 ,2705526784.00 ,2747424768.00 ,2760163328.00 ,2751102976.00 ,2677518336.00 ,2732412928.00 ,2745638912.00 ,2716864512.00 ,2731765760.00 ,2701602816.00 ,2662752256.00 ,2718273536.00 ,2708213760.00 ,2721550336.00 ,2693947392.00 ,2714079232.00 ,2768109568.00 ,2707619840.00 ,2703327232.00 ,2677792768.00 ,2709016576.00 ,2744610816.00 ,2698743808.00 ,2690166784.00 ,2750402560.00 ,2735529984.00 ,2732220416.00 ,2725994496.00 ,2702618624.00 ,2717839360.00 ,2742140928.00 ,2752364544.00 ,2709704704.00 ,2709475328.00 ,2707210240.00 ,2691604480.00 ,2702790656.00 ,,138942799872.00 
9:03:45,2789249024.00 ,2715009024.00 ,2774343680.00 ,2723872768.00 ,2704936960.00 ,2749956096.00 ,2777370624.00 ,2826326016.00 ,2778308608.00 ,2687942656.00 ,2710216704.00 ,2721640448.00 ,2727727104.00 ,2703757312.00 ,2699210752.00 ,2750074880.00 ,2761576448.00 ,2752741376.00 ,2666795008.00 ,2728935424.00 ,2734546944.00 ,2699837440.00 ,2732761088.00 ,2702368768.00 ,2662400000.00 ,2719223808.00 ,2710593536.00 ,2722725888.00 ,2696175616.00 ,2707206144.00 ,2780225536.00 ,2705670144.00 ,2703339520.00 ,2674741248.00 ,2710323200.00 ,2732163072.00 ,2699747328.00 ,2693910528.00 ,2754531328.00 ,2734641152.00 ,2716590080.00 ,2727157760.00 ,2700910592.00 ,2722156544.00 ,2731921408.00 ,2754838528.00 ,2696384512.00 ,2711846912.00 ,2708193280.00 ,2691723264.00 ,2715680768.00 ,,138904526848.00 
9:04:00,2789081088.00 ,2714144768.00 ,2776969216.00 ,2722263040.00 ,2701025280.00 ,2751606784.00 ,2769571840.00 ,2828255232.00 ,2775396352.00 ,2687975424.00 ,2708754432.00 ,2724990976.00 ,2729246720.00 ,2704908288.00 ,2699415552.00 ,2749648896.00 ,2772488192.00 ,2753732608.00 ,2666266624.00 ,2726981632.00 ,2732650496.00 ,2698297344.00 ,2731589632.00 ,2712961024.00 ,2662666240.00 ,2715500544.00 ,2710126592.00 ,2723663872.00 ,2698059776.00 ,2705707008.00 ,2770259968.00 ,2708697088.00 ,2704957440.00 ,2678767616.00 ,2712543232.00 ,2747383808.00 ,2699051008.00 ,2691956736.00 ,2754990080.00 ,2734784512.00 ,2721374208.00 ,2728009728.00 ,2702344192.00 ,2722811904.00 ,2734301184.00 ,2755239936.00 ,2697244672.00 ,2720976896.00 ,2711298048.00 ,2693734400.00 ,2705125376.00 ,,138939797504.00 
9:04:15,2789330944.00 ,2712797184.00 ,2775744512.00 ,2724175872.00 ,2704629760.00 ,2751655936.00 ,2769829888.00 ,2830913536.00 ,2779025408.00 ,2687463424.00 ,2706997248.00 ,2724618240.00 ,2730766336.00 ,2705240064.00 ,2700967936.00 ,2749779968.00 ,2761433088.00 ,2762084352.00 ,2667700224.00 ,2729496576.00 ,2734841856.00 ,2700058624.00 ,2738921472.00 ,2703998976.00 ,2664497152.00 ,2718347264.00 ,2710573056.00 ,2725662720.00 ,2698285056.00 ,2706735104.00 ,2771484672.00 ,2706481152.00 ,2704883712.00 ,2678484992.00 ,2712313856.00 ,2735214592.00 ,2700652544.00 ,2694262784.00 ,2768723968.00 ,2736168960.00 ,2722111488.00 ,2728361984.00 ,2702135296.00 ,2721964032.00 ,2734731264.00 ,2755956736.00 ,2698936320.00 ,2714107904.00 ,2710704128.00 ,2694307840.00 ,2706169856.00 ,,138964729856.00 
9:04:30,2785198080.00 ,2714144768.00 ,2774892544.00 ,2723790848.00 ,2704121856.00 ,2752634880.00 ,2768154624.00 ,2826235904.00 ,2778394624.00 ,2687737856.00 ,2706870272.00 ,2722058240.00 ,2728120320.00 ,2702934016.00 ,2696343552.00 ,2745372672.00 ,2760318976.00 ,2752217088.00 ,2663788544.00 ,2730430464.00 ,2731638784.00 ,2716368896.00 ,2730934272.00 ,2698989568.00 ,2673455104.00 ,2721247232.00 ,2707419136.00 ,2721779712.00 ,2698264576.00 ,2702659584.00 ,2767577088.00 ,2705256448.00 ,2701852672.00 ,2688491520.00 ,2712023040.00 ,2743447552.00 ,2699956224.00 ,2690174976.00 ,2752208896.00 ,2735640576.00 ,2746802176.00 ,2722308096.00 ,2701627392.00 ,2718318592.00 ,2729586688.00 ,2753552384.00 ,2699173888.00 ,2711142400.00 ,2707951616.00 ,2687766528.00 ,2700771328.00 ,,138902147072.00 
9:04:45,2787643392.00 ,2711195648.00 ,2775244800.00 ,2724851712.00 ,2704834560.00 ,2749972480.00 ,2767826944.00 ,2830262272.00 ,2778378240.00 ,2687803392.00 ,2706395136.00 ,2722156544.00 ,2726449152.00 ,2702602240.00 ,2700582912.00 ,2759913472.00 ,2763485184.00 ,2752937984.00 ,2665369600.00 ,2729185280.00 ,2734252032.00 ,2702622720.00 ,2730975232.00 ,2700656640.00 ,2661531648.00 ,2719555584.00 ,2711379968.00 ,2723344384.00 ,2699202560.00 ,2704527360.00 ,2773929984.00 ,2706886656.00 ,2703736832.00 ,2677063680.00 ,2714464256.00 ,2729959424.00 ,2698092544.00 ,2704904192.00 ,2753662976.00 ,2733359104.00 ,2724478976.00 ,2726502400.00 ,2698633216.00 ,2723414016.00 ,2733686784.00 ,2756612096.00 ,2699198464.00 ,2712719360.00 ,2709176320.00 ,2690826240.00 ,2705375232.00 ,,138911821824.00 
9:05:00,2788130816.00 ,2713247744.00 ,2773962752.00 ,2725769216.00 ,2702635008.00 ,2761310208.00 ,2770812928.00 ,2842292224.00 ,2776215552.00 ,2687131648.00 ,2709504000.00 ,2731843584.00 ,2727260160.00 ,2703810560.00 ,2698407936.00 ,2752708608.00 ,2760757248.00 ,2755035136.00 ,2665172992.00 ,2728427520.00 ,2733969408.00 ,2702057472.00 ,2729988096.00 ,2702200832.00 ,2660175872.00 ,2718609408.00 ,2710585344.00 ,2719956992.00 ,2697216000.00 ,2705813504.00 ,2775445504.00 ,2706440192.00 ,2705567744.00 ,2677420032.00 ,2716012544.00 ,2731159552.00 ,2697691136.00 ,2692366336.00 ,2753245184.00 ,2732478464.00 ,2723074048.00 ,2728796160.00 ,2701099008.00 ,2721292288.00 ,2731270144.00 ,2759168000.00 ,2698792960.00 ,2712215552.00 ,2711838720.00 ,2692960256.00 ,2708877312.00 ,,138932219904.00 
9:05:15,2788458496.00 ,2727030784.00 ,2774659072.00 ,2726535168.00 ,2705227776.00 ,2750427136.00 ,2770530304.00 ,2831106048.00 ,2789879808.00 ,2685845504.00 ,2710401024.00 ,2723549184.00 ,2738192384.00 ,2703761408.00 ,2698096640.00 ,2752045056.00 ,2763223040.00 ,2755055616.00 ,2665910272.00 ,2729218048.00 ,2733457408.00 ,2702659584.00 ,2728841216.00 ,2705739776.00 ,2661613568.00 ,2718715904.00 ,2710769664.00 ,2723483648.00 ,2698633216.00 ,2704797696.00 ,2775334912.00 ,2708008960.00 ,2704019456.00 ,2676514816.00 ,2714939392.00 ,2731909120.00 ,2697842688.00 ,2693095424.00 ,2752086016.00 ,2733150208.00 ,2726400000.00 ,2726912000.00 ,2701107200.00 ,2722349056.00 ,2733133824.00 ,2759622656.00 ,2698850304.00 ,2712494080.00 ,2711130112.00 ,2692775936.00 ,2709037056.00 ,,138958577664.00 
9:05:30,2788188160.00 ,2711957504.00 ,2774233088.00 ,2724401152.00 ,2719821824.00 ,2749734912.00 ,2772037632.00 ,2831187968.00 ,2777194496.00 ,2687361024.00 ,2709176320.00 ,2719047680.00 ,2725851136.00 ,2702348288.00 ,2694578176.00 ,2749423616.00 ,2764242944.00 ,2751602688.00 ,2662170624.00 ,2731618304.00 ,2732863488.00 ,2715553792.00 ,2729009152.00 ,2700480512.00 ,2661158912.00 ,2718695424.00 ,2704723968.00 ,2721849344.00 ,2694406144.00 ,2702163968.00 ,2769772544.00 ,2708176896.00 ,2700689408.00 ,2675851264.00 ,2708811776.00 ,2741448704.00 ,2706706432.00 ,2691416064.00 ,2750648320.00 ,2733019136.00 ,2735996928.00 ,2722320384.00 ,2701778944.00 ,2721153024.00 ,2730958848.00 ,2754994176.00 ,2696101888.00 ,2709413888.00 ,2721157120.00 ,2687447040.00 ,2703335424.00 ,,138898280448.00 
9:05:45,2788884480.00 ,2712084480.00 ,2775048192.00 ,2726510592.00 ,2705661952.00 ,2748194816.00 ,2769707008.00 ,2832130048.00 ,2777960448.00 ,2689191936.00 ,2709868544.00 ,2723622912.00 ,2727022592.00 ,2704101376.00 ,2696966144.00 ,2751676416.00 ,2764668928.00 ,2753675264.00 ,2665693184.00 ,2730115072.00 ,2734608384.00 ,2702143488.00 ,2731810816.00 ,2704023552.00 ,2662637568.00 ,2718621696.00 ,2708111360.00 ,2721144832.00 ,2697015296.00 ,2703683584.00 ,2774876160.00 ,2708000768.00 ,2720772096.00 ,2676903936.00 ,2713890816.00 ,2731720704.00 ,2698747904.00 ,2694684672.00 ,2751873024.00 ,2746830848.00 ,2722635776.00 ,2725277696.00 ,2700132352.00 ,2724536320.00 ,2733232128.00 ,2757197824.00 ,2697990144.00 ,2713640960.00 ,2709053440.00 ,2691342336.00 ,2707025920.00 ,,138936950784.00 
9:06:00,2788859904.00 ,2712973312.00 ,2775220224.00 ,2725527552.00 ,2700709888.00 ,2748846080.00 ,2768740352.00 ,2831257600.00 ,2773504000.00 ,2689671168.00 ,2710536192.00 ,2722480128.00 ,2727448576.00 ,2714570752.00 ,2696486912.00 ,2750910464.00 ,2761994240.00 ,2754199552.00 ,2664640512.00 ,2729758720.00 ,2735763456.00 ,2702372864.00 ,2730487808.00 ,2703896576.00 ,2661629952.00 ,2717036544.00 ,2708959232.00 ,2724941824.00 ,2695139328.00 ,2702774272.00 ,2774253568.00 ,2718605312.00 ,2704498688.00 ,2680262656.00 ,2715156480.00 ,2732040192.00 ,2697777152.00 ,2695884800.00 ,2754924544.00 ,2734080000.00 ,2724220928.00 ,2725994496.00 ,2701262848.00 ,2718531584.00 ,2730655744.00 ,2758017024.00 ,2698346496.00 ,2713796608.00 ,2708967424.00 ,2702614528.00 ,2707955712.00 ,,138929184768.00 
9:06:15,2788528128.00 ,2712973312.00 ,2776018944.00 ,2723987456.00 ,2702692352.00 ,2748899328.00 ,2770685952.00 ,2831396864.00 ,2777128960.00 ,2689986560.00 ,2710560768.00 ,2720411648.00 ,2728939520.00 ,2704060416.00 ,2699669504.00 ,2752139264.00 ,2767876096.00 ,2754269184.00 ,2680500224.00 ,2729811968.00 ,2735874048.00 ,2707865600.00 ,2731479040.00 ,2704748544.00 ,2663591936.00 ,2717233152.00 ,2709573632.00 ,2725081088.00 ,2695798784.00 ,2709897216.00 ,2776317952.00 ,2708389888.00 ,2706653184.00 ,2680823808.00 ,2714406912.00 ,2732548096.00 ,2698829824.00 ,2696265728.00 ,2754928640.00 ,2734989312.00 ,2724462592.00 ,2723201024.00 ,2701672448.00 ,2720288768.00 ,2744537088.00 ,2756530176.00 ,2703048704.00 ,2714963968.00 ,2707910656.00 ,2691395584.00 ,2709319680.00 ,,138973163520.00 
9:06:30,2786586624.00 ,2711687168.00 ,2774282240.00 ,2723700736.00 ,2702700544.00 ,2745229312.00 ,2772959232.00 ,2829291520.00 ,2776760320.00 ,2686902272.00 ,2709610496.00 ,2718040064.00 ,2725826560.00 ,2702000128.00 ,2693545984.00 ,2750357504.00 ,2764582912.00 ,2751119360.00 ,2660225024.00 ,2730184704.00 ,2732277760.00 ,2713038848.00 ,2729037824.00 ,2701119488.00 ,2659053568.00 ,2716897280.00 ,2709524480.00 ,2721017856.00 ,2693844992.00 ,2699239424.00 ,2773164032.00 ,2706329600.00 ,2700177408.00 ,2679885824.00 ,2710700032.00 ,2742607872.00 ,2698588160.00 ,2691223552.00 ,2749108224.00 ,2732224512.00 ,2737659904.00 ,2723921920.00 ,2701225984.00 ,2717433856.00 ,2729656320.00 ,2751614976.00 ,2696646656.00 ,2709737472.00 ,2705494016.00 ,2689286144.00 ,2707607552.00 ,,138844938240.00 
