Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-122/used,emr-worker-123/used,emr-worker-124/used,emr-worker-125/used,emr-worker-126/used,emr-worker-127/used,emr-worker-128/used,emr-worker-129/used,emr-worker-130/used,emr-worker-131/used,emr-worker-132/used,emr-worker-133/used,emr-worker-134/used,emr-worker-135/used,emr-worker-136/used,emr-worker-137/used,emr-worker-138/used,emr-worker-139/used,emr-worker-140/used,emr-worker-141/used,emr-worker-142/used,emr-worker-143/used,emr-worker-144/used,emr-worker-145/used,emr-worker-146/used,emr-worker-147/used,emr-worker-148/used,emr-worker-149/used,emr-worker-150/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,,,,,
14:59:00,15750475776.00 ,25462333440.00 ,17531281408.00 ,25990807552.00 ,24813043712.00 ,25693331456.00 ,25744543744.00 ,24766824448.00 ,25596014592.00 ,25789497344.00 ,25794097152.00 ,25368592384.00 ,17717301248.00 ,25515536384.00 ,25504608256.00 ,25853517824.00 ,25741393920.00 ,25970749440.00 ,18318692352.00 ,17851191296.00 ,25597087744.00 ,26074796032.00 ,25691656192.00 ,25533771776.00 ,17845448704.00 ,25795870720.00 ,25434021888.00 ,17937289216.00 ,25377816576.00 ,25476808704.00 ,25161416704.00 ,25653248000.00 ,25851158528.00 ,25812058112.00 ,25832787968.00 ,24849707008.00 ,17965694976.00 ,25826054144.00 ,25938149376.00 ,25593561088.00 ,25336078336.00 ,25510780928.00 ,25282912256.00 ,25879195648.00 ,26142093312.00 ,25416859648.00 ,25482272768.00 ,24971763712.00 ,25325490176.00 ,25276239872.00 ,25646874624.00 ,25675272192.00 ,25397886976.00 ,25185492992.00 ,25427410944.00 ,17713192960.00 ,25264963584.00 ,25227661312.00 ,25798389760.00 ,25389891584.00 ,17513832448.00 ,25450131456.00 ,25172705280.00 ,25643737088.00 ,25685086208.00 ,25606926336.00 ,24962859008.00 ,25217527808.00 ,25370198016.00 ,25771888640.00 ,25109286912.00 ,17723834368.00 ,25578291200.00 ,25557053440.00 ,25570934784.00 ,,1827307253760.00 ,,,,
14:59:15,15988707328.00 ,26035687424.00 ,18019262464.00 ,26606612480.00 ,25492393984.00 ,25693331456.00 ,26283495424.00 ,25234939904.00 ,26185252864.00 ,26365153280.00 ,26422464512.00 ,26062462976.00 ,18081161216.00 ,26106642432.00 ,26197848064.00 ,26483941376.00 ,26376998912.00 ,26552705024.00 ,18728615936.00 ,18307305472.00 ,26170220544.00 ,26715742208.00 ,26388414464.00 ,26226847744.00 ,18254102528.00 ,26306686976.00 ,26064982016.00 ,18353782784.00 ,26023022592.00 ,26056462336.00 ,25931382784.00 ,26261499904.00 ,26513952768.00 ,26500939776.00 ,26434412544.00 ,25544122368.00 ,18448621568.00 ,26463801344.00 ,26584174592.00 ,26219057152.00 ,25842073600.00 ,26086543360.00 ,25979432960.00 ,26564542464.00 ,26777624576.00 ,25836421120.00 ,26131238912.00 ,25510916096.00 ,25907183616.00 ,25972932608.00 ,26282131456.00 ,26379436032.00 ,26096128000.00 ,25870864384.00 ,26144088064.00 ,18171072512.00 ,25961263104.00 ,25905897472.00 ,26506436608.00 ,26143801344.00 ,17749106688.00 ,26176389120.00 ,25872605184.00 ,26346774528.00 ,26377728000.00 ,26253246464.00 ,25663610880.00 ,25876488192.00 ,26019438592.00 ,26420129792.00 ,25679949824.00 ,18059264000.00 ,26157932544.00 ,26231226368.00 ,26258214912.00 ,,1871899344896.00 ,,,,
14:59:30,16196562944.00 ,26552836096.00 ,18584027136.00 ,26972012544.00 ,26118807552.00 ,26318864384.00 ,26855428096.00 ,25604300800.00 ,26658832384.00 ,27039137792.00 ,27006365696.00 ,26453377024.00 ,18180648960.00 ,26471940096.00 ,26749943808.00 ,26988810240.00 ,26779770880.00 ,27157504000.00 ,19055652864.00 ,18482270208.00 ,26744819712.00 ,27285487616.00 ,26892234752.00 ,26735415296.00 ,18302676992.00 ,26988834816.00 ,26616717312.00 ,18520514560.00 ,26526703616.00 ,26405187584.00 ,26508431360.00 ,26870226944.00 ,27058290688.00 ,27033595904.00 ,27057889280.00 ,26185465856.00 ,18835386368.00 ,26974650368.00 ,27113492480.00 ,26683486208.00 ,26203107328.00 ,26697654272.00 ,26546700288.00 ,27077382144.00 ,27285897216.00 ,26222825472.00 ,26527686656.00 ,25951670272.00 ,26234875904.00 ,26517778432.00 ,26844372992.00 ,26903556096.00 ,26646794240.00 ,26456956928.00 ,26653986816.00 ,18396880896.00 ,26546835456.00 ,26409082880.00 ,27043893248.00 ,26625228800.00 ,17949908992.00 ,26796072960.00 ,26431631360.00 ,26906423296.00 ,26887925760.00 ,26777493504.00 ,26221826048.00 ,26450591744.00 ,26422738944.00 ,27040423936.00 ,26095947776.00 ,18284605440.00 ,26792787968.00 ,26734198784.00 ,26822041600.00 ,,1907974385664.00 ,,,,
14:59:45,16206352384.00 ,26711203840.00 ,18584027136.00 ,27188510720.00 ,26582827008.00 ,26936926208.00 ,27141660672.00 ,26037256192.00 ,26948059136.00 ,27461541888.00 ,27271053312.00 ,26545876992.00 ,18196017152.00 ,26483400704.00 ,26906705920.00 ,27109056512.00 ,26770374656.00 ,27522265088.00 ,19126464512.00 ,18475962368.00 ,26914324480.00 ,27559952384.00 ,26951217152.00 ,26890838016.00 ,18312241152.00 ,27119034368.00 ,26714136576.00 ,18571108352.00 ,26829701120.00 ,26385670144.00 ,27172200448.00 ,27165962240.00 ,27386806272.00 ,27568357376.00 ,27479531520.00 ,26465878016.00 ,18909151232.00 ,27076636672.00 ,27381624832.00 ,26949558272.00 ,26462871552.00 ,26944364544.00 ,26900111360.00 ,27388334080.00 ,27337879552.00 ,26382688256.00 ,26581708800.00 ,26113007616.00 ,26403401728.00 ,26694336512.00 ,27063115776.00 ,27390717952.00 ,27051331584.00 ,26845245440.00 ,27086438400.00 ,18457210880.00 ,26802724864.00 ,26743767040.00 ,27358060544.00 ,27141746688.00 ,17962774528.00 ,27248599040.00 ,26773131264.00 ,27353845760.00 ,27277828096.00 ,27054219264.00 ,26508873728.00 ,26711965696.00 ,26699890688.00 ,27465539584.00 ,26311950336.00 ,18375774208.00 ,27157995520.00 ,27025682432.00 ,27280461824.00 ,,1926367068160.00 ,,,,
15:00:00,16269340672.00 ,26711527424.00 ,18604699648.00 ,27183439872.00 ,26743918592.00 ,26949038080.00 ,27142418432.00 ,26248749056.00 ,26998550528.00 ,27510075392.00 ,27275493376.00 ,26556280832.00 ,18187919360.00 ,26482855936.00 ,26916552704.00 ,27097018368.00 ,26776875008.00 ,27567194112.00 ,19105550336.00 ,18465959936.00 ,26905968640.00 ,27562688512.00 ,26954051584.00 ,26901114880.00 ,18307997696.00 ,27124989952.00 ,26718089216.00 ,18575884288.00 ,26838958080.00 ,26384629760.00 ,27191906304.00 ,27186020352.00 ,27388248064.00 ,27926188032.00 ,27460816896.00 ,26467590144.00 ,18890788864.00 ,27090083840.00 ,27450286080.00 ,26996142080.00 ,26463174656.00 ,27060207616.00 ,27017900032.00 ,27465850880.00 ,27320426496.00 ,26391556096.00 ,26579177472.00 ,26216370176.00 ,26390982656.00 ,26687148032.00 ,27046612992.00 ,27441135616.00 ,27173838848.00 ,26855178240.00 ,27192942592.00 ,18454278144.00 ,26803212288.00 ,26742427648.00 ,27365163008.00 ,27416023040.00 ,17969455104.00 ,27285151744.00 ,26788823040.00 ,27624931328.00 ,27278069760.00 ,27148279808.00 ,26516017152.00 ,26710233088.00 ,26694602752.00 ,27481497600.00 ,26304872448.00 ,18421690368.00 ,27328581632.00 ,27203133440.00 ,27286433792.00 ,,1929241280512.00 ,,,,
15:00:15,16290242560.00 ,26703147008.00 ,18596823040.00 ,27170762752.00 ,26732064768.00 ,26948882432.00 ,27142291456.00 ,26311335936.00 ,26988773376.00 ,27521044480.00 ,27285123072.00 ,26555809792.00 ,18175623168.00 ,26488774656.00 ,26907484160.00 ,27105878016.00 ,26765393920.00 ,27575156736.00 ,19121053696.00 ,18460729344.00 ,26915160064.00 ,27553505280.00 ,26953003008.00 ,26895704064.00 ,18312105984.00 ,27137540096.00 ,26731192320.00 ,18583126016.00 ,26840965120.00 ,26393538560.00 ,27191906304.00 ,27188457472.00 ,27385044992.00 ,27930468352.00 ,27478032384.00 ,26467590144.00 ,18892726272.00 ,27080065024.00 ,27440713728.00 ,27005931520.00 ,26474323968.00 ,27069501440.00 ,27005026304.00 ,27447103488.00 ,27338379264.00 ,26406379520.00 ,26573860864.00 ,26221367296.00 ,26400268288.00 ,26682105856.00 ,27050405888.00 ,27449942016.00 ,27183484928.00 ,26863165440.00 ,27188543488.00 ,18445418496.00 ,26805530624.00 ,26754772992.00 ,27378208768.00 ,27577643008.00 ,17984548864.00 ,27287969792.00 ,26792701952.00 ,27617681408.00 ,27280670720.00 ,27156295680.00 ,26514788352.00 ,26711494656.00 ,26702893056.00 ,27480555520.00 ,26305089536.00 ,18414358528.00 ,27338633216.00 ,27220582400.00 ,27283943424.00 ,,1929630810112.00 ,,,,
15:00:30,16309424128.00 ,26718785536.00 ,18591711232.00 ,27224281088.00 ,26710429696.00 ,26956451840.00 ,27152502784.00 ,26339921920.00 ,27016036352.00 ,27529920512.00 ,27305205760.00 ,26601275392.00 ,18205671424.00 ,26500190208.00 ,26911305728.00 ,27164659712.00 ,26813706240.00 ,27604393984.00 ,19151040512.00 ,18479419392.00 ,26931658752.00 ,27583574016.00 ,26958598144.00 ,26924134400.00 ,18315378688.00 ,27132432384.00 ,26746548224.00 ,18630905856.00 ,26844659712.00 ,26400256000.00 ,27181891584.00 ,27183312896.00 ,27408031744.00 ,27928317952.00 ,27475636224.00 ,26475180032.00 ,18914668544.00 ,27117158400.00 ,27478544384.00 ,27030093824.00 ,26510524416.00 ,27065348096.00 ,27012636672.00 ,27490119680.00 ,27350605824.00 ,26500300800.00 ,26584211456.00 ,26274004992.00 ,26406043648.00 ,26676609024.00 ,27082682368.00 ,27460407296.00 ,27198173184.00 ,26880856064.00 ,27217776640.00 ,18484600832.00 ,26805121024.00 ,26781310976.00 ,27384184832.00 ,27602923520.00 ,18044923904.00 ,27284766720.00 ,26819067904.00 ,27651297280.00 ,27292749824.00 ,27202871296.00 ,26539864064.00 ,26741153792.00 ,26739453952.00 ,27517214720.00 ,26333298688.00 ,18462121984.00 ,27360587776.00 ,27259371520.00 ,27294887936.00 ,,1931259387904.00 ,,,,
15:00:45,16347074560.00 ,26757537792.00 ,18620538880.00 ,27271364608.00 ,26756091904.00 ,26956451840.00 ,27197054976.00 ,26376163328.00 ,27061182464.00 ,27555024896.00 ,27346071552.00 ,26632994816.00 ,18252685312.00 ,26546442240.00 ,26924597248.00 ,27177017344.00 ,26849988608.00 ,27619737600.00 ,19177213952.00 ,18513170432.00 ,26953310208.00 ,27622707200.00 ,27008905216.00 ,26947121152.00 ,18328125440.00 ,27161501696.00 ,26807197696.00 ,18637082624.00 ,26873458688.00 ,26432208896.00 ,27181441024.00 ,27233923072.00 ,27436888064.00 ,27964641280.00 ,27524808704.00 ,26468638720.00 ,18969059328.00 ,27155103744.00 ,27505135616.00 ,27067359232.00 ,26549051392.00 ,27127078912.00 ,27054292992.00 ,27546513408.00 ,27393884160.00 ,26516090880.00 ,26620887040.00 ,26290454528.00 ,26431533056.00 ,26723815424.00 ,27126632448.00 ,27458314240.00 ,27203137536.00 ,26878427136.00 ,27225022464.00 ,18494771200.00 ,26801213440.00 ,26828169216.00 ,27433058304.00 ,27605540864.00 ,18070519808.00 ,27307855872.00 ,26814140416.00 ,27680370688.00 ,27294527488.00 ,27193765888.00 ,26527637504.00 ,26734014464.00 ,26773262336.00 ,27493146624.00 ,26360434688.00 ,18455646208.00 ,27421261824.00 ,27264143360.00 ,27336859648.00 ,,1933252497408.00 ,,,,
15:01:00,16424673280.00 ,26779574272.00 ,18633805824.00 ,27239878656.00 ,26844545024.00 ,26991497216.00 ,27192451072.00 ,26420383744.00 ,27066826752.00 ,27539611648.00 ,27334905856.00 ,26620010496.00 ,18260017152.00 ,26560294912.00 ,26933665792.00 ,27162038272.00 ,26838769664.00 ,27621982208.00 ,19173031936.00 ,18510991360.00 ,26959097856.00 ,27615256576.00 ,26988838912.00 ,26962464768.00 ,18346012672.00 ,27160518656.00 ,26791313408.00 ,18649239552.00 ,26880753664.00 ,26447486976.00 ,27228651520.00 ,27223879680.00 ,27441438720.00 ,27960975360.00 ,27535007744.00 ,26511077376.00 ,18970447872.00 ,27158331392.00 ,27486019584.00 ,27060420608.00 ,26564530176.00 ,27097804800.00 ,27049308160.00 ,27536625664.00 ,27385171968.00 ,26520674304.00 ,26616406016.00 ,26305847296.00 ,26439467008.00 ,26722963456.00 ,27108007936.00 ,27497721856.00 ,27242889216.00 ,26917031936.00 ,27266920448.00 ,18480881664.00 ,26846044160.00 ,26808549376.00 ,27426234368.00 ,27625811968.00 ,18088763392.00 ,27304296448.00 ,26834370560.00 ,27677769728.00 ,27339841536.00 ,27208597504.00 ,26558562304.00 ,26774917120.00 ,26757271552.00 ,27512893440.00 ,26404102144.00 ,18511122432.00 ,27432755200.00 ,27285008384.00 ,27327414272.00 ,,1934002765824.00 ,,,,
15:01:15,16406790144.00 ,26769367040.00 ,18633805824.00 ,27249094656.00 ,26849849344.00 ,26979508224.00 ,27189641216.00 ,26429079552.00 ,27066241024.00 ,27550826496.00 ,27351539712.00 ,26627260416.00 ,18256220160.00 ,26578841600.00 ,26920931328.00 ,27176153088.00 ,26857873408.00 ,27625840640.00 ,19179180032.00 ,18528702464.00 ,26958323712.00 ,27605991424.00 ,26993106944.00 ,26947805184.00 ,18354020352.00 ,27163467776.00 ,26792607744.00 ,18649042944.00 ,26868666368.00 ,26453581824.00 ,27233075200.00 ,27219488768.00 ,27439874048.00 ,27961126912.00 ,27537432576.00 ,26534760448.00 ,18970619904.00 ,27155640320.00 ,27502579712.00 ,27062022144.00 ,26581508096.00 ,27100680192.00 ,27061784576.00 ,27542179840.00 ,27388186624.00 ,26541522944.00 ,26614640640.00 ,26310713344.00 ,26462273536.00 ,26717773824.00 ,27112697856.00 ,27489415168.00 ,27238318080.00 ,26899861504.00 ,27282419712.00 ,18494312448.00 ,26847944704.00 ,26807361536.00 ,27434078208.00 ,27617206272.00 ,18091646976.00 ,27306663936.00 ,26844647424.00 ,27680038912.00 ,27338534912.00 ,27224612864.00 ,26566717440.00 ,26778034176.00 ,26788737024.00 ,27519864832.00 ,26393772032.00 ,18526027776.00 ,27418341376.00 ,27285020672.00 ,27326636032.00 ,,1934264156160.00 ,,,,
15:01:30,16456392704.00 ,26765373440.00 ,18639024128.00 ,27258363904.00 ,26846457856.00 ,26986422272.00 ,27190116352.00 ,26441617408.00 ,27073785856.00 ,27549753344.00 ,27340333056.00 ,26627817472.00 ,18280984576.00 ,26562031616.00 ,26923302912.00 ,27172872192.00 ,26846404608.00 ,27623763968.00 ,19188076544.00 ,18524495872.00 ,26969751552.00 ,27617533952.00 ,27008909312.00 ,26949087232.00 ,18360213504.00 ,27157372928.00 ,26795171840.00 ,18660368384.00 ,26894491648.00 ,26456166400.00 ,27223113728.00 ,27238268928.00 ,27455324160.00 ,27974017024.00 ,27528429568.00 ,26520096768.00 ,18976243712.00 ,27155963904.00 ,27504988160.00 ,27054391296.00 ,26583678976.00 ,27097432064.00 ,27061477376.00 ,27548303360.00 ,27387764736.00 ,26532749312.00 ,26618187776.00 ,26313424896.00 ,26456018944.00 ,26723749888.00 ,27114156032.00 ,27501125632.00 ,27249676288.00 ,26908528640.00 ,27265904640.00 ,18502356992.00 ,26844332032.00 ,26818473984.00 ,27429449728.00 ,27624337408.00 ,18104000512.00 ,27311255552.00 ,26845143040.00 ,27680628736.00 ,27329970176.00 ,27206660096.00 ,26564386816.00 ,26784071680.00 ,26799271936.00 ,27517628416.00 ,26408493056.00 ,18535178240.00 ,27432464384.00 ,27284201472.00 ,27341049856.00 ,,1934522826752.00 ,,,,
15:01:45,16479899648.00 ,26775003136.00 ,18664669184.00 ,27255721984.00 ,26848681984.00 ,26980220928.00 ,27191296000.00 ,26439626752.00 ,27070681088.00 ,27548250112.00 ,27325853696.00 ,26628890624.00 ,18272538624.00 ,26570665984.00 ,26929238016.00 ,27186847744.00 ,26849263616.00 ,27625279488.00 ,19171819520.00 ,18553753600.00 ,26952073216.00 ,27607891968.00 ,26997866496.00 ,26946203648.00 ,18363432960.00 ,27157946368.00 ,26793402368.00 ,18661363712.00 ,26877247488.00 ,26452881408.00 ,27236769792.00 ,27222429696.00 ,27444482048.00 ,27959980032.00 ,27536216064.00 ,26520096768.00 ,18976161792.00 ,27164995584.00 ,27500040192.00 ,27058610176.00 ,26578554880.00 ,27106119680.00 ,27056209920.00 ,27548696576.00 ,27395686400.00 ,26537910272.00 ,26618765312.00 ,26341203968.00 ,26456104960.00 ,26727284736.00 ,27115028480.00 ,27512668160.00 ,27247235072.00 ,26904752128.00 ,27282767872.00 ,18499948544.00 ,26850828288.00 ,26813796352.00 ,27432701952.00 ,27604926464.00 ,18102452224.00 ,27308965888.00 ,26847055872.00 ,27681849344.00 ,27331768320.00 ,27210620928.00 ,26568073216.00 ,26779750400.00 ,26797936640.00 ,27517411328.00 ,26409635840.00 ,18530676736.00 ,27421405184.00 ,27283656704.00 ,27332792320.00 ,,1934553534464.00 ,,,,
15:02:00,16555933696.00 ,26765410304.00 ,18654736384.00 ,27258122240.00 ,26849652736.00 ,26980397056.00 ,27191681024.00 ,26451316736.00 ,27073789952.00 ,27541757952.00 ,27340316672.00 ,26631340032.00 ,18295185408.00 ,26586660864.00 ,26930573312.00 ,27175825408.00 ,26843308032.00 ,27642892288.00 ,19177287680.00 ,18551341056.00 ,26956378112.00 ,27612860416.00 ,26992136192.00 ,26962804736.00 ,18369036288.00 ,27165732864.00 ,26794909696.00 ,18657353728.00 ,26877124608.00 ,26472235008.00 ,27236769792.00 ,27220221952.00 ,27447316480.00 ,27958980608.00 ,27551694848.00 ,26534572032.00 ,18974130176.00 ,27172024320.00 ,27501633536.00 ,27060211712.00 ,26590875648.00 ,27103633408.00 ,27056570368.00 ,27555794944.00 ,27390021632.00 ,26554855424.00 ,26630737920.00 ,26329317376.00 ,26465775616.00 ,26727653376.00 ,27116388352.00 ,27502321664.00 ,27243053056.00 ,26900639744.00 ,27279613952.00 ,18501664768.00 ,26848792576.00 ,26821795840.00 ,27435683840.00 ,27616964608.00 ,18107551744.00 ,27304673280.00 ,26842021888.00 ,27685912576.00 ,27327008768.00 ,27216814080.00 ,26564603904.00 ,26785714176.00 ,26797092864.00 ,27513884672.00 ,26409717760.00 ,18545844224.00 ,27433709568.00 ,27283349504.00 ,27332337664.00 ,,1934838046720.00 ,,,,
15:02:15,16591605760.00 ,26771099648.00 ,18664460288.00 ,27262963712.00 ,26847694848.00 ,26980397056.00 ,27196354560.00 ,26452557824.00 ,27074621440.00 ,27549609984.00 ,27335712768.00 ,26641661952.00 ,18300977152.00 ,26596954112.00 ,26928680960.00 ,27177369600.00 ,26852638720.00 ,27631640576.00 ,19190484992.00 ,18566135808.00 ,26954977280.00 ,27602890752.00 ,26998644736.00 ,26953043968.00 ,18391351296.00 ,27177549824.00 ,26804674560.00 ,18669137920.00 ,26873417728.00 ,26473623552.00 ,27232116736.00 ,27220115456.00 ,27444178944.00 ,27960193024.00 ,27543433216.00 ,26545119232.00 ,18975731712.00 ,27173924864.00 ,27501948928.00 ,27056455680.00 ,26596081664.00 ,27106279424.00 ,27056721920.00 ,27547987968.00 ,27396734976.00 ,26549182464.00 ,26627997696.00 ,26322587648.00 ,26474225664.00 ,26720493568.00 ,27114237952.00 ,27504058368.00 ,27247304704.00 ,26903388160.00 ,27280719872.00 ,18517016576.00 ,26845138944.00 ,26820354048.00 ,27437146112.00 ,27616358400.00 ,18120503296.00 ,27305349120.00 ,26842976256.00 ,27689250816.00 ,27335405568.00 ,27215798272.00 ,26557730816.00 ,26777964544.00 ,26802843648.00 ,27522920448.00 ,26416304128.00 ,18538663936.00 ,27432947712.00 ,27283623936.00 ,27344519168.00 ,,1935036968960.00 ,,,,
15:02:30,16603246592.00 ,26772353024.00 ,18666938368.00 ,27268849664.00 ,26854744064.00 ,26983899136.00 ,27190267904.00 ,26456797184.00 ,27070115840.00 ,27547324416.00 ,27342327808.00 ,26643329024.00 ,18294587392.00 ,26592526336.00 ,26925608960.00 ,27173236736.00 ,26854313984.00 ,27635900416.00 ,19188801536.00 ,18560643072.00 ,26968293376.00 ,27606683648.00 ,27003437056.00 ,26951917568.00 ,18401447936.00 ,27165605888.00 ,26800128000.00 ,18675912704.00 ,26895761408.00 ,26476560384.00 ,27235868672.00 ,27228839936.00 ,27442102272.00 ,27976916992.00 ,27540410368.00 ,26552102912.00 ,18975563776.00 ,27171725312.00 ,27507011584.00 ,27065360384.00 ,26598305792.00 ,27099037696.00 ,27059245056.00 ,27543044096.00 ,27384557568.00 ,26552479744.00 ,26639671296.00 ,26364596224.00 ,26483789824.00 ,26718826496.00 ,27119230976.00 ,27497439232.00 ,27236311040.00 ,26905526272.00 ,27278848000.00 ,18518327296.00 ,26839547904.00 ,26811867136.00 ,27434344448.00 ,27611594752.00 ,18113953792.00 ,27304366080.00 ,26849423360.00 ,27689828352.00 ,27337134080.00 ,27212853248.00 ,26565939200.00 ,26796617728.00 ,26812252160.00 ,27533676544.00 ,26425405440.00 ,18546171904.00 ,27435577344.00 ,27293294592.00 ,27342049280.00 ,,1935222595584.00 ,,,,
15:02:45,16622088192.00 ,26769260544.00 ,18666938368.00 ,27278970880.00 ,26866327552.00 ,26987270144.00 ,27200933888.00 ,26463916032.00 ,27081297920.00 ,27547267072.00 ,27338178560.00 ,26643140608.00 ,18324774912.00 ,26593673216.00 ,26929049600.00 ,27175575552.00 ,26850631680.00 ,27627646976.00 ,19194621952.00 ,18574221312.00 ,26969411584.00 ,27610324992.00 ,26996961280.00 ,26947428352.00 ,18386235392.00 ,27163828224.00 ,26798583808.00 ,18675974144.00 ,26895683584.00 ,26483376128.00 ,27231133696.00 ,27220758528.00 ,27438063616.00 ,27967942656.00 ,27534999552.00 ,26562695168.00 ,18974666752.00 ,27193597952.00 ,27505438720.00 ,27070861312.00 ,26609987584.00 ,27098763264.00 ,27056422912.00 ,27551657984.00 ,27392462848.00 ,26562494464.00 ,26661875712.00 ,26341502976.00 ,26477076480.00 ,26722975744.00 ,27117604864.00 ,27488526336.00 ,27240857600.00 ,26910638080.00 ,27278721024.00 ,18518429696.00 ,26841841664.00 ,26819461120.00 ,27436752896.00 ,27611799552.00 ,18114629632.00 ,27310252032.00 ,26846597120.00 ,27685806080.00 ,27329318912.00 ,27232751616.00 ,26558078976.00 ,26780905472.00 ,26808573952.00 ,27536216064.00 ,26436874240.00 ,18553077760.00 ,27431493632.00 ,27275714560.00 ,27350016000.00 ,,1935353909248.00 ,,,,
15:03:00,16662720512.00 ,26783555584.00 ,18677788672.00 ,27279241216.00 ,26853613568.00 ,26981842944.00 ,27189006336.00 ,26459176960.00 ,27077505024.00 ,27541762048.00 ,27337871360.00 ,26657398784.00 ,18323902464.00 ,26598195200.00 ,26915663872.00 ,27184033792.00 ,26872246272.00 ,27626192896.00 ,19181170688.00 ,18581659648.00 ,26970087424.00 ,27606962176.00 ,27014078464.00 ,26950135808.00 ,18402619392.00 ,27164446720.00 ,26800128000.00 ,18687901696.00 ,26892812288.00 ,26480369664.00 ,27227234304.00 ,27223109632.00 ,27438370816.00 ,27967709184.00 ,27536171008.00 ,26578583552.00 ,18969350144.00 ,27190317056.00 ,27497635840.00 ,27087724544.00 ,26604380160.00 ,27117006848.00 ,27052261376.00 ,27541921792.00 ,27392692224.00 ,26560704512.00 ,26653917184.00 ,26352627712.00 ,26483916800.00 ,26722701312.00 ,27120513024.00 ,27496374272.00 ,27254366208.00 ,26909237248.00 ,27279937536.00 ,18526867456.00 ,26842456064.00 ,26818248704.00 ,27438714880.00 ,27623055360.00 ,18129006592.00 ,27311403008.00 ,26847465472.00 ,27688366080.00 ,27336957952.00 ,27227824128.00 ,26559963136.00 ,26784288768.00 ,26808987648.00 ,27530645504.00 ,26449027072.00 ,18568413184.00 ,27444555776.00 ,27277012992.00 ,27348430848.00 ,,1935574544384.00 ,,,,
15:03:15,16674455552.00 ,26789273600.00 ,18687467520.00 ,27287060480.00 ,26863214592.00 ,26984603648.00 ,27191787520.00 ,26459873280.00 ,27075715072.00 ,27551232000.00 ,27336364032.00 ,26662359040.00 ,18323369984.00 ,26610180096.00 ,26920001536.00 ,27191742464.00 ,26870697984.00 ,27635908608.00 ,19201978368.00 ,18582573056.00 ,26973401088.00 ,27614179328.00 ,27013308416.00 ,26940776448.00 ,18418061312.00 ,27166371840.00 ,26796142592.00 ,18687107072.00 ,26905763840.00 ,26497490944.00 ,27234713600.00 ,27229212672.00 ,27442405376.00 ,27971186688.00 ,27542061056.00 ,26578583552.00 ,18973474816.00 ,27188604928.00 ,27502489600.00 ,27077750784.00 ,26604789760.00 ,27118755840.00 ,27058274304.00 ,27552727040.00 ,27391709184.00 ,26566758400.00 ,26659553280.00 ,26365460480.00 ,26487930880.00 ,26727927808.00 ,27120160768.00 ,27499765760.00 ,27252903936.00 ,26913288192.00 ,27276197888.00 ,18528755712.00 ,26873581568.00 ,26815385600.00 ,27435749376.00 ,27611037696.00 ,18139189248.00 ,27309752320.00 ,26845589504.00 ,27689590784.00 ,27338293248.00 ,27230871552.00 ,26562809856.00 ,26783137792.00 ,26821484544.00 ,27531026432.00 ,26440368128.00 ,18565644288.00 ,27423744000.00 ,27279933440.00 ,27341959168.00 ,,1935817052160.00 ,,,,
15:03:30,16687702016.00 ,26787385344.00 ,18692820992.00 ,27295719424.00 ,26863710208.00 ,26990268416.00 ,27189735424.00 ,26473832448.00 ,27081129984.00 ,27575574528.00 ,27340853248.00 ,26658017280.00 ,18335195136.00 ,26620268544.00 ,26937057280.00 ,27196776448.00 ,26874802176.00 ,27630694400.00 ,19211497472.00 ,18594942976.00 ,26984452096.00 ,27603120128.00 ,27014402048.00 ,26962771968.00 ,18415398912.00 ,27167723520.00 ,26810503168.00 ,18685353984.00 ,26910429184.00 ,26521116672.00 ,27234713600.00 ,27223781376.00 ,27435622400.00 ,27970179072.00 ,27541716992.00 ,26572636160.00 ,18984620032.00 ,27199438848.00 ,27501326336.00 ,27073142784.00 ,26619432960.00 ,27130134528.00 ,27060596736.00 ,27542315008.00 ,27391967232.00 ,26571653120.00 ,26673487872.00 ,26362073088.00 ,26495410176.00 ,26724671488.00 ,27122475008.00 ,27500048384.00 ,27254018048.00 ,26909908992.00 ,27278897152.00 ,18524545024.00 ,26869915648.00 ,26814885888.00 ,27435433984.00 ,27616018432.00 ,18144161792.00 ,27304636416.00 ,26838405120.00 ,27705487360.00 ,27331391488.00 ,27240771584.00 ,26556100608.00 ,26794729472.00 ,26824753152.00 ,27536367616.00 ,26439462912.00 ,18566959104.00 ,27432095744.00 ,27272929280.00 ,27344687104.00 ,,1936081260544.00 ,,,,
