
22/08/27 10:45:23 INFO client.RMProxy: Connecting to ResourceManager at emr-header-1.cluster-332954/192.168.0.158:8032
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-134.cluster-332954:33765, nodeAddress emr-worker-134.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-1.cluster-332954:33168, nodeAddress emr-worker-1.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-7.cluster-332954:45185, nodeAddress emr-worker-7.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-53.cluster-332954:37729, nodeAddress emr-worker-53.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-119.cluster-332954:38365, nodeAddress emr-worker-119.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-118.cluster-332954:41483, nodeAddress emr-worker-118.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-132.cluster-332954:37585, nodeAddress emr-worker-132.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-84.cluster-332954:33600, nodeAddress emr-worker-84.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-81.cluster-332954:38870, nodeAddress emr-worker-81.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-27.cluster-332954:40144, nodeAddress emr-worker-27.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-95.cluster-332954:39527, nodeAddress emr-worker-95.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-150.cluster-332954:43779, nodeAddress emr-worker-150.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-147.cluster-332954:42279, nodeAddress emr-worker-147.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-30.cluster-332954:40059, nodeAddress emr-worker-30.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-140.cluster-332954:39051, nodeAddress emr-worker-140.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-33.cluster-332954:46545, nodeAddress emr-worker-33.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-124.cluster-332954:37414, nodeAddress emr-worker-124.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-112.cluster-332954:44614, nodeAddress emr-worker-112.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-99.cluster-332954:44646, nodeAddress emr-worker-99.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-2.cluster-332954:37484, nodeAddress emr-worker-2.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-94.cluster-332954:41865, nodeAddress emr-worker-94.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-92.cluster-332954:36853, nodeAddress emr-worker-92.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-83.cluster-332954:37232, nodeAddress emr-worker-83.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-146.cluster-332954:39247, nodeAddress emr-worker-146.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-14.cluster-332954:40204, nodeAddress emr-worker-14.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Obtained new Application ID: application_1661428793904_0064
22/08/27 10:45:23 INFO Configuration.deprecation: mapred.job.id is deprecated. Instead, use mapreduce.job.id
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Set the environment for the application master
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Environment for AM :{CLASSPATH=${CLASSPATH}:./*:$HADOOP_CONF_DIR:$HADOOP_COMMON_HOME/share/hadoop/common/*:$HADOOP_COMMON_HOME/share/hadoop/common/lib/*:$HADOOP_HDFS_HOME/share/hadoop/hdfs/*:$HADOOP_HDFS_HOME/share/hadoop/hdfs/lib/*:$HADOOP_YARN_HOME/share/hadoop/yarn/*:$HADOOP_YARN_HOME/share/hadoop/yarn/lib/*:/opt/apps/extra-jars/*:$HADOOP_HOME/share/hadoop/tools/lib/*:$HADOOP_MAPRED_HOME/share/hadoop/mapreduce/*:$HADOOP_MAPRED_HOME/share/hadoop/mapreduce/lib/*:/usr/lib/hadoop-lzo/lib/*}
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: buildLocalResourceMap ....
22/08/27 10:45:23 INFO yarn.YarnUtils: Registered file in LocalResources :: hdfs://emr-header-1.cluster-332954:9000/user/root/giraph_yarn_jar_cache/application_1661428793904_0064/giraph-conf.xml
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: LIB JARS :
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name .
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking .
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /usr/lib/hadoop-current
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /usr/lib/hadoop-current
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /etc/ecm/hadoop-conf
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /etc/ecm/hadoop-conf
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/lib/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/lib
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/lib/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/lib
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/lib/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/lib
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/lib/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/lib
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /usr/lib/hadoop-current/lib/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /usr/lib/hadoop-current/lib
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /usr/lib/tez-current/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /usr/lib/tez-current
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /usr/lib/tez-current/lib/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /usr/lib/tez-current/lib
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /etc/ecm/tez-conf
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /etc/ecm/tez-conf
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /opt/apps/extra-jars/*
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /opt/apps/extra-jars
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /usr/lib/spark-current/yarn/spark-2.3.1-yarn-shuffle.jar
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /usr/lib/spark-current/yarn/spark-2.3.1-yarn-shuffle.jar
22/08/27 10:45:23 INFO yarn.YarnUtils: Class path name /usr/lib/hadoop-current/contrib/capacity-scheduler/*.jar
22/08/27 10:45:23 INFO yarn.YarnUtils: base path checking /usr/lib/hadoop-current/contrib/capacity-scheduler
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: ApplicationSumbissionContext for GiraphApplicationMaster launch container is populated.
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Submitting application to ASM
22/08/27 10:45:23 INFO impl.YarnClientImpl: Submitted application application_1661428793904_0064
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got new appId after submission :application_1661428793904_0064
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: GiraphApplicationMaster container request was submitted to ResourceManager for job: Giraph: analysis.Analysis
22/08/27 10:45:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 0.81 secs
22/08/27 10:45:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: ACCEPTED, Containers used: 1
22/08/27 10:45:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 4.82 secs
22/08/27 10:45:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 303
22/08/27 10:45:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 8.82 secs
22/08/27 10:45:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:45:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 12.82 secs
22/08/27 10:45:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:45:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 16.83 secs
22/08/27 10:45:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:45:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 20.83 secs
22/08/27 10:45:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:45:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 24.83 secs
22/08/27 10:45:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:45:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 28.84 secs
22/08/27 10:45:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:45:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 32.84 secs
22/08/27 10:45:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 36.85 secs
22/08/27 10:46:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 40.85 secs
22/08/27 10:46:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 44.85 secs
22/08/27 10:46:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 48.86 secs
22/08/27 10:46:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 52.86 secs
22/08/27 10:46:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 56.87 secs
22/08/27 10:46:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 60.87 secs
22/08/27 10:46:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 64.87 secs
22/08/27 10:46:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 68.88 secs
22/08/27 10:46:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 72.88 secs
22/08/27 10:46:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 76.88 secs
22/08/27 10:46:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 80.89 secs
22/08/27 10:46:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 84.89 secs
22/08/27 10:46:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 88.89 secs
22/08/27 10:46:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:46:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 92.90 secs
22/08/27 10:46:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 96.90 secs
22/08/27 10:47:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 100.91 secs
22/08/27 10:47:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 104.91 secs
22/08/27 10:47:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 108.91 secs
22/08/27 10:47:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 112.92 secs
22/08/27 10:47:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 116.92 secs
22/08/27 10:47:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 120.92 secs
22/08/27 10:47:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 124.93 secs
22/08/27 10:47:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 128.93 secs
22/08/27 10:47:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 132.93 secs
22/08/27 10:47:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 136.94 secs
22/08/27 10:47:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 140.94 secs
22/08/27 10:47:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 144.94 secs
22/08/27 10:47:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 148.95 secs
22/08/27 10:47:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:47:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 152.95 secs
22/08/27 10:47:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 156.96 secs
22/08/27 10:48:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 160.96 secs
22/08/27 10:48:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 164.96 secs
22/08/27 10:48:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 168.96 secs
22/08/27 10:48:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 172.97 secs
22/08/27 10:48:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 176.97 secs
22/08/27 10:48:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 180.98 secs
22/08/27 10:48:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 184.98 secs
22/08/27 10:48:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 188.98 secs
22/08/27 10:48:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 192.99 secs
22/08/27 10:48:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 196.99 secs
22/08/27 10:48:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 200.99 secs
22/08/27 10:48:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 205.00 secs
22/08/27 10:48:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 209.00 secs
22/08/27 10:48:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:48:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 213.00 secs
22/08/27 10:48:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 217.01 secs
22/08/27 10:49:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 221.01 secs
22/08/27 10:49:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 225.01 secs
22/08/27 10:49:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 229.01 secs
22/08/27 10:49:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 233.02 secs
22/08/27 10:49:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 237.02 secs
22/08/27 10:49:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 241.02 secs
22/08/27 10:49:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 245.03 secs
22/08/27 10:49:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 249.03 secs
22/08/27 10:49:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 253.03 secs
22/08/27 10:49:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
