
22/08/26 13:26:00 INFO client.RMProxy: Connecting to ResourceManager at emr-header-1.cluster-332954/192.168.0.158:8032
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-134.cluster-332954:33765, nodeAddress emr-worker-134.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-1.cluster-332954:33168, nodeAddress emr-worker-1.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-7.cluster-332954:45185, nodeAddress emr-worker-7.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-53.cluster-332954:37729, nodeAddress emr-worker-53.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-119.cluster-332954:38365, nodeAddress emr-worker-119.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-118.cluster-332954:41483, nodeAddress emr-worker-118.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-132.cluster-332954:37585, nodeAddress emr-worker-132.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-84.cluster-332954:33600, nodeAddress emr-worker-84.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-81.cluster-332954:38870, nodeAddress emr-worker-81.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-27.cluster-332954:40144, nodeAddress emr-worker-27.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-95.cluster-332954:39527, nodeAddress emr-worker-95.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-150.cluster-332954:43779, nodeAddress emr-worker-150.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-147.cluster-332954:42279, nodeAddress emr-worker-147.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-30.cluster-332954:40059, nodeAddress emr-worker-30.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-140.cluster-332954:39051, nodeAddress emr-worker-140.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-33.cluster-332954:46545, nodeAddress emr-worker-33.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-124.cluster-332954:37414, nodeAddress emr-worker-124.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-112.cluster-332954:44614, nodeAddress emr-worker-112.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-99.cluster-332954:44646, nodeAddress emr-worker-99.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-2.cluster-332954:37484, nodeAddress emr-worker-2.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-94.cluster-332954:41865, nodeAddress emr-worker-94.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-92.cluster-332954:36853, nodeAddress emr-worker-92.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-83.cluster-332954:37232, nodeAddress emr-worker-83.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-146.cluster-332954:39247, nodeAddress emr-worker-146.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-14.cluster-332954:40204, nodeAddress emr-worker-14.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Obtained new Application ID: application_1661428793904_0027
22/08/26 13:26:00 INFO Configuration.deprecation: mapred.job.id is deprecated. Instead, use mapreduce.job.id
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Set the environment for the application master
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Environment for AM :{CLASSPATH=${CLASSPATH}:./*:$HADOOP_CONF_DIR:$HADOOP_COMMON_HOME/share/hadoop/common/*:$HADOOP_COMMON_HOME/share/hadoop/common/lib/*:$HADOOP_HDFS_HOME/share/hadoop/hdfs/*:$HADOOP_HDFS_HOME/share/hadoop/hdfs/lib/*:$HADOOP_YARN_HOME/share/hadoop/yarn/*:$HADOOP_YARN_HOME/share/hadoop/yarn/lib/*:/opt/apps/extra-jars/*:$HADOOP_HOME/share/hadoop/tools/lib/*:$HADOOP_MAPRED_HOME/share/hadoop/mapreduce/*:$HADOOP_MAPRED_HOME/share/hadoop/mapreduce/lib/*:/usr/lib/hadoop-lzo/lib/*}
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: buildLocalResourceMap ....
22/08/26 13:26:00 INFO yarn.YarnUtils: Registered file in LocalResources :: hdfs://emr-header-1.cluster-332954:9000/user/root/giraph_yarn_jar_cache/application_1661428793904_0027/giraph-conf.xml
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: LIB JARS :
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name .
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking .
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /usr/lib/hadoop-current
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /usr/lib/hadoop-current
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /etc/ecm/hadoop-conf
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /etc/ecm/hadoop-conf
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/lib/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/lib
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/lib/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/lib
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/lib/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/lib
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/lib/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/lib
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /usr/lib/hadoop-current/lib/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /usr/lib/hadoop-current/lib
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /usr/lib/tez-current/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /usr/lib/tez-current
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /usr/lib/tez-current/lib/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /usr/lib/tez-current/lib
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /etc/ecm/tez-conf
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /etc/ecm/tez-conf
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /opt/apps/extra-jars/*
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /opt/apps/extra-jars
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /usr/lib/spark-current/yarn/spark-2.3.1-yarn-shuffle.jar
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /usr/lib/spark-current/yarn/spark-2.3.1-yarn-shuffle.jar
22/08/26 13:26:00 INFO yarn.YarnUtils: Class path name /usr/lib/hadoop-current/contrib/capacity-scheduler/*.jar
22/08/26 13:26:00 INFO yarn.YarnUtils: base path checking /usr/lib/hadoop-current/contrib/capacity-scheduler
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: ApplicationSumbissionContext for GiraphApplicationMaster launch container is populated.
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Submitting application to ASM
22/08/26 13:26:00 INFO impl.YarnClientImpl: Submitted application application_1661428793904_0027
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got new appId after submission :application_1661428793904_0027
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: GiraphApplicationMaster container request was submitted to ResourceManager for job: Giraph: analysis.Analysis
22/08/26 13:26:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 0.81 secs
22/08/26 13:26:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: ACCEPTED, Containers used: 1
22/08/26 13:26:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 4.82 secs
22/08/26 13:26:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 414
22/08/26 13:26:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 8.82 secs
22/08/26 13:26:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 12.82 secs
22/08/26 13:26:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 16.83 secs
22/08/26 13:26:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 20.83 secs
22/08/26 13:26:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 24.83 secs
22/08/26 13:26:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 28.84 secs
22/08/26 13:26:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 32.84 secs
22/08/26 13:26:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 36.85 secs
22/08/26 13:26:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 40.85 secs
22/08/26 13:26:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 44.85 secs
22/08/26 13:26:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 48.86 secs
22/08/26 13:26:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 52.86 secs
22/08/26 13:26:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:26:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 56.87 secs
22/08/26 13:26:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 60.87 secs
22/08/26 13:27:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 64.87 secs
22/08/26 13:27:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 68.88 secs
22/08/26 13:27:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 72.88 secs
22/08/26 13:27:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 76.88 secs
22/08/26 13:27:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 80.89 secs
22/08/26 13:27:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 84.89 secs
22/08/26 13:27:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 88.89 secs
22/08/26 13:27:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 92.90 secs
22/08/26 13:27:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 96.90 secs
22/08/26 13:27:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 100.90 secs
22/08/26 13:27:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 104.91 secs
22/08/26 13:27:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 108.91 secs
22/08/26 13:27:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 112.91 secs
22/08/26 13:27:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:27:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 116.92 secs
22/08/26 13:27:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 120.92 secs
22/08/26 13:28:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 124.92 secs
22/08/26 13:28:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 128.93 secs
22/08/26 13:28:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 132.93 secs
22/08/26 13:28:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 136.93 secs
22/08/26 13:28:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 140.94 secs
22/08/26 13:28:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 144.94 secs
22/08/26 13:28:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 148.94 secs
22/08/26 13:28:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 152.95 secs
22/08/26 13:28:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 156.95 secs
22/08/26 13:28:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 160.95 secs
22/08/26 13:28:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 164.96 secs
22/08/26 13:28:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 168.96 secs
22/08/26 13:28:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 172.96 secs
22/08/26 13:28:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:28:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 176.97 secs
22/08/26 13:28:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 180.97 secs
22/08/26 13:29:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 184.97 secs
22/08/26 13:29:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 188.98 secs
22/08/26 13:29:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 192.98 secs
22/08/26 13:29:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 196.98 secs
22/08/26 13:29:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 200.99 secs
22/08/26 13:29:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 204.99 secs
22/08/26 13:29:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 208.99 secs
22/08/26 13:29:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 212.99 secs
22/08/26 13:29:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 217.00 secs
22/08/26 13:29:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 221.00 secs
22/08/26 13:29:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 225.01 secs
22/08/26 13:29:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 229.01 secs
22/08/26 13:29:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 233.01 secs
22/08/26 13:29:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:29:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 237.01 secs
22/08/26 13:29:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 241.02 secs
22/08/26 13:30:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 245.02 secs
22/08/26 13:30:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 249.02 secs
22/08/26 13:30:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 253.02 secs
22/08/26 13:30:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
